Date,Description,Amount,Category
2025-06-14,Whole Foods,13.29,Groceries
2024-06-05,Netflix,53.18,Subscription
2025-04-16,Whole Foods,186.51,Groceries
2025-05-12,Costco,198.76,Groceries
2024-03-15,Spotify,51.99,Subscription
2024-05-15,Local Store,26.36,Shopping
2024-06-03,Walmart,24.34,Groceries
2024-06-07,Taxi,49.73,Transport
2025-06-16,Pizza Hut,173.37,Dining
2024-09-04,Amazon Prime,174.74,Subscription
2024-09-29,McDonald's,113.13,Dining
2025-04-26,Spotify,31.19,Subscription
2024-10-28,Amazon,73.22,Shopping
2024-04-16,Uber,58.5,Transport
2025-05-08,Local Store,109.76,Shopping
2025-04-16,Bus Ticket,178.74,Transport
2024-07-14,Whole Foods,178.08,Groceries
2024-10-19,Taxi,132.28,Transport
2025-04-21,eBay,104.14,Shopping
2024-05-15,McDonald's,109.27,Dining
2024-06-28,Spotify,111.5,Subscription
2024-01-26,McDonald's,27.69,Dining
2025-05-04,Starbucks,150.28,Dining
2025-01-30,Pizza Hut,189.19,Dining
2024-09-11,Amazon Prime,98.11,Subscription
2024-12-04,Local Store,143.05,Shopping
2025-01-26,Netflix,14.71,Subscription
2024-02-01,Costco,94.67,Groceries
2025-05-07,Costco,77.75,Groceries
2025-03-09,eBay,188.4,Shopping
2024-09-12,Local Store,49.07,Shopping
2024-09-15,Netflix,86.94,Subscription
2025-07-18,Starbucks,18.94,Dining
2025-02-05,McDonald's,158.45,Dining
2025-02-08,Amazon Prime,150.32,Subscription
2024-10-17,Amazon Prime,96.31,Subscription
2025-02-12,eBay,28.78,Shopping
2025-01-01,Costco,73.3,Groceries
2025-05-01,Costco,72.2,Groceries
2025-06-27,Local Store,79.08,Shopping
2025-05-09,Local Store,91.71,Shopping
2024-11-23,Whole Foods,138.06,Groceries
2025-02-23,Costco,75.29,Groceries
2024-05-19,eBay,151.99,Shopping
2025-06-24,Taxi,62.41,Transport
2024-09-26,Local Store,137.7,Shopping
2025-06-13,Amazon,142.93,Shopping
2024-12-16,Spotify,60.45,Subscription
2025-06-14,Taxi,75.38,Transport
2025-06-02,Walmart,81.05,Groceries
2025-02-23,Amazon Prime,172.6,Subscription
2025-03-10,Whole Foods,162.35,Groceries
2025-05-25,Local Store,161.52,Shopping
2025-06-26,Bus Ticket,151.19,Transport
2024-01-21,McDonald's,53.71,Dining
2024-04-23,Local Store,92.29,Shopping
2024-06-16,Costco,42.17,Groceries
2024-06-25,Local Store,146.14,Shopping
2025-03-27,Amazon Prime,51.97,Subscription
2024-01-21,Whole Foods,166.26,Groceries
2024-07-09,Local Store,82.53,Shopping
2024-07-08,Uber,50.98,Transport
2024-09-22,Amazon,133.68,Shopping
2024-02-29,Bus Ticket,58.45,Transport
2024-01-02,Netflix,41.86,Subscription
2024-06-09,eBay,140.28,Shopping
2025-01-29,Walmart,190.1,Groceries
2024-04-10,Spotify,124.13,Subscription
2025-02-07,Bus Ticket,122.46,Transport
2025-07-18,Amazon Prime,158.12,Subscription
2024-09-02,Taxi,104.54,Transport
2024-12-28,Pizza Hut,77.28,Dining
2025-04-09,Pizza Hut,155.3,Dining
2025-02-01,Walmart,163.35,Groceries
2025-04-29,Walmart,183.95,Groceries
2025-05-05,Spotify,86.81,Subscription
2024-03-01,Netflix,59.37,Subscription
2025-06-12,Costco,185.56,Groceries
2024-07-21,Whole Foods,82.3,Groceries
2025-06-14,Costco,68.25,Groceries
2024-01-05,Netflix,180.59,Subscription
2024-01-10,eBay,85.84,Shopping
2024-10-09,Taxi,22.83,Transport
2024-06-28,Walmart,22.39,Groceries
2024-12-19,eBay,163.83,Shopping
2025-04-13,Starbucks,98.61,Dining
2025-04-13,Bus Ticket,159.31,Transport
2024-02-29,Amazon Prime,167.23,Subscription
2024-01-08,Amazon,194.98,Shopping
2024-02-03,Bus Ticket,76.12,Transport
2024-08-23,Whole Foods,31.39,Groceries
2024-04-21,Costco,160.33,Groceries
2025-01-12,Whole Foods,170.34,Groceries
2024-07-05,McDonald's,153.63,Dining
2024-10-24,Walmart,120.11,Groceries
2024-06-09,Walmart,162.2,Groceries
2024-01-15,Spotify,32.73,Subscription
2024-12-26,Bus Ticket,120.61,Transport
2024-01-12,Uber,104.61,Transport
2024-05-23,Uber,184.25,Transport
2024-05-04,Uber,25.28,Transport
2024-07-17,Taxi,189.17,Transport
2024-06-12,Starbucks,75.7,Dining
2024-08-13,Pizza Hut,126.04,Dining
2024-04-03,eBay,85.64,Shopping
2024-12-02,Amazon,44.95,Shopping
2024-01-01,Starbucks,162.58,Dining
2025-01-11,Costco,47.38,Groceries
2025-01-07,Costco,67.54,Groceries
2024-11-28,Amazon,152.33,Shopping
2025-01-12,Costco,46.95,Groceries
2024-02-27,Starbucks,75.5,Dining
2024-08-17,Spotify,145.45,Subscription
2025-02-25,Pizza Hut,48.05,Dining
2025-03-05,Amazon Prime,84.63,Subscription
2025-01-21,Costco,72.22,Groceries
2024-04-04,eBay,176.23,Shopping
2024-04-16,Spotify,34.87,Subscription
2025-03-12,Whole Foods,72.23,Groceries
2024-07-13,Taxi,124.21,Transport
2024-04-16,Whole Foods,55.67,Groceries
2024-07-26,Pizza Hut,10.29,Dining
2024-09-29,Taxi,135.13,Transport
2024-12-10,Bus Ticket,95.47,Transport
2025-06-15,Walmart,72.34,Groceries
2025-04-14,Whole Foods,83.82,Groceries
2024-03-30,Spotify,40.89,Subscription
2025-01-03,Local Store,92.93,Shopping
2024-07-16,Amazon Prime,69.24,Subscription
2024-10-09,Bus Ticket,91.83,Transport
2025-02-27,Local Store,124.48,Shopping
2024-11-10,Amazon,47.0,Shopping
2024-12-12,Local Store,70.5,Shopping
2025-02-05,Walmart,112.02,Groceries
2025-01-16,Taxi,199.9,Transport
2024-02-29,Netflix,170.56,Subscription
2025-07-10,Local Store,156.7,Shopping
2025-07-15,Spotify,141.46,Subscription
2024-01-22,Local Store,135.96,Shopping
2024-11-28,Costco,35.82,Groceries
2025-05-18,Local Store,166.1,Shopping
2024-08-18,Whole Foods,18.52,Groceries
2025-04-14,Walmart,129.83,Groceries
2024-01-16,Whole Foods,109.06,Groceries
2024-01-04,Netflix,59.9,Subscription
2025-06-18,Bus Ticket,190.81,Transport
2025-03-11,Spotify,74.46,Subscription
2024-06-15,Walmart,108.02,Groceries
2025-02-19,Whole Foods,72.09,Groceries
2024-03-18,Whole Foods,54.99,Groceries
2024-07-18,Bus Ticket,174.12,Transport
2024-11-28,Netflix,23.06,Subscription
2024-03-21,Costco,113.59,Groceries
2024-06-12,Amazon Prime,113.99,Subscription
2024-07-30,Local Store,38.3,Shopping
2024-10-07,Netflix,45.23,Subscription
2024-01-11,Taxi,63.08,Transport
2024-09-02,Netflix,69.19,Subscription
2024-01-20,Amazon,35.47,Shopping
2024-05-29,Amazon,39.84,Shopping
2024-06-02,Netflix,187.79,Subscription
2024-07-09,Starbucks,138.43,Dining
2024-10-19,Taxi,144.38,Transport
2024-01-05,Uber,198.6,Transport
2024-07-16,Pizza Hut,78.13,Dining
2025-01-15,eBay,150.48,Shopping
2025-03-11,Uber,182.15,Transport
2024-11-07,Starbucks,186.31,Dining
2024-01-08,Walmart,153.48,Groceries
2025-01-05,Starbucks,146.91,Dining
2024-12-14,eBay,189.98,Shopping
2024-01-05,Uber,53.76,Transport
2024-05-16,Spotify,126.0,Subscription
2024-11-11,Pizza Hut,76.79,Dining
2024-11-19,Bus Ticket,132.13,Transport
2025-04-17,eBay,55.94,Shopping
2024-12-12,Amazon Prime,39.2,Subscription
2024-07-25,Local Store,164.13,Shopping
2025-03-04,Pizza Hut,84.37,Dining
2024-03-19,Bus Ticket,140.97,Transport
2024-11-20,Costco,162.73,Groceries
2025-06-27,Amazon Prime,28.05,Subscription
2024-07-05,Whole Foods,113.19,Groceries
2024-11-19,Pizza Hut,11.55,Dining
2024-12-07,Netflix,153.53,Subscription
2024-05-12,eBay,34.7,Shopping
2024-08-28,Netflix,41.41,Subscription
2025-07-22,Starbucks,157.93,Dining
2024-03-13,Netflix,64.4,Subscription
2024-09-23,Costco,156.35,Groceries
2024-02-09,Uber,73.74,Transport
2024-10-05,Spotify,13.25,Subscription
2024-03-02,Spotify,118.43,Subscription
2025-01-23,Starbucks,74.37,Dining
2024-12-15,Spotify,101.82,Subscription
2024-07-27,Spotify,102.57,Subscription
2024-07-29,Taxi,173.69,Transport
2024-07-11,Bus Ticket,38.14,Transport
2025-05-04,Bus Ticket,64.03,Transport
2024-01-01,eBay,164.44,Shopping
2024-10-07,McDonald's,64.89,Dining
2025-02-16,Walmart,90.47,Groceries
2024-06-20,Netflix,199.82,Subscription
2025-02-07,eBay,101.56,Shopping
2024-07-07,Costco,172.85,Groceries
2024-07-05,Netflix,116.63,Subscription
2024-12-14,Walmart,43.94,Groceries
2025-03-30,Local Store,171.68,Shopping
2024-04-19,Pizza Hut,131.63,Dining
2024-02-18,Whole Foods,72.27,Groceries
2024-06-29,Costco,26.54,Groceries
2024-02-29,Whole Foods,142.99,Groceries
2025-06-06,Costco,122.6,Groceries
2024-12-23,eBay,173.36,Shopping
2024-08-29,Starbucks,51.4,Dining
2024-01-23,Starbucks,72.65,Dining
2025-02-27,Bus Ticket,48.42,Transport
2025-06-15,Whole Foods,61.99,Groceries
2024-03-10,Whole Foods,16.08,Groceries
2024-04-10,Spotify,127.58,Subscription
2025-04-09,Spotify,140.46,Subscription
2024-01-07,Amazon Prime,71.88,Subscription
2024-05-09,McDonald's,169.38,Dining
2024-07-31,Costco,163.21,Groceries
2025-05-09,Walmart,67.1,Groceries
2024-02-26,McDonald's,65.43,Dining
2024-12-17,Bus Ticket,32.69,Transport
2025-07-17,Taxi,130.77,Transport
2024-10-13,eBay,197.1,Shopping
2025-02-16,Bus Ticket,45.46,Transport
2024-08-11,Local Store,78.97,Shopping
2024-02-24,Netflix,14.64,Subscription
