Date,Description,Amount,Category
2024-01-11,Costco,5.07,Groceries
2024-01-11,Bus Ticket,3.29,Transport
2024-01-11,Walmart,3.52,Groceries
2024-01-11,McDonald's,1.85,Dining
2024-01-11,Costco,6.26,Groceries
2024-01-11,Amazon,6.98,Shopping
2024-01-11,Netflix,6.01,Subscription
2024-01-11,Amazon Prime,8.65,Subscription
2024-01-11,eBay,1.58,Shopping
2024-01-11,Amazon Prime,8.43,Subscription
2024-01-11,Uber,5.73,Transport
2024-01-11,Starbucks,9.21,Dining
2024-01-11,eBay,6.06,Shopping
2024-01-12,Amazon Prime,2.95,Subscription
2024-01-12,Amazon,3.7,Shopping
2024-01-12,Local Store,2.47,Shopping
2024-01-12,Spotify,8.93,Subscription
2024-01-12,Whole Foods,3.27,Groceries
2024-01-12,Amazon Prime,9.99,Subscription
2024-01-12,Amazon Prime,5.06,Subscription
2024-01-12,Uber,3.87,Transport
2024-01-12,Costco,7.25,Groceries
2024-01-12,Pizza Hut,6.26,Dining
2024-01-12,Netflix,7.23,Subscription
2024-01-12,Local Store,7.66,Shopping
2024-01-12,Spotify,9.52,Subscription
2024-01-12,Taxi,3.01,Transport
2024-01-12,eBay,5.71,Shopping
2024-01-12,Taxi,1.98,Transport
2024-01-12,Local Store,5.24,Shopping
2024-01-12,Local Store,7.85,Shopping
2024-01-12,Amazon Prime,4.06,Subscription
2024-01-12,Walmart,2.95,Groceries
2024-01-12,eBay,3.0,Shopping
2024-01-12,Pizza Hut,1.63,Dining
2024-01-12,Whole Foods,3.08,Groceries
2024-01-12,Taxi,6.91,Transport
2024-01-13,Local Store,8.11,Shopping
2024-01-13,Costco,5.74,Groceries
2024-01-13,Pizza Hut,5.91,Dining
2024-01-13,eBay,4.37,Shopping
2024-01-13,McDonald's,7.66,Dining
2024-01-13,eBay,1.39,Shopping
2024-01-13,Costco,5.69,Groceries
2024-01-13,Uber,2.41,Transport
2024-01-13,Uber,6.58,Transport
2024-01-13,Netflix,3.16,Subscription
2024-01-13,Uber,6.05,Transport
2024-01-13,Whole Foods,5.31,Groceries
2024-01-13,Netflix,5.31,Subscription
2024-01-13,Walmart,4.47,Groceries
2024-01-13,Costco,8.23,Groceries
2024-01-13,Local Store,2.11,Shopping
2024-01-13,Local Store,6.59,Shopping
2024-01-13,Amazon,6.9,Shopping
2024-01-13,Bus Ticket,7.98,Transport
2024-01-13,Walmart,1.46,Groceries
2024-01-14,Bus Ticket,9.1,Transport
2024-01-14,Walmart,7.04,Groceries
2024-01-14,Netflix,3.02,Subscription
2024-01-14,Whole Foods,8.21,Groceries
2024-01-14,Costco,5.07,Groceries
2024-01-14,eBay,9.3,Shopping
2024-01-14,Taxi,1.24,Transport
2024-01-14,Amazon Prime,9.28,Subscription
2024-01-14,eBay,9.48,Shopping
2024-01-14,eBay,1.47,Shopping
2024-01-14,Whole Foods,8.73,Groceries
2024-01-14,Uber,5.48,Transport
2024-01-14,Bus Ticket,4.98,Transport
2024-01-14,Taxi,1.48,Transport
2024-01-14,Taxi,4.44,Transport
2024-01-14,Whole Foods,2.38,Groceries
2024-01-14,Pizza Hut,2.18,Dining
2024-01-14,Uber,7.91,Transport
2024-01-15,Starbucks,9.22,Dining
2024-01-15,Bus Ticket,9.22,Transport
2024-01-15,Pizza Hut,2.43,Dining
2024-01-15,Netflix,4.57,Subscription
2024-01-15,Netflix,7.21,Subscription
2024-01-15,Starbucks,6.46,Dining
2024-01-15,Starbucks,5.06,Dining
2024-01-15,eBay,2.82,Shopping
2024-01-15,Amazon Prime,9.71,Subscription
2024-01-15,Netflix,4.64,Subscription
2024-01-15,Walmart,9.07,Groceries
2024-01-15,Taxi,1.72,Transport
2024-01-15,Local Store,6.87,Shopping
2024-01-15,Bus Ticket,8.58,Transport
2024-01-15,Amazon Prime,5.24,Subscription
2024-01-16,Amazon,7.88,Shopping
2024-01-16,Starbucks,6.33,Dining
2024-01-16,eBay,9.75,Shopping
2024-01-16,Taxi,4.38,Transport
2024-01-16,Amazon,2.61,Shopping
2024-01-16,Local Store,9.83,Shopping
2024-01-16,Amazon,6.2,Shopping
2024-01-16,Taxi,7.34,Transport
2024-01-16,Taxi,7.25,Transport
2024-01-16,Bus Ticket,2.5,Transport
2024-01-16,McDonald's,2.46,Dining
2024-01-16,Amazon Prime,6.47,Subscription
2024-01-16,McDonald's,2.85,Dining
2024-01-16,Bus Ticket,3.67,Transport
2024-01-16,Amazon,6.02,Shopping
2024-01-16,Whole Foods,4.21,Groceries
2024-01-17,Walmart,6.54,Groceries
2024-01-17,Bus Ticket,6.17,Transport
2024-01-17,Spotify,7.31,Subscription
2024-01-17,Whole Foods,3.35,Groceries
2024-01-17,Spotify,4.57,Subscription
2024-01-17,Netflix,2.33,Subscription
2024-01-17,Whole Foods,4.61,Groceries
2024-01-17,Amazon Prime,3.58,Subscription
2024-01-17,McDonald's,5.39,Dining
2024-01-17,Amazon,3.54,Shopping
2024-01-17,eBay,2.22,Shopping
2024-01-17,Uber,6.13,Transport
2024-01-17,Amazon Prime,7.71,Subscription
2024-01-17,Netflix,6.41,Subscription
2024-01-17,Walmart,7.15,Groceries
2024-01-17,Starbucks,3.93,Dining
2024-01-17,Taxi,4.41,Transport
2024-01-17,Uber,9.15,Transport
2024-01-17,Pizza Hut,8.98,Dining
2024-01-17,Amazon,4.01,Shopping
2024-01-18,Uber,7.83,Transport
2024-01-18,Uber,3.04,Transport
2024-01-18,Amazon,7.62,Shopping
2024-01-18,Taxi,8.03,Transport
2024-01-18,Spotify,7.76,Subscription
2024-01-18,Costco,6.01,Groceries
2024-01-18,Bus Ticket,6.98,Transport
2024-01-18,Uber,4.72,Transport
2024-01-18,Walmart,4.8,Groceries
2024-01-18,McDonald's,1.8,Dining
2024-01-18,Amazon,8.01,Shopping
2024-01-18,Netflix,3.22,Subscription
2024-01-19,Uber,7.68,Transport
2024-01-19,Taxi,7.21,Transport
2024-01-19,Local Store,3.49,Shopping
2024-01-19,Bus Ticket,5.98,Transport
2024-01-19,Amazon,6.24,Shopping
2024-01-19,Taxi,7.93,Transport
2024-01-19,Netflix,9.97,Subscription
2024-01-19,Uber,4.51,Transport
2024-01-19,Taxi,5.37,Transport
2024-01-19,Walmart,9.18,Groceries
2024-01-19,Walmart,2.58,Groceries
2024-01-19,Whole Foods,4.24,Groceries
2024-01-19,Amazon,5.93,Shopping
2024-01-19,Spotify,4.52,Subscription
2024-01-19,Starbucks,4.0,Dining
2024-01-19,Spotify,8.25,Subscription
2024-01-20,Amazon Prime,3.66,Subscription
2024-01-20,Local Store,1.09,Shopping
2024-01-20,Uber,6.27,Transport
2024-01-20,Whole Foods,4.89,Groceries
2024-01-20,Costco,8.64,Groceries
2024-01-20,Pizza Hut,2.36,Dining
2024-01-20,Whole Foods,1.01,Groceries
2024-01-20,Amazon,9.36,Shopping
2024-01-20,Uber,5.39,Transport
2024-01-20,Amazon,9.09,Shopping
2024-01-20,Spotify,8.9,Subscription
2024-01-20,Netflix,9.67,Subscription
2024-01-20,Walmart,5.64,Groceries
2024-01-20,Amazon,9.23,Shopping
2024-01-20,eBay,4.02,Shopping
2024-01-20,Local Store,8.62,Shopping
2024-01-20,Amazon,9.77,Shopping
2024-01-20,Whole Foods,8.18,Groceries
2024-01-20,Amazon,2.03,Shopping
2024-01-20,Netflix,1.1,Subscription
2024-01-21,McDonald's,5.06,Dining
2024-01-21,Pizza Hut,2.74,Dining
2024-01-21,McDonald's,2.61,Dining
2024-01-21,Pizza Hut,5.75,Dining
2024-01-21,Walmart,2.9,Groceries
2024-01-21,Starbucks,5.12,Dining
2024-01-21,Starbucks,2.99,Dining
2024-01-21,Pizza Hut,5.67,Dining
2024-01-21,Amazon Prime,5.51,Subscription
2024-01-21,McDonald's,1.29,Dining
2024-01-21,Amazon Prime,9.76,Subscription
2024-01-21,Uber,5.86,Transport
2024-01-21,Amazon Prime,9.54,Subscription
2024-01-21,Amazon,9.58,Shopping
2024-01-21,eBay,3.02,Shopping
2024-01-21,Uber,5.65,Transport
2024-01-21,Whole Foods,2.62,Groceries
2024-01-22,Taxi,5.86,Transport
2024-01-22,McDonald's,6.11,Dining
2024-01-22,Spotify,1.01,Subscription
2024-01-22,Amazon Prime,6.22,Subscription
2024-01-22,Amazon,6.39,Shopping
2024-01-22,Bus Ticket,1.21,Transport
2024-01-22,Whole Foods,1.24,Groceries
2024-01-22,Whole Foods,1.56,Groceries
2024-01-22,Whole Foods,7.26,Groceries
2024-01-22,Costco,3.02,Groceries
2024-01-23,eBay,4.97,Shopping
2024-01-23,Uber,4.09,Transport
2024-01-23,Netflix,9.04,Subscription
2024-01-23,Local Store,5.38,Shopping
2024-01-23,Amazon,3.49,Shopping
2024-01-23,Costco,3.75,Groceries
2024-01-23,Netflix,9.75,Subscription
2024-01-23,eBay,4.93,Shopping
2024-01-23,Pizza Hut,8.63,Dining
2024-01-23,Spotify,9.48,Subscription
2024-01-23,Amazon Prime,6.74,Subscription
2024-01-23,Walmart,2.39,Groceries
2024-01-23,Costco,1.34,Groceries
2024-01-23,Costco,5.66,Groceries
2024-01-23,Costco,9.9,Groceries
2024-01-23,Pizza Hut,5.06,Dining
2024-01-23,Spotify,3.84,Subscription
2024-01-23,Whole Foods,2.08,Groceries
2024-01-23,Taxi,7.86,Transport
2024-01-23,Costco,5.23,Groceries
2024-01-23,McDonald's,2.49,Dining
2024-01-23,Taxi,4.41,Transport
2024-01-23,McDonald's,2.6,Dining
2024-01-23,Whole Foods,1.69,Groceries
2024-01-24,McDonald's,2.1,Dining
2024-01-24,Local Store,2.38,Shopping
2024-01-24,Bus Ticket,9.71,Transport
2024-01-24,Taxi,5.15,Transport
2024-01-24,eBay,9.05,Shopping
2024-01-24,Taxi,7.11,Transport
2024-01-24,Netflix,1.23,Subscription
2024-01-24,Spotify,3.07,Subscription
2024-01-24,Amazon,9.82,Shopping
2024-01-24,Bus Ticket,3.83,Transport
2024-01-24,Amazon Prime,2.15,Subscription
2024-01-24,McDonald's,5.49,Dining
2024-01-24,eBay,3.08,Shopping
2024-01-24,Uber,3.42,Transport
2024-01-24,eBay,2.27,Shopping
2024-01-24,Pizza Hut,4.21,Dining
2024-01-24,eBay,4.69,Shopping
2024-01-24,Whole Foods,5.87,Groceries
2024-01-24,Starbucks,6.82,Dining
2024-01-24,Netflix,8.87,Subscription
2024-01-24,eBay,9.54,Shopping
2024-01-24,Walmart,9.3,Groceries
2024-01-24,Amazon,2.94,Shopping
2024-01-25,Pizza Hut,2.12,Dining
2024-01-25,Spotify,9.89,Subscription
2024-01-25,Bus Ticket,3.4,Transport
2024-01-25,Pizza Hut,2.42,Dining
2024-01-25,Pizza Hut,4.82,Dining
2024-01-25,Bus Ticket,5.68,Transport
2024-01-25,Amazon,3.93,Shopping
2024-01-25,Costco,7.16,Groceries
2024-01-25,McDonald's,9.49,Dining
2024-01-25,Amazon,6.0,Shopping
2024-01-25,Walmart,6.92,Groceries
2024-01-25,Walmart,6.52,Groceries
2024-01-25,McDonald's,8.08,Dining
2024-01-25,Taxi,3.64,Transport
2024-01-25,Netflix,8.55,Subscription
2024-01-25,Bus Ticket,4.74,Transport
2024-01-25,eBay,4.34,Shopping
2024-01-25,Pizza Hut,1.27,Dining
2024-01-25,Local Store,7.87,Shopping
2024-01-25,McDonald's,7.88,Dining
2024-01-26,Starbucks,2.25,Dining
2024-01-26,Walmart,8.49,Groceries
2024-01-26,Amazon,4.94,Shopping
2024-01-26,Pizza Hut,5.11,Dining
2024-01-26,Amazon,6.37,Shopping
2024-01-26,Taxi,4.33,Transport
2024-01-26,eBay,5.4,Shopping
2024-01-26,Starbucks,1.48,Dining
2024-01-26,Netflix,9.81,Subscription
2024-01-26,Bus Ticket,7.67,Transport
2024-01-26,Local Store,7.18,Shopping
2024-01-26,Walmart,9.34,Groceries
2024-01-26,Costco,4.45,Groceries
2024-01-26,Uber,2.29,Transport
2024-01-26,Spotify,1.31,Subscription
2024-01-26,Bus Ticket,9.07,Transport
2024-01-26,Costco,7.0,Groceries
2024-01-26,Netflix,8.86,Subscription
2024-01-26,Amazon,2.44,Shopping
2024-01-26,Local Store,5.48,Shopping
2024-01-26,Costco,8.9,Groceries
2024-01-26,eBay,6.94,Shopping
2024-01-27,McDonald's,8.94,Dining
2024-01-27,McDonald's,6.58,Dining
2024-01-27,Taxi,3.71,Transport
2024-01-27,Netflix,8.5,Subscription
2024-01-27,Costco,4.46,Groceries
2024-01-27,Pizza Hut,6.14,Dining
2024-01-27,Bus Ticket,4.98,Transport
2024-01-27,Bus Ticket,9.08,Transport
2024-01-27,Amazon Prime,8.79,Subscription
2024-01-27,Uber,3.23,Transport
2024-01-27,Local Store,5.7,Shopping
2024-01-27,Taxi,1.36,Transport
2024-01-27,Costco,2.04,Groceries
2024-01-27,Starbucks,8.84,Dining
2024-01-27,Uber,1.93,Transport
2024-01-27,Starbucks,8.68,Dining
2024-01-27,McDonald's,8.12,Dining
2024-01-27,Walmart,9.76,Groceries
2024-01-27,Local Store,5.02,Shopping
2024-01-27,Costco,9.54,Groceries
2024-01-27,Uber,9.15,Transport
2024-01-27,Amazon Prime,2.22,Subscription
2024-01-27,Costco,5.66,Groceries
2024-01-27,Local Store,4.43,Shopping
2024-01-27,Netflix,6.0,Subscription
2024-01-27,Walmart,1.61,Groceries
2024-01-27,Whole Foods,3.68,Groceries
2024-01-27,Taxi,7.81,Transport
2024-01-27,Amazon,5.81,Shopping
2024-01-28,Bus Ticket,9.81,Transport
2024-01-28,Pizza Hut,2.2,Dining
2024-01-28,Amazon,6.63,Shopping
2024-01-28,Starbucks,7.93,Dining
2024-01-28,eBay,2.25,Shopping
2024-01-28,Starbucks,7.95,Dining
2024-01-28,Starbucks,3.02,Dining
2024-01-28,Bus Ticket,7.26,Transport
2024-01-28,Whole Foods,8.35,Groceries
2024-01-28,Walmart,2.2,Groceries
2024-01-28,Whole Foods,8.38,Groceries
2024-01-28,Whole Foods,4.74,Groceries
2024-01-28,Costco,2.48,Groceries
2024-01-28,Starbucks,3.27,Dining
2024-01-28,Uber,5.01,Transport
2024-01-28,Netflix,1.79,Subscription
2024-01-28,Spotify,7.21,Subscription
2024-01-28,Uber,4.5,Transport
2024-01-28,Bus Ticket,7.62,Transport
2024-01-28,Taxi,7.54,Transport
2024-01-28,Starbucks,3.21,Dining
2024-01-28,Spotify,3.76,Subscription
2024-01-28,Taxi,9.7,Transport
2024-01-28,Starbucks,5.38,Dining
2024-01-28,Whole Foods,2.9,Groceries
2024-01-28,eBay,2.84,Shopping
2024-01-28,Spotify,9.41,Subscription
2024-01-28,McDonald's,3.75,Dining
2024-01-29,eBay,1.41,Shopping
2024-01-29,Local Store,3.05,Shopping
2024-01-29,Bus Ticket,9.32,Transport
2024-01-29,Taxi,8.7,Transport
2024-01-29,Amazon Prime,1.39,Subscription
2024-01-29,Spotify,3.43,Subscription
2024-01-29,Whole Foods,8.55,Groceries
2024-01-29,Whole Foods,6.09,Groceries
2024-01-29,Spotify,9.69,Subscription
2024-01-29,eBay,3.45,Shopping
2024-01-29,Taxi,4.82,Transport
2024-01-29,Spotify,7.72,Subscription
2024-01-29,McDonald's,5.48,Dining
2024-01-29,Pizza Hut,5.53,Dining
2024-01-29,Bus Ticket,5.1,Transport
2024-01-29,Walmart,9.44,Groceries
2024-01-29,Whole Foods,7.95,Groceries
2024-01-30,Costco,5.79,Groceries
2024-01-30,Costco,6.65,Groceries
2024-01-30,Walmart,2.26,Groceries
2024-01-30,Spotify,2.65,Subscription
2024-01-30,Starbucks,6.83,Dining
2024-01-30,Costco,1.42,Groceries
2024-01-30,Walmart,6.41,Groceries
2024-01-30,Amazon,1.97,Shopping
2024-01-30,Uber,8.72,Transport
2024-01-30,Pizza Hut,2.34,Dining
2024-01-30,Walmart,8.49,Groceries
2024-01-30,Whole Foods,1.72,Groceries
2024-01-30,eBay,9.39,Shopping
2024-01-30,Amazon,1.58,Shopping
2024-01-30,McDonald's,1.15,Dining
2024-01-30,Walmart,6.35,Groceries
2024-01-30,eBay,7.89,Shopping
2024-01-30,Local Store,8.52,Shopping
2024-01-31,Amazon,9.92,Shopping
2024-01-31,McDonald's,4.57,Dining
2024-01-31,Starbucks,5.31,Dining
2024-01-31,McDonald's,9.12,Dining
2024-01-31,Costco,5.74,Groceries
2024-01-31,Uber,8.23,Transport
2024-01-31,Amazon Prime,7.73,Subscription
2024-01-31,Starbucks,4.39,Dining
2024-01-31,Amazon Prime,1.41,Subscription
2024-01-31,eBay,8.41,Shopping
2024-01-31,Spotify,8.6,Subscription
2024-01-31,Whole Foods,7.22,Groceries
2024-01-31,Starbucks,8.43,Dining
2024-01-31,McDonald's,5.03,Dining
2024-01-31,Netflix,8.51,Subscription
2024-01-31,Walmart,4.68,Groceries
2024-02-01,Taxi,1.25,Transport
2024-02-01,Walmart,8.45,Groceries
2024-02-01,Starbucks,2.29,Dining
2024-02-01,Pizza Hut,9.8,Dining
2024-02-01,eBay,7.31,Shopping
2024-02-01,Costco,9.58,Groceries
2024-02-01,Netflix,3.15,Subscription
2024-02-01,Netflix,7.74,Subscription
2024-02-01,Starbucks,1.15,Dining
2024-02-01,Costco,4.04,Groceries
2024-02-01,Bus Ticket,1.52,Transport
2024-02-01,Starbucks,5.48,Dining
2024-02-01,Whole Foods,4.74,Groceries
2024-02-01,Walmart,2.79,Groceries
2024-02-01,Local Store,1.53,Shopping
2024-02-01,Netflix,3.68,Subscription
2024-02-01,Spotify,4.65,Subscription
2024-02-01,Amazon,5.41,Shopping
2024-02-01,Uber,2.91,Transport
2024-02-02,Whole Foods,1.66,Groceries
2024-02-02,Amazon Prime,6.97,Subscription
2024-02-02,Amazon,2.76,Shopping
2024-02-02,Costco,1.25,Groceries
2024-02-02,McDonald's,2.95,Dining
2024-02-02,Spotify,7.6,Subscription
2024-02-02,Local Store,9.33,Shopping
2024-02-02,Costco,8.23,Groceries
2024-02-02,Bus Ticket,2.42,Transport
2024-02-02,Whole Foods,7.35,Groceries
2024-02-02,Local Store,7.29,Shopping
2024-02-02,Costco,8.74,Groceries
2024-02-02,Costco,7.59,Groceries
2024-02-02,Uber,4.75,Transport
2024-02-02,eBay,3.9,Shopping
2024-02-02,Pizza Hut,5.67,Dining
2024-02-02,Local Store,8.24,Shopping
2024-02-02,Netflix,1.37,Subscription
2024-02-03,Starbucks,2.84,Dining
2024-02-03,Local Store,4.33,Shopping
2024-02-03,Uber,4.06,Transport
2024-02-03,Amazon Prime,5.26,Subscription
2024-02-03,Taxi,4.1,Transport
2024-02-03,Netflix,8.93,Subscription
2024-02-03,McDonald's,9.32,Dining
2024-02-03,Spotify,2.36,Subscription
2024-02-03,Amazon Prime,8.62,Subscription
2024-02-03,Pizza Hut,4.63,Dining
2024-02-03,Walmart,5.85,Groceries
2024-02-03,Local Store,2.48,Shopping
2024-02-03,Uber,5.16,Transport
2024-02-03,Uber,1.62,Transport
2024-02-04,Taxi,3.09,Transport
2024-02-04,Pizza Hut,10.0,Dining
2024-02-04,Bus Ticket,6.41,Transport
2024-02-04,Pizza Hut,8.99,Dining
2024-02-04,eBay,3.11,Shopping
2024-02-04,McDonald's,3.89,Dining
2024-02-04,Uber,2.22,Transport
2024-02-04,eBay,9.06,Shopping
2024-02-04,Bus Ticket,7.15,Transport
2024-02-04,Spotify,2.01,Subscription
2024-02-04,Walmart,3.89,Groceries
2024-02-04,Amazon Prime,7.17,Subscription
2024-02-04,Pizza Hut,8.06,Dining
2024-02-04,Netflix,5.81,Subscription
2024-02-04,McDonald's,2.57,Dining
2024-02-04,Walmart,4.38,Groceries
