Date,Description,Amount,Category
2024-06-26,Uber,74.59,Transport
2024-02-01,Amazon,66.44,Shopping
2024-01-19,Starbucks,112.25,Dining
2024-05-19,Costco,178.49,Groceries
2025-01-31,Bus Ticket,77.72,Transport
2025-02-23,McDonald's,63.99,Dining
2025-07-02,Spotify,73.23,Subscription
2024-04-09,Starbucks,51.89,Dining
2025-06-22,Whole Foods,166.91,Groceries
2025-07-22,Amazon,70.3,Shopping
2025-05-05,Walmart,199.74,Groceries
2024-04-23,Costco,154.91,Groceries
2024-06-27,McDonald's,121.19,Dining
2025-04-26,Pizza Hut,56.12,Dining
2024-03-19,Whole Foods,91.6,Groceries
2024-10-18,Spotify,113.85,Subscription
2024-12-29,Amazon,45.96,Shopping
2024-06-10,Walmart,24.01,Groceries
2024-07-06,Netflix,31.88,Subscription
2025-03-21,Pizza Hut,52.25,Dining
2025-01-14,Taxi,163.65,Transport
2025-04-14,Amazon Prime,75.5,Subscription
2024-12-12,Taxi,166.34,Transport
2024-03-28,Pizza Hut,170.58,Dining
2024-09-04,Whole Foods,146.29,Groceries
2024-11-05,Spotify,86.22,Subscription
2025-06-17,Walmart,88.07,Groceries
2024-05-30,Amazon Prime,43.51,Subscription
2025-01-13,Taxi,150.83,Transport
2024-01-19,Local Store,105.98,Shopping
2025-04-22,Local Store,15.16,Shopping
2024-04-09,eBay,21.97,Shopping
2025-07-16,Amazon Prime,179.64,Subscription
2024-03-01,Taxi,153.39,Transport
2024-05-29,Taxi,78.89,Transport
2025-03-29,eBay,189.31,Shopping
2024-12-04,Taxi,121.05,Transport
2024-10-29,Local Store,131.55,Shopping
2025-07-04,Netflix,63.7,Subscription
2024-03-11,Walmart,112.58,Groceries
2024-05-09,Walmart,196.95,Groceries
2024-02-13,McDonald's,139.58,Dining
2024-08-13,Netflix,178.1,Subscription
2024-06-08,Taxi,186.14,Transport
2024-11-04,McDonald's,115.15,Dining
2025-05-26,Pizza Hut,79.84,Dining
2025-05-20,Netflix,147.83,Subscription
2024-01-25,Netflix,100.01,Subscription
2025-05-23,eBay,37.07,Shopping
2025-01-18,Amazon Prime,96.26,Subscription
2025-01-10,Whole Foods,170.69,Groceries
2025-02-26,Spotify,156.9,Subscription
2024-08-12,eBay,14.58,Shopping
2024-08-24,Pizza Hut,35.82,Dining
2025-06-28,McDonald's,152.06,Dining
2025-06-25,Costco,70.68,Groceries
2024-02-16,Netflix,107.97,Subscription
2025-01-28,Pizza Hut,72.44,Dining
2024-01-26,eBay,78.22,Shopping
2025-05-25,Costco,48.43,Groceries
2025-03-27,eBay,136.36,Shopping
2024-06-16,Starbucks,131.26,Dining
2024-06-26,Taxi,176.93,Transport
2024-01-28,Amazon Prime,140.58,Subscription
2024-08-03,McDonald's,80.79,Dining
2025-04-20,eBay,67.46,Shopping
2024-05-08,Bus Ticket,51.03,Transport
2024-08-27,Amazon,109.84,Shopping
2024-12-12,Taxi,97.58,Transport
2024-11-01,Bus Ticket,39.51,Transport
2025-05-24,Whole Foods,129.06,Groceries
2024-05-07,Netflix,62.86,Subscription
2024-07-27,Costco,190.74,Groceries
2025-04-25,Amazon,187.89,Shopping
2025-05-18,Spotify,104.09,Subscription
2024-12-29,Netflix,182.01,Subscription
2025-06-18,Amazon,148.22,Shopping
2024-01-30,Whole Foods,63.06,Groceries
2025-04-02,Netflix,163.0,Subscription
2025-03-30,Taxi,24.27,Transport
2025-02-08,Whole Foods,151.56,Groceries
2025-04-25,Pizza Hut,191.04,Dining
2024-05-28,McDonald's,111.39,Dining
2024-09-19,Local Store,100.77,Shopping
2024-10-17,Walmart,80.79,Groceries
2024-12-13,Walmart,137.13,Groceries
2025-06-23,Pizza Hut,156.44,Dining
2024-02-16,Amazon Prime,161.68,Subscription
2024-07-21,Spotify,36.36,Subscription
2024-06-11,McDonald's,70.79,Dining
2024-11-16,Costco,179.41,Groceries
2024-10-13,McDonald's,196.06,Dining
2025-02-17,McDonald's,165.19,Dining
2024-01-26,Whole Foods,15.02,Groceries
2024-03-02,Spotify,172.4,Subscription
2024-05-22,eBay,192.16,Shopping
2025-04-25,McDonald's,178.57,Dining
2025-06-29,Starbucks,78.4,Dining
2024-11-27,Netflix,44.35,Subscription
2024-07-01,Pizza Hut,185.53,Dining
2024-09-23,Local Store,198.36,Shopping
2024-03-26,eBay,81.91,Shopping
2024-09-17,Starbucks,20.42,Dining
2024-05-20,Uber,110.57,Transport
2025-05-19,Starbucks,183.98,Dining
2025-06-11,Taxi,49.47,Transport
2025-06-09,Uber,72.69,Transport
2024-02-15,Costco,83.91,Groceries
2024-02-16,eBay,153.32,Shopping
2024-09-01,Costco,122.37,Groceries
2024-05-28,Taxi,138.9,Transport
2025-03-18,Local Store,18.2,Shopping
2025-05-15,Taxi,157.49,Transport
2025-03-29,Uber,79.43,Transport
2024-09-12,McDonald's,109.28,Dining
2025-06-10,Uber,35.43,Transport
2024-11-30,Amazon Prime,75.97,Subscription
2024-04-26,Starbucks,151.3,Dining
2025-01-09,Whole Foods,198.54,Groceries
2024-12-01,Taxi,22.86,Transport
2024-05-24,Whole Foods,67.97,Groceries
2024-05-04,Whole Foods,31.53,Groceries
2024-11-21,McDonald's,132.5,Dining
2024-08-21,Pizza Hut,143.05,Dining
2024-12-17,Whole Foods,101.12,Groceries
2024-03-01,Bus Ticket,136.81,Transport
2024-05-06,Starbucks,124.83,Dining
2024-03-31,Local Store,74.91,Shopping
2025-03-01,Walmart,178.54,Groceries
2024-07-19,Pizza Hut,121.58,Dining
2024-12-15,Taxi,101.28,Transport
2025-04-12,Amazon,116.9,Shopping
2024-10-04,Netflix,156.84,Subscription
2025-04-19,eBay,135.8,Shopping
2025-06-25,Starbucks,63.55,Dining
2024-09-11,eBay,105.67,Shopping
2025-02-15,Local Store,110.89,Shopping
2025-07-15,Uber,157.03,Transport
2024-04-04,Taxi,195.58,Transport
2025-02-28,Bus Ticket,67.59,Transport
2025-03-26,Local Store,132.89,Shopping
2025-03-07,Starbucks,150.95,Dining
2025-07-04,Amazon,84.54,Shopping
2024-09-10,Taxi,55.83,Transport
2025-04-19,Local Store,107.07,Shopping
2024-08-15,Local Store,34.49,Shopping
2024-11-16,Starbucks,174.8,Dining
2025-04-10,Whole Foods,92.17,Groceries
2025-04-29,Whole Foods,47.12,Groceries
2024-12-01,eBay,61.6,Shopping
2024-08-24,Pizza Hut,123.7,Dining
2024-03-01,Starbucks,164.79,Dining
2025-04-27,Spotify,87.61,Subscription
2024-04-07,Uber,189.04,Transport
2024-01-24,Starbucks,60.5,Dining
2025-07-01,Costco,89.75,Groceries
2024-04-23,eBay,146.34,Shopping
2024-06-27,Amazon Prime,141.47,Subscription
2024-08-15,Costco,172.09,Groceries
2024-10-13,Amazon Prime,106.07,Subscription
2024-06-18,Costco,40.39,Groceries
2024-12-01,eBay,73.6,Shopping
2024-09-09,McDonald's,132.79,Dining
2024-04-12,Amazon,163.77,Shopping
2025-01-15,Pizza Hut,173.2,Dining
2024-11-20,Walmart,150.57,Groceries
2024-09-01,Netflix,143.95,Subscription
2025-03-08,Amazon,183.45,Shopping
2025-05-24,Starbucks,40.51,Dining
2024-02-24,Netflix,196.17,Subscription
2024-01-04,Amazon Prime,19.22,Subscription
2024-09-05,Amazon Prime,32.53,Subscription
2025-03-08,Netflix,189.53,Subscription
2024-02-21,eBay,155.58,Shopping
2024-04-25,McDonald's,164.88,Dining
2024-11-04,Spotify,76.58,Subscription
2025-03-08,eBay,45.38,Shopping
2024-11-24,Pizza Hut,104.5,Dining
2024-04-04,Spotify,102.26,Subscription
2025-03-12,Whole Foods,187.01,Groceries
2024-03-05,Bus Ticket,94.11,Transport
2024-07-09,Starbucks,119.24,Dining
2024-11-26,Walmart,140.84,Groceries
2024-06-20,Walmart,106.26,Groceries
2025-06-12,Uber,181.23,Transport
2024-07-05,Spotify,171.42,Subscription
2024-03-04,Local Store,101.0,Shopping
2025-07-25,Spotify,60.19,Subscription
2024-12-29,Taxi,53.37,Transport
2024-10-27,Spotify,84.45,Subscription
2024-10-04,Local Store,111.22,Shopping
2024-10-23,Walmart,86.52,Groceries
2025-04-11,Spotify,168.63,Subscription
2024-12-23,Costco,148.82,Groceries
2024-12-25,Spotify,157.13,Subscription
2025-07-11,Local Store,120.27,Shopping
2025-01-28,Spotify,75.3,Subscription
2025-06-06,eBay,110.39,Shopping
2024-04-13,Amazon Prime,82.11,Subscription
2024-10-19,Local Store,37.18,Shopping
2024-11-28,Netflix,197.65,Subscription
2025-03-08,Local Store,83.23,Shopping
2024-11-24,Uber,69.58,Transport
2024-01-22,Bus Ticket,104.22,Transport
2024-10-29,Amazon,93.19,Shopping
2025-06-17,Bus Ticket,194.01,Transport
2025-03-10,Starbucks,11.9,Dining
2024-10-28,Local Store,120.99,Shopping
2024-08-29,eBay,100.86,Shopping
2024-04-14,Netflix,57.78,Subscription
2024-03-17,Walmart,190.36,Groceries
2024-08-03,Uber,131.27,Transport
2024-04-30,Amazon,58.61,Shopping
2024-03-17,Taxi,131.39,Transport
2024-10-08,Pizza Hut,46.41,Dining
2024-07-28,Costco,182.76,Groceries
2024-12-29,Amazon Prime,48.25,Subscription
2025-03-29,McDonald's,198.22,Dining
2025-07-17,Spotify,82.46,Subscription
2024-12-16,Walmart,44.54,Groceries
2024-10-16,Spotify,172.43,Subscription
2025-02-24,Starbucks,122.52,Dining
2025-02-14,Uber,117.08,Transport
2025-05-28,Bus Ticket,95.18,Transport
2024-09-14,Pizza Hut,159.75,Dining
2024-04-08,Amazon Prime,43.78,Subscription
2024-08-09,McDonald's,158.51,Dining
2024-10-01,Amazon,150.54,Shopping
2025-06-02,Taxi,169.6,Transport
2024-04-22,Bus Ticket,84.5,Transport
2024-10-10,Walmart,129.49,Groceries
2025-04-09,Local Store,21.29,Shopping
2024-02-09,Amazon,103.05,Shopping
2024-03-17,Bus Ticket,128.94,Transport
2025-03-22,Walmart,179.18,Groceries
2024-11-29,Netflix,67.64,Subscription
2024-01-18,Whole Foods,85.54,Groceries
2025-05-30,Taxi,96.98,Transport
2024-12-24,McDonald's,185.27,Dining
2024-06-29,McDonald's,59.89,Dining
2024-02-16,Netflix,166.74,Subscription
2025-05-21,Whole Foods,71.97,Groceries
2024-09-10,Netflix,192.08,Subscription
2024-07-22,Uber,115.58,Transport
2024-02-10,Bus Ticket,78.58,Transport
2024-07-22,Netflix,23.54,Subscription
2024-01-24,Amazon Prime,78.46,Subscription
2025-04-01,Taxi,128.24,Transport
2024-03-07,Costco,142.81,Groceries
2025-02-28,Bus Ticket,117.96,Transport
2024-12-22,Starbucks,98.63,Dining
2024-07-31,Netflix,74.05,Subscription
2025-02-18,Amazon,109.33,Shopping
2025-03-11,Bus Ticket,139.82,Transport
2025-05-15,Netflix,48.06,Subscription
2024-09-11,Pizza Hut,63.81,Dining
2024-06-17,Local Store,120.72,Shopping
2024-05-31,Amazon Prime,141.73,Subscription
2025-07-20,Amazon Prime,13.34,Subscription
2025-04-03,Local Store,90.23,Shopping
2024-10-04,Taxi,120.26,Transport
2024-03-25,Taxi,119.09,Transport
2025-05-07,Netflix,86.52,Subscription
2024-02-01,eBay,155.33,Shopping
2024-10-09,Starbucks,123.73,Dining
2024-12-07,Bus Ticket,110.76,Transport
2024-03-12,Costco,79.06,Groceries
2024-05-13,Spotify,36.22,Subscription
2025-06-22,Walmart,114.06,Groceries
2024-10-29,Costco,61.93,Groceries
2024-11-14,Taxi,47.1,Transport
2024-07-03,McDonald's,15.73,Dining
2024-04-11,Pizza Hut,132.42,Dining
2025-03-06,eBay,28.85,Shopping
2024-10-11,Amazon Prime,93.67,Subscription
2025-02-03,McDonald's,76.75,Dining
2024-03-26,Bus Ticket,153.23,Transport
2024-08-24,Starbucks,55.26,Dining
2024-12-08,Pizza Hut,193.89,Dining
2024-09-28,Pizza Hut,42.31,Dining
2025-04-11,Bus Ticket,70.99,Transport
2025-06-04,eBay,199.71,Shopping
2024-06-18,Taxi,182.66,Transport
2025-07-02,Local Store,148.73,Shopping
2024-08-03,Amazon Prime,12.21,Subscription
2025-07-23,Amazon Prime,59.98,Subscription
2025-06-15,Walmart,136.46,Groceries
2024-07-03,Uber,41.9,Transport
2024-11-29,Netflix,177.5,Subscription
2024-06-12,McDonald's,195.85,Dining
2025-01-17,McDonald's,61.36,Dining
2024-09-16,Starbucks,106.61,Dining
2024-04-29,Amazon Prime,187.14,Subscription
2024-12-26,Local Store,173.35,Shopping
2025-07-07,eBay,133.55,Shopping
2024-07-27,Local Store,16.88,Shopping
2025-05-02,Amazon Prime,73.95,Subscription
2024-09-05,Taxi,124.12,Transport
2024-04-04,Walmart,181.1,Groceries
2024-10-04,Netflix,128.56,Subscription
2025-05-17,Pizza Hut,71.52,Dining
2024-09-20,Uber,70.31,Transport
2024-01-17,Amazon Prime,105.71,Subscription
2024-08-08,Netflix,139.61,Subscription
2025-01-06,Pizza Hut,61.18,Dining
2024-08-11,Walmart,142.34,Groceries
2024-07-01,McDonald's,73.2,Dining
2024-06-23,Taxi,186.92,Transport
2025-07-01,eBay,149.88,Shopping
2024-11-15,eBay,22.95,Shopping
2024-02-11,Bus Ticket,118.39,Transport
2025-07-13,McDonald's,131.17,Dining
2025-03-15,Netflix,19.99,Subscription
2024-01-16,Whole Foods,72.48,Groceries
2024-12-20,Taxi,44.64,Transport
2025-04-02,Netflix,168.63,Subscription
2025-07-07,Spotify,97.06,Subscription
2024-10-27,Bus Ticket,100.67,Transport
2024-09-22,Bus Ticket,111.87,Transport
2024-09-12,McDonald's,18.86,Dining
2024-08-24,Netflix,25.63,Subscription
2024-04-20,Amazon,141.41,Shopping
2024-03-02,Local Store,196.16,Shopping
2024-07-29,Bus Ticket,172.63,Transport
2025-03-01,eBay,179.46,Shopping
2024-02-03,Local Store,144.0,Shopping
2024-02-20,Costco,83.38,Groceries
2025-01-01,Pizza Hut,182.0,Dining
2025-06-02,Walmart,163.93,Groceries
2024-08-06,Uber,131.44,Transport
2024-07-13,Amazon Prime,41.66,Subscription
2024-09-05,McDonald's,123.87,Dining
2024-02-15,Pizza Hut,158.09,Dining
2025-03-22,Bus Ticket,164.23,Transport
2025-02-28,Local Store,176.51,Shopping
2024-09-24,Local Store,85.15,Shopping
2024-01-11,Bus Ticket,146.67,Transport
2025-02-24,Starbucks,48.5,Dining
2024-01-27,Costco,101.55,Groceries
2024-05-21,eBay,108.79,Shopping
2024-05-07,Uber,120.31,Transport
2025-07-21,Netflix,36.51,Subscription
2024-07-09,Walmart,56.99,Groceries
2025-04-23,Amazon Prime,144.5,Subscription
2024-07-28,Starbucks,38.93,Dining
2025-03-11,Amazon,24.21,Shopping
2025-07-22,Costco,186.26,Groceries
2025-02-28,Spotify,128.91,Subscription
2024-11-10,Netflix,41.74,Subscription
2024-06-30,McDonald's,161.11,Dining
2024-05-11,Whole Foods,93.52,Groceries
2025-05-08,Walmart,92.71,Groceries
2025-01-04,Costco,107.96,Groceries
2025-01-13,eBay,151.52,Shopping
2024-11-02,Walmart,166.7,Groceries
2024-07-20,eBay,90.73,Shopping
2025-05-31,Taxi,37.76,Transport
2024-03-18,Bus Ticket,56.52,Transport
2024-03-29,Starbucks,20.51,Dining
2024-12-30,Amazon,76.95,Shopping
2024-05-28,Whole Foods,139.2,Groceries
2024-11-06,Spotify,67.85,Subscription
2024-08-03,McDonald's,11.92,Dining
2025-05-25,Netflix,75.64,Subscription
2024-04-06,Local Store,132.88,Shopping
2024-02-12,Amazon Prime,92.28,Subscription
2025-06-23,Whole Foods,92.58,Groceries
2025-07-16,Starbucks,153.39,Dining
2025-04-10,Uber,18.57,Transport
2024-08-30,Taxi,178.75,Transport
2024-11-06,Walmart,86.04,Groceries
2024-10-01,Netflix,116.84,Subscription
2024-11-05,Local Store,172.16,Shopping
2025-05-06,Pizza Hut,104.7,Dining
2025-05-30,Costco,34.32,Groceries
2025-03-31,Uber,44.91,Transport
2024-05-05,Spotify,109.22,Subscription
2025-04-23,Amazon Prime,133.12,Subscription
2025-05-07,Taxi,106.07,Transport
2024-09-12,Starbucks,198.93,Dining
2024-07-17,McDonald's,100.38,Dining
2024-12-04,Bus Ticket,145.25,Transport
2024-02-12,Netflix,123.8,Subscription
2024-08-23,Walmart,125.88,Groceries
2025-05-13,eBay,178.87,Shopping
2025-01-05,Whole Foods,148.63,Groceries
2025-05-04,Whole Foods,20.6,Groceries
2024-11-10,Amazon,158.1,Shopping
2024-11-23,Costco,34.45,Groceries
2024-01-19,Bus Ticket,92.5,Transport
2024-11-11,Bus Ticket,64.89,Transport
2024-09-13,Whole Foods,190.88,Groceries
2025-04-25,McDonald's,63.47,Dining
2024-04-26,Costco,192.44,Groceries
2025-06-15,Walmart,46.89,Groceries
2024-03-17,Amazon,50.23,Shopping
2024-08-10,Local Store,97.56,Shopping
2024-06-29,Local Store,68.84,Shopping
2025-05-13,Bus Ticket,127.88,Transport
2024-09-29,Walmart,50.52,Groceries
2024-06-01,McDonald's,168.89,Dining
2024-05-31,Local Store,25.41,Shopping
2024-05-22,Bus Ticket,60.02,Transport
2025-05-12,Netflix,98.53,Subscription
2024-08-25,Netflix,192.8,Subscription
2024-11-19,Spotify,193.97,Subscription
2024-01-26,Starbucks,155.75,Dining
2024-06-28,McDonald's,24.99,Dining
2024-07-27,Amazon Prime,151.37,Subscription
2024-12-29,Walmart,81.89,Groceries
2025-04-08,Whole Foods,88.82,Groceries
2025-01-01,Costco,123.65,Groceries
2024-12-14,Local Store,109.38,Shopping
2025-04-21,Taxi,57.96,Transport
2025-02-13,Pizza Hut,84.75,Dining
2024-06-04,Amazon Prime,125.64,Subscription
2024-08-15,Local Store,26.05,Shopping
2025-04-16,Whole Foods,60.01,Groceries
2024-07-28,Costco,31.39,Groceries
2025-03-06,Local Store,93.55,Shopping
2024-04-21,Bus Ticket,99.62,Transport
2024-07-26,Amazon,34.91,Shopping
2024-01-19,Taxi,24.56,Transport
2025-04-26,Uber,125.15,Transport
2025-04-24,Netflix,80.85,Subscription
2025-03-04,eBay,171.92,Shopping
2025-04-29,Walmart,191.68,Groceries
2025-06-15,McDonald's,95.69,Dining
2024-07-28,Local Store,70.43,Shopping
2024-11-29,Spotify,113.01,Subscription
2025-07-01,Local Store,179.04,Shopping
2024-06-18,McDonald's,42.28,Dining
2024-06-19,Costco,18.55,Groceries
2024-08-21,Pizza Hut,83.01,Dining
2024-10-03,Netflix,185.66,Subscription
2025-04-12,Netflix,129.29,Subscription
2025-04-22,Amazon,54.68,Shopping
2025-04-16,McDonald's,13.95,Dining
2025-06-27,Whole Foods,169.01,Groceries
2025-07-01,Costco,39.33,Groceries
2024-04-17,Whole Foods,109.81,Groceries
2024-04-29,eBay,151.28,Shopping
2025-05-19,Taxi,127.98,Transport
2024-03-29,Amazon Prime,64.39,Subscription
2024-02-09,Netflix,96.0,Subscription
2024-01-07,Local Store,166.23,Shopping
2024-03-28,Local Store,194.3,Shopping
2024-04-19,Bus Ticket,198.92,Transport
2025-06-16,Costco,44.01,Groceries
2025-01-07,Spotify,116.13,Subscription
2024-01-29,Costco,73.28,Groceries
2024-07-30,Whole Foods,136.36,Groceries
2024-03-09,Taxi,196.55,Transport
2024-05-10,Whole Foods,103.91,Groceries
2024-12-04,Local Store,103.07,Shopping
2024-12-21,Local Store,173.54,Shopping
2024-03-09,Whole Foods,188.71,Groceries
2025-04-28,Bus Ticket,174.81,Transport
2025-04-02,Costco,98.8,Groceries
2025-01-16,Walmart,19.84,Groceries
2024-10-19,Uber,84.16,Transport
2025-02-14,Whole Foods,123.69,Groceries
2025-07-21,Netflix,54.47,Subscription
2024-01-15,Amazon Prime,111.06,Subscription
2025-06-22,Starbucks,30.58,Dining
2025-06-16,Local Store,38.43,Shopping
2024-02-13,Walmart,50.93,Groceries
2025-01-04,Pizza Hut,155.72,Dining
2025-04-07,Walmart,92.62,Groceries
2024-05-23,Costco,42.07,Groceries
2024-08-12,Starbucks,174.35,Dining
2025-06-13,Walmart,130.66,Groceries
2024-02-03,eBay,186.01,Shopping
2024-04-15,Spotify,72.33,Subscription
2024-01-27,Bus Ticket,180.9,Transport
2024-04-13,Spotify,74.6,Subscription
2024-11-04,Costco,88.53,Groceries
2024-06-26,Spotify,61.12,Subscription
2025-03-08,Amazon,52.99,Shopping
2024-08-10,Spotify,88.1,Subscription
2025-01-29,Walmart,124.09,Groceries
2025-03-15,McDonald's,118.12,Dining
2024-06-07,Local Store,145.35,Shopping
2024-10-31,McDonald's,188.52,Dining
2024-05-14,Netflix,197.28,Subscription
2024-12-12,Walmart,78.96,Groceries
2025-01-16,Spotify,115.69,Subscription
2025-01-03,Amazon Prime,133.23,Subscription
2025-02-14,Netflix,22.48,Subscription
2025-06-26,eBay,106.68,Shopping
2024-10-13,McDonald's,69.13,Dining
2024-01-25,Local Store,178.73,Shopping
2024-06-05,Bus Ticket,69.41,Transport
2024-07-30,Costco,62.19,Groceries
2024-03-19,eBay,78.43,Shopping
2024-03-13,Amazon Prime,155.13,Subscription
2024-06-25,Walmart,111.7,Groceries
2024-12-16,Netflix,112.99,Subscription
2025-03-29,Taxi,114.19,Transport
2025-01-22,Netflix,15.14,Subscription
2025-07-10,McDonald's,139.58,Dining
2024-12-18,Uber,69.67,Transport
2024-12-15,Taxi,86.58,Transport
2024-05-23,eBay,89.04,Shopping
2024-12-23,Walmart,196.19,Groceries
2025-01-27,McDonald's,99.98,Dining
2024-04-20,McDonald's,187.1,Dining
2024-11-29,eBay,75.97,Shopping
2024-12-19,Uber,132.71,Transport
2024-05-28,Pizza Hut,66.31,Dining
2024-10-21,Bus Ticket,62.46,Transport
2024-04-04,Amazon Prime,29.06,Subscription
2024-06-08,Whole Foods,71.21,Groceries
2025-07-13,Walmart,94.81,Groceries
2024-10-18,Starbucks,184.17,Dining
2025-06-22,Amazon,23.89,Shopping
2024-02-02,Costco,101.15,Groceries
2024-08-31,Whole Foods,48.67,Groceries
2025-02-16,Local Store,30.96,Shopping
2024-11-07,Costco,143.23,Groceries
2024-08-06,Starbucks,55.34,Dining
2024-12-01,Walmart,124.64,Groceries
2024-04-10,Netflix,148.65,Subscription
2024-07-31,Amazon,66.27,Shopping
2024-10-31,Amazon Prime,176.99,Subscription
2024-09-04,Uber,98.69,Transport
2025-07-21,Taxi,155.54,Transport
2024-08-08,Bus Ticket,150.53,Transport
2024-12-27,McDonald's,77.14,Dining
2024-03-24,Walmart,96.96,Groceries
2024-08-29,McDonald's,140.81,Dining
2024-03-29,eBay,85.71,Shopping
2025-04-14,Whole Foods,179.03,Groceries
2024-01-29,Uber,75.64,Transport
2024-03-22,eBay,30.55,Shopping
2025-07-16,Walmart,179.62,Groceries
2025-03-17,Amazon Prime,12.1,Subscription
2024-01-10,Local Store,48.82,Shopping
2024-10-04,Bus Ticket,194.31,Transport
2024-05-13,Starbucks,186.65,Dining
2024-07-06,Local Store,45.03,Shopping
2025-02-20,eBay,37.47,Shopping
2024-08-03,Pizza Hut,34.82,Dining
2024-09-23,Bus Ticket,181.94,Transport
2024-02-14,Pizza Hut,157.64,Dining
2024-09-17,Pizza Hut,138.95,Dining
2024-05-06,Uber,141.4,Transport
2024-03-11,Pizza Hut,93.37,Dining
2024-07-20,Amazon Prime,59.0,Subscription
2025-06-23,Uber,121.57,Transport
2025-05-13,Amazon Prime,47.99,Subscription
2025-03-08,Taxi,141.31,Transport
2024-08-12,Pizza Hut,134.07,Dining
2025-05-05,eBay,108.04,Shopping
2024-05-17,Costco,191.69,Groceries
2025-06-04,Starbucks,20.49,Dining
2024-01-28,Walmart,49.03,Groceries
2025-05-02,Starbucks,104.54,Dining
2024-09-25,Local Store,10.25,Shopping
2024-01-18,Costco,149.67,Groceries
2024-07-12,Amazon,75.1,Shopping
2024-12-08,eBay,166.61,Shopping
2024-02-09,Bus Ticket,21.9,Transport
2024-06-08,Pizza Hut,67.24,Dining
2025-04-02,Pizza Hut,58.04,Dining
2025-07-10,Spotify,10.34,Subscription
2025-02-16,Bus Ticket,176.08,Transport
2025-01-24,eBay,183.37,Shopping
2024-03-06,Local Store,67.02,Shopping
2024-01-31,Spotify,162.49,Subscription
2024-11-01,Costco,52.21,Groceries
2024-01-14,eBay,86.15,Shopping
2025-05-20,McDonald's,47.12,Dining
2025-01-27,Walmart,25.06,Groceries
2025-01-21,Local Store,115.35,Shopping
2025-02-10,Walmart,194.17,Groceries
