Date,Description,Amount,Category
2025-02-06,McDonald's,16.79,Dining
2025-02-20,Local Store,24.91,Shopping
2025-04-29,Bus Ticket,23.01,Transport
2025-01-05,Bus Ticket,12.2,Transport
2025-05-27,Pizza Hut,58.52,Dining
2025-04-20,Taxi,65.84,Transport
2025-04-30,Amazon Prime,74.82,Subscription
2025-04-06,Local Store,41.0,Shopping
2025-02-04,Bus Ticket,23.16,Transport
2025-02-18,McDonald's,68.33,Dining
2025-06-27,Uber,87.14,Transport
2025-05-19,Taxi,79.64,Transport
2025-05-21,Starbucks,19.01,Dining
2025-04-13,Local Store,97.43,Shopping
2025-02-04,Taxi,13.2,Transport
2025-04-04,Taxi,93.92,Transport
2025-01-04,Starbucks,94.18,Dining
2025-01-12,Local Store,63.4,Shopping
2025-03-19,Spotify,84.37,Subscription
2025-06-17,Taxi,13.43,Transport
2025-05-11,Pizza Hut,13.7,Dining
2025-06-29,Whole Foods,69.69,Groceries
2025-05-23,Netflix,92.66,Subscription
2025-02-15,Netflix,74.98,Subscription
2025-04-15,Pizza Hut,90.92,Dining
2025-03-08,Pizza Hut,18.64,Dining
2025-01-24,eBay,49.3,Shopping
2025-05-14,Walmart,79.68,Groceries
2025-03-23,Amazon Prime,97.62,Subscription
2025-05-12,McDonald's,87.41,Dining
2025-01-21,Uber,48.62,Transport
2025-04-28,Pizza Hut,36.98,Dining
2025-05-16,eBay,55.62,Shopping
2025-02-09,eBay,16.09,Shopping
2025-03-02,Pizza Hut,94.3,Dining
2025-06-08,Amazon,81.31,Shopping
2025-05-21,eBay,66.5,Shopping
2025-02-07,eBay,41.36,Shopping
2025-06-01,eBay,19.74,Shopping
2025-06-26,Costco,80.43,Groceries
2025-06-24,Taxi,86.3,Transport
2025-05-11,Whole Foods,92.97,Groceries
2025-04-16,Whole Foods,42.86,Groceries
2025-01-14,Bus Ticket,86.49,Transport
2025-05-14,Taxi,14.55,Transport
2025-04-30,Taxi,97.82,Transport
2025-01-24,Amazon,11.72,Shopping
2025-06-07,Walmart,90.17,Groceries
2025-06-05,Uber,68.49,Transport
2025-05-25,Whole Foods,29.98,Groceries
2025-02-21,Amazon,97.26,Shopping
2025-01-09,Netflix,42.16,Subscription
2025-06-14,Walmart,40.09,Groceries
2025-04-08,Starbucks,93.06,Dining
2025-02-24,Spotify,77.25,Subscription
2025-06-20,eBay,60.71,Shopping
2025-06-17,Starbucks,73.62,Dining
2025-01-05,Pizza Hut,19.5,Dining
2025-01-09,Bus Ticket,22.71,Transport
2025-04-04,Whole Foods,21.52,Groceries
2025-05-18,Costco,43.91,Groceries
2025-06-27,Costco,74.4,Groceries
2025-05-29,Amazon,65.49,Shopping
2025-05-07,Netflix,48.13,Subscription
2025-01-29,Starbucks,27.3,Dining
2025-01-28,Uber,16.37,Transport
2025-03-30,Pizza Hut,82.88,Dining
2025-06-20,eBay,98.97,Shopping
2025-03-16,Costco,39.25,Groceries
2025-01-10,Bus Ticket,83.5,Transport
2025-01-08,Amazon,36.46,Shopping
2025-02-02,Netflix,30.88,Subscription
2025-02-01,Uber,33.89,Transport
2025-01-27,eBay,46.92,Shopping
2025-01-03,Netflix,82.28,Subscription
2025-04-14,Netflix,56.31,Subscription
2025-03-02,Spotify,57.0,Subscription
2025-02-28,Bus Ticket,21.59,Transport
2025-01-23,Starbucks,84.43,Dining
2025-01-19,Netflix,58.08,Subscription
2025-05-06,Costco,12.09,Groceries
2025-01-25,Local Store,43.44,Shopping
2025-01-08,Uber,67.23,Transport
2025-01-02,Taxi,90.53,Transport
2025-01-18,Netflix,28.82,Subscription
2025-02-25,Starbucks,29.97,Dining
2025-02-23,eBay,43.89,Shopping
2025-06-03,Costco,64.58,Groceries
2025-02-27,Starbucks,22.41,Dining
2025-06-18,Local Store,78.67,Shopping
2025-01-13,Pizza Hut,98.2,Dining
2025-06-20,Starbucks,91.66,Dining
2025-05-16,Spotify,64.06,Subscription
2025-06-23,Whole Foods,40.35,Groceries
2025-02-19,Walmart,49.09,Groceries
2025-03-08,Spotify,56.38,Subscription
2025-06-29,Netflix,66.0,Subscription
2025-03-20,Bus Ticket,86.22,Transport
2025-02-21,Amazon,84.89,Shopping
2025-05-06,Costco,62.76,Groceries
2025-02-10,Local Store,40.55,Shopping
2025-06-20,eBay,32.6,Shopping
2025-03-27,Spotify,22.89,Subscription
2025-05-29,Pizza Hut,58.59,Dining
2025-04-21,Walmart,89.96,Groceries
2025-04-24,Bus Ticket,57.73,Transport
2025-01-11,eBay,77.76,Shopping
2025-06-20,Local Store,89.29,Shopping
2025-02-28,Costco,25.81,Groceries
2025-04-04,Whole Foods,88.35,Groceries
2025-03-26,Bus Ticket,22.03,Transport
2025-02-25,Walmart,93.05,Groceries
2025-04-04,Netflix,16.69,Subscription
2025-01-23,Netflix,38.0,Subscription
2025-03-06,Uber,84.83,Transport
2025-04-19,Costco,11.26,Groceries
2025-03-09,Uber,59.15,Transport
2025-03-01,Whole Foods,19.33,Groceries
2025-05-17,Amazon,47.34,Shopping
2025-06-27,Local Store,87.19,Shopping
2025-02-28,Pizza Hut,54.39,Dining
2025-04-04,Pizza Hut,84.47,Dining
2025-02-16,Whole Foods,44.82,Groceries
2025-01-23,Costco,79.12,Groceries
2025-06-09,Whole Foods,13.1,Groceries
2025-03-04,Spotify,12.4,Subscription
2025-06-03,Amazon Prime,20.05,Subscription
2025-03-18,Taxi,30.33,Transport
2025-03-07,Amazon,20.49,Shopping
2025-02-01,McDonald's,89.23,Dining
2025-03-10,Bus Ticket,19.78,Transport
2025-03-04,McDonald's,88.27,Dining
2025-01-16,Amazon Prime,63.33,Subscription
2025-03-01,Starbucks,17.62,Dining
2025-01-26,Uber,47.24,Transport
2025-03-21,Whole Foods,94.46,Groceries
2025-05-29,Bus Ticket,23.17,Transport
2025-01-09,Netflix,28.72,Subscription
2025-05-20,Walmart,12.18,Groceries
2025-01-30,Uber,97.58,Transport
2025-06-28,eBay,88.75,Shopping
2025-04-12,Costco,67.79,Groceries
2025-01-16,Starbucks,82.84,Dining
2025-02-14,Spotify,43.91,Subscription
2025-05-20,Uber,19.97,Transport
2025-01-15,eBay,20.92,Shopping
2025-03-03,Amazon,85.12,Shopping
2025-03-14,Starbucks,43.47,Dining
2025-02-16,eBay,92.09,Shopping
2025-01-20,Uber,98.32,Transport
2025-06-03,Taxi,85.09,Transport
2025-01-17,Starbucks,64.07,Dining
2025-06-02,Starbucks,96.48,Dining
2025-01-09,Walmart,56.83,Groceries
2025-05-29,Starbucks,61.65,Dining
2025-05-15,Whole Foods,11.78,Groceries
2025-03-22,Costco,62.27,Groceries
2025-06-13,Starbucks,61.6,Dining
2025-03-20,Costco,77.57,Groceries
2025-04-17,Taxi,89.72,Transport
2025-04-19,Pizza Hut,24.32,Dining
2025-05-12,Bus Ticket,84.21,Transport
2025-05-14,Local Store,34.01,Shopping
2025-01-26,McDonald's,16.91,Dining
2025-01-15,eBay,40.81,Shopping
2025-04-22,Costco,25.02,Groceries
2025-02-15,Amazon,91.0,Shopping
2025-02-24,Starbucks,71.21,Dining
2025-06-06,Amazon Prime,37.57,Subscription
2025-03-29,Amazon,18.28,Shopping
2025-04-20,Spotify,30.48,Subscription
2025-01-12,Taxi,18.9,Transport
2025-04-07,Starbucks,88.94,Dining
2025-04-07,eBay,38.33,Shopping
2025-05-12,Taxi,12.01,Transport
2025-03-11,Bus Ticket,94.88,Transport
2025-03-15,Bus Ticket,20.11,Transport
2025-05-13,Uber,46.88,Transport
2025-04-15,Amazon Prime,37.21,Subscription
2025-06-24,Walmart,87.45,Groceries
2025-06-06,Bus Ticket,73.58,Transport
2025-04-14,Amazon Prime,57.25,Subscription
2025-06-02,Bus Ticket,45.04,Transport
2025-06-14,Netflix,30.38,Subscription
2025-02-16,Whole Foods,90.12,Groceries
2025-02-11,Amazon Prime,61.73,Subscription
2025-02-27,Walmart,20.14,Groceries
2025-04-11,Taxi,96.58,Transport
2025-02-06,Pizza Hut,77.6,Dining
2025-01-17,Starbucks,37.47,Dining
2025-04-11,McDonald's,83.52,Dining
2025-04-17,McDonald's,78.63,Dining
2025-04-18,McDonald's,35.98,Dining
2025-06-04,Amazon Prime,53.57,Subscription
2025-05-14,Pizza Hut,44.3,Dining
2025-04-24,Starbucks,28.54,Dining
2025-01-15,Netflix,67.26,Subscription
2025-02-11,McDonald's,26.03,Dining
2025-03-17,Pizza Hut,60.63,Dining
2025-03-14,Pizza Hut,74.28,Dining
2025-06-19,McDonald's,15.82,Dining
2025-03-24,Walmart,85.67,Groceries
2025-03-28,Spotify,73.03,Subscription
2025-06-16,Starbucks,41.37,Dining
2025-06-12,Whole Foods,95.42,Groceries
2025-05-30,Walmart,87.44,Groceries
2025-03-27,Pizza Hut,31.94,Dining
2025-02-22,Local Store,73.94,Shopping
2025-01-16,Netflix,49.21,Subscription
2025-06-03,Bus Ticket,24.66,Transport
2025-04-28,Netflix,71.09,Subscription
2025-01-23,Local Store,33.94,Shopping
2025-06-18,Taxi,53.95,Transport
2025-04-12,Whole Foods,40.38,Groceries
2025-05-19,Amazon,43.62,Shopping
2025-05-16,Starbucks,37.37,Dining
2025-02-03,Spotify,82.9,Subscription
2025-04-01,Whole Foods,51.07,Groceries
2025-06-19,Spotify,26.45,Subscription
2025-01-31,Whole Foods,56.81,Groceries
2025-06-05,Netflix,11.12,Subscription
2025-01-25,Walmart,35.97,Groceries
2025-02-10,Walmart,68.16,Groceries
2025-06-28,Amazon,29.24,Shopping
2025-02-14,Spotify,88.03,Subscription
2025-04-28,Local Store,75.88,Shopping
2025-02-15,Local Store,53.97,Shopping
2025-03-23,eBay,56.89,Shopping
2025-05-10,Netflix,51.27,Subscription
2025-06-25,Starbucks,96.02,Dining
2025-05-04,Costco,20.35,Groceries
2025-01-17,Amazon Prime,42.43,Subscription
2025-03-23,Local Store,33.82,Shopping
2025-02-26,Netflix,91.62,Subscription
2025-04-18,Netflix,24.98,Subscription
2025-06-21,Local Store,73.27,Shopping
2025-03-30,Bus Ticket,23.81,Transport
2025-02-26,Pizza Hut,48.09,Dining
2025-01-24,Local Store,12.27,Shopping
2025-04-21,Uber,33.76,Transport
2025-06-26,Spotify,17.18,Subscription
2025-03-12,Starbucks,31.96,Dining
2025-01-19,Starbucks,89.2,Dining
2025-01-09,eBay,90.66,Shopping
2025-03-18,Uber,34.93,Transport
2025-06-14,Amazon Prime,26.27,Subscription
2025-01-18,Whole Foods,15.24,Groceries
2025-01-11,Amazon Prime,41.93,Subscription
2025-01-29,Amazon Prime,96.0,Subscription
2025-06-06,Netflix,29.21,Subscription
2025-04-17,Uber,99.83,Transport
2025-04-01,Amazon,59.9,Shopping
2025-03-09,Uber,92.77,Transport
2025-06-22,Local Store,72.06,Shopping
2025-02-25,Local Store,75.44,Shopping
2025-05-09,Netflix,84.77,Subscription
2025-02-19,eBay,73.28,Shopping
2025-03-21,Starbucks,42.18,Dining
2025-06-29,Netflix,87.55,Subscription
2025-02-27,Whole Foods,92.55,Groceries
2025-01-26,Amazon Prime,49.6,Subscription
2025-03-03,Whole Foods,69.25,Groceries
2025-06-25,Local Store,33.98,Shopping
2025-02-04,eBay,82.27,Shopping
2025-06-13,Amazon,91.37,Shopping
2025-02-16,Costco,37.24,Groceries
2025-03-06,Taxi,27.98,Transport
2025-01-28,Bus Ticket,10.63,Transport
2025-05-31,Amazon Prime,55.31,Subscription
2025-04-02,Bus Ticket,38.64,Transport
2025-02-02,Starbucks,72.14,Dining
2025-04-30,Walmart,53.28,Groceries
2025-03-14,Spotify,38.61,Subscription
2025-05-03,Pizza Hut,80.48,Dining
2025-01-23,Bus Ticket,36.3,Transport
2025-01-25,Whole Foods,59.19,Groceries
2025-06-15,Walmart,69.54,Groceries
2025-04-09,Netflix,97.45,Subscription
2025-04-17,Uber,35.52,Transport
2025-05-19,Uber,34.51,Transport
2025-06-15,Local Store,52.16,Shopping
2025-05-19,Uber,31.64,Transport
2025-06-23,Uber,65.34,Transport
2025-03-01,Whole Foods,50.25,Groceries
2025-06-18,Bus Ticket,95.19,Transport
2025-04-16,Amazon Prime,93.54,Subscription
2025-02-02,Starbucks,45.5,Dining
2025-06-06,Taxi,86.33,Transport
2025-04-18,Costco,87.42,Groceries
2025-02-15,Netflix,66.44,Subscription
2025-01-09,Amazon Prime,78.33,Subscription
2025-06-23,Amazon Prime,57.23,Subscription
2025-01-16,Whole Foods,13.92,Groceries
2025-06-15,Spotify,94.46,Subscription
2025-02-06,Local Store,37.0,Shopping
2025-05-28,Taxi,86.17,Transport
2025-05-13,Whole Foods,28.58,Groceries
2025-01-15,Walmart,78.32,Groceries
2025-03-11,Walmart,89.25,Groceries
2025-05-31,Pizza Hut,42.24,Dining
2025-02-11,Uber,33.5,Transport
2025-05-03,Amazon,67.99,Shopping
2025-06-22,Spotify,22.9,Subscription
2025-04-13,Amazon,30.52,Shopping
2025-03-03,Amazon,56.8,Shopping
2025-06-30,Bus Ticket,42.15,Transport
2025-02-02,Amazon,80.84,Shopping
2025-03-08,Walmart,45.07,Groceries
2025-06-20,Amazon,86.56,Shopping
2025-03-30,Bus Ticket,67.86,Transport
2025-04-23,Pizza Hut,85.81,Dining
2025-04-26,Amazon,26.59,Shopping
2025-02-01,Walmart,13.16,Groceries
2025-05-05,Costco,36.82,Groceries
2025-01-08,Costco,73.79,Groceries
2025-02-23,Whole Foods,41.7,Groceries
2025-06-08,Uber,49.71,Transport
2025-06-01,Netflix,22.37,Subscription
2025-04-08,Costco,52.22,Groceries
2025-02-09,Taxi,42.76,Transport
2025-05-15,Walmart,19.03,Groceries
2025-02-08,Bus Ticket,23.54,Transport
2025-06-01,Spotify,15.22,Subscription
2025-02-04,Amazon Prime,62.16,Subscription
2025-02-05,Amazon,70.49,Shopping
2025-01-18,Whole Foods,39.71,Groceries
2025-03-21,Walmart,41.45,Groceries
2025-04-07,Costco,25.2,Groceries
2025-06-12,Uber,30.04,Transport
2025-01-04,Local Store,61.54,Shopping
2025-03-12,Whole Foods,36.39,Groceries
2025-06-08,Local Store,79.24,Shopping
2025-01-17,Whole Foods,32.41,Groceries
2025-02-14,Spotify,26.64,Subscription
2025-01-20,Taxi,29.24,Transport
2025-05-03,eBay,43.44,Shopping
2025-02-28,Pizza Hut,36.78,Dining
2025-04-23,Taxi,17.07,Transport
2025-04-03,Starbucks,60.68,Dining
2025-05-07,Spotify,54.18,Subscription
2025-01-26,Walmart,45.87,Groceries
2025-03-14,Netflix,58.53,Subscription
2025-05-19,Costco,40.76,Groceries
2025-03-28,Walmart,19.68,Groceries
2025-01-20,Spotify,44.51,Subscription
2025-04-05,Uber,18.54,Transport
2025-03-01,Whole Foods,48.83,Groceries
2025-04-24,Costco,63.33,Groceries
2025-03-29,Netflix,20.51,Subscription
2025-01-18,Amazon Prime,34.89,Subscription
2025-06-21,Taxi,38.5,Transport
2025-05-28,Amazon Prime,10.83,Subscription
2025-04-22,Netflix,55.15,Subscription
2025-05-31,Bus Ticket,69.39,Transport
2025-06-12,Starbucks,86.03,Dining
2025-04-15,McDonald's,67.93,Dining
2025-06-18,Starbucks,16.16,Dining
2025-02-07,Costco,44.29,Groceries
2025-04-26,Starbucks,26.33,Dining
2025-06-18,Local Store,87.8,Shopping
2025-04-23,Amazon Prime,56.31,Subscription
2025-01-12,Amazon,27.56,Shopping
2025-03-22,Amazon,65.38,Shopping
2025-04-17,Taxi,59.79,Transport
2025-05-15,Walmart,13.43,Groceries
2025-01-13,Starbucks,62.07,Dining
2025-05-14,Amazon,28.15,Shopping
2025-06-06,eBay,48.06,Shopping
2025-02-08,McDonald's,15.47,Dining
2025-01-22,eBay,57.74,Shopping
2025-02-15,Spotify,68.13,Subscription
2025-04-08,Bus Ticket,10.78,Transport
2025-05-01,Starbucks,75.61,Dining
2025-01-10,Uber,11.89,Transport
2025-01-08,Walmart,88.7,Groceries
2025-01-06,Amazon,35.9,Shopping
2025-05-18,Pizza Hut,34.75,Dining
2025-04-22,eBay,50.57,Shopping
2025-04-19,Costco,18.65,Groceries
2025-05-02,Whole Foods,34.96,Groceries
2025-01-16,Local Store,68.77,Shopping
2025-05-11,Whole Foods,27.86,Groceries
2025-02-28,Bus Ticket,72.18,Transport
2025-03-28,Starbucks,80.53,Dining
2025-01-12,Spotify,82.18,Subscription
2025-02-09,Spotify,95.11,Subscription
2025-03-09,Bus Ticket,49.79,Transport
2025-02-14,Local Store,54.86,Shopping
2025-03-02,Local Store,62.91,Shopping
2025-02-26,eBay,86.36,Shopping
2025-03-22,Bus Ticket,97.55,Transport
2025-04-25,Netflix,67.7,Subscription
2025-03-30,Bus Ticket,76.55,Transport
2025-02-26,Taxi,10.86,Transport
2025-02-12,Starbucks,29.59,Dining
2025-01-27,eBay,35.14,Shopping
2025-05-11,Netflix,14.71,Subscription
2025-04-21,McDonald's,50.42,Dining
2025-06-18,Bus Ticket,70.27,Transport
2025-02-06,Bus Ticket,27.98,Transport
2025-02-18,Netflix,32.87,Subscription
2025-06-19,Spotify,12.39,Subscription
2025-06-19,Local Store,81.26,Shopping
2025-05-17,Spotify,83.06,Subscription
2025-02-27,Uber,94.84,Transport
2025-01-05,McDonald's,56.82,Dining
2025-02-21,Costco,50.1,Groceries
2025-02-08,Local Store,70.95,Shopping
2025-01-03,Spotify,56.36,Subscription
2025-01-11,Whole Foods,26.63,Groceries
2025-01-14,McDonald's,79.62,Dining
2025-04-28,eBay,86.57,Shopping
2025-04-04,Costco,40.05,Groceries
2025-01-24,Local Store,57.73,Shopping
2025-02-03,Uber,57.16,Transport
2025-02-24,McDonald's,93.22,Dining
2025-06-21,Uber,50.55,Transport
2025-04-30,Pizza Hut,67.88,Dining
2025-02-19,eBay,24.44,Shopping
2025-05-08,Taxi,10.63,Transport
2025-05-23,Local Store,79.57,Shopping
2025-06-26,Bus Ticket,29.04,Transport
2025-03-26,eBay,22.65,Shopping
2025-06-16,Costco,50.99,Groceries
2025-04-12,eBay,86.08,Shopping
2025-03-15,Amazon Prime,76.74,Subscription
2025-06-21,Uber,89.68,Transport
2025-01-31,eBay,63.34,Shopping
2025-04-13,Starbucks,31.3,Dining
2025-01-24,Bus Ticket,67.01,Transport
2025-04-13,Whole Foods,51.22,Groceries
2025-05-02,McDonald's,51.16,Dining
2025-04-28,eBay,56.71,Shopping
2025-05-06,Whole Foods,36.66,Groceries
2025-03-22,eBay,30.05,Shopping
2025-03-31,Uber,19.95,Transport
2025-06-17,Uber,29.91,Transport
2025-03-10,Starbucks,41.15,Dining
2025-02-21,Amazon Prime,34.89,Subscription
2025-06-06,Local Store,36.81,Shopping
2025-04-12,eBay,31.94,Shopping
2025-05-04,Spotify,82.43,Subscription
2025-01-29,Pizza Hut,16.34,Dining
2025-04-14,Uber,87.42,Transport
2025-04-09,McDonald's,34.11,Dining
2025-05-06,Uber,10.15,Transport
2025-04-16,Netflix,53.16,Subscription
2025-01-02,Spotify,13.05,Subscription
2025-06-12,Netflix,37.85,Subscription
2025-06-06,Costco,87.63,Groceries
2025-06-22,Uber,71.88,Transport
2025-04-24,Amazon,95.91,Shopping
2025-01-03,Spotify,24.3,Subscription
2025-02-09,Bus Ticket,35.02,Transport
2025-01-26,Whole Foods,82.81,Groceries
2025-06-14,Spotify,75.92,Subscription
2025-02-17,eBay,41.17,Shopping
2025-06-07,Amazon Prime,64.7,Subscription
2025-01-09,McDonald's,84.91,Dining
2025-01-20,eBay,25.0,Shopping
2025-02-14,Local Store,97.59,Shopping
2025-04-01,Amazon,98.06,Shopping
2025-05-29,Walmart,33.75,Groceries
2025-02-10,Pizza Hut,80.83,Dining
2025-03-25,eBay,98.23,Shopping
2025-02-10,Uber,22.11,Transport
2025-04-25,McDonald's,11.02,Dining
2025-01-10,Amazon Prime,59.34,Subscription
2025-04-22,eBay,17.39,Shopping
2025-06-08,Local Store,85.55,Shopping
2025-05-31,Taxi,64.86,Transport
2025-03-12,Whole Foods,45.01,Groceries
2025-06-02,McDonald's,57.14,Dining
2025-02-09,Amazon Prime,85.02,Subscription
2025-05-06,Amazon,72.43,Shopping
2025-03-27,Netflix,39.21,Subscription
2025-02-01,Amazon,19.01,Shopping
2025-02-07,Costco,17.36,Groceries
2025-02-14,Pizza Hut,80.25,Dining
2025-02-11,Amazon,94.91,Shopping
2025-05-02,Starbucks,73.66,Dining
2025-01-14,Costco,44.81,Groceries
2025-01-15,Bus Ticket,29.37,Transport
2025-04-22,Taxi,20.5,Transport
2025-06-05,Uber,37.87,Transport
2025-01-11,Local Store,80.48,Shopping
2025-01-29,Pizza Hut,77.46,Dining
2025-01-16,eBay,46.64,Shopping
2025-04-14,Starbucks,12.68,Dining
2025-05-08,Starbucks,43.14,Dining
2025-06-25,Bus Ticket,35.91,Transport
2025-06-04,Amazon Prime,24.93,Subscription
2025-06-21,Walmart,97.61,Groceries
2025-05-28,Uber,35.21,Transport
2025-01-02,Starbucks,14.29,Dining
2025-01-20,McDonald's,71.84,Dining
2025-03-18,Netflix,17.27,Subscription
2025-06-25,Pizza Hut,56.44,Dining
2025-02-19,Spotify,53.14,Subscription
2025-03-01,Local Store,93.47,Shopping
2025-06-14,Costco,43.37,Groceries
2025-03-24,Starbucks,69.12,Dining
2025-06-17,Amazon Prime,24.66,Subscription
2025-03-28,Amazon Prime,28.84,Subscription
2025-01-27,McDonald's,49.38,Dining
2025-05-14,Bus Ticket,36.05,Transport
2025-06-25,Bus Ticket,55.6,Transport
2025-01-31,eBay,36.36,Shopping
2025-06-26,Local Store,60.27,Shopping
2025-02-01,Spotify,94.9,Subscription
2025-02-27,Uber,32.27,Transport
2025-05-26,Bus Ticket,99.17,Transport
2025-02-28,Amazon Prime,21.79,Subscription
2025-06-26,Taxi,49.82,Transport
2025-05-01,Taxi,50.87,Transport
2025-06-14,eBay,20.67,Shopping
2025-05-22,Starbucks,20.44,Dining
2025-06-24,Amazon Prime,94.72,Subscription
2025-03-08,Netflix,73.24,Subscription
2025-04-10,Amazon,83.3,Shopping
2025-03-20,Whole Foods,76.97,Groceries
2025-04-01,Whole Foods,55.51,Groceries
2025-05-15,Taxi,74.12,Transport
2025-02-01,Amazon Prime,29.22,Subscription
2025-04-16,Whole Foods,73.91,Groceries
2025-05-14,Spotify,32.64,Subscription
2025-05-14,McDonald's,58.92,Dining
2025-03-05,Uber,27.2,Transport
2025-02-27,Walmart,92.73,Groceries
2025-02-20,Whole Foods,36.46,Groceries
2025-04-11,Amazon Prime,68.46,Subscription
2025-06-10,Amazon Prime,32.01,Subscription
2025-06-13,Netflix,31.63,Subscription
2025-02-09,McDonald's,86.32,Dining
2025-06-04,Walmart,33.94,Groceries
2025-03-10,Pizza Hut,24.05,Dining
2025-05-22,Uber,68.8,Transport
2025-02-13,Amazon Prime,41.94,Subscription
2025-01-03,Amazon,83.75,Shopping
2025-03-30,Local Store,38.78,Shopping
2025-02-20,Bus Ticket,49.3,Transport
2025-03-12,Netflix,30.79,Subscription
2025-05-12,Amazon,45.9,Shopping
2025-03-14,eBay,62.37,Shopping
2025-01-03,eBay,73.73,Shopping
2025-04-30,Taxi,75.32,Transport
2025-05-09,Taxi,58.85,Transport
2025-01-20,Uber,47.38,Transport
2025-01-12,Walmart,58.77,Groceries
2025-06-14,Starbucks,16.57,Dining
2025-04-08,Whole Foods,53.2,Groceries
2025-03-06,Whole Foods,97.58,Groceries
2025-03-30,Uber,48.71,Transport
2025-04-05,Pizza Hut,47.51,Dining
2025-02-01,Starbucks,29.31,Dining
2025-05-11,eBay,14.44,Shopping
2025-05-21,Uber,30.24,Transport
2025-06-03,Taxi,98.82,Transport
2025-06-05,Spotify,76.48,Subscription
2025-01-11,Netflix,99.14,Subscription
2025-02-06,Bus Ticket,88.98,Transport
2025-03-09,Amazon,19.76,Shopping
2025-03-14,Spotify,81.52,Subscription
2025-03-16,Walmart,99.31,Groceries
2025-03-25,Starbucks,51.01,Dining
2025-05-30,Walmart,62.72,Groceries
2025-05-10,Local Store,67.8,Shopping
2025-04-04,Netflix,39.42,Subscription
2025-01-09,Costco,24.3,Groceries
2025-04-21,Netflix,93.41,Subscription
2025-02-01,Starbucks,56.05,Dining
2025-01-21,Pizza Hut,43.75,Dining
2025-03-19,Walmart,70.99,Groceries
2025-03-13,Spotify,52.59,Subscription
2025-04-20,Amazon Prime,44.67,Subscription
2025-02-16,Bus Ticket,18.68,Transport
2025-01-31,Taxi,21.57,Transport
2025-03-23,Taxi,31.3,Transport
2025-04-19,Bus Ticket,53.45,Transport
2025-05-22,Local Store,67.1,Shopping
2025-04-17,Netflix,65.37,Subscription
2025-01-03,Bus Ticket,53.17,Transport
2025-02-16,McDonald's,62.94,Dining
2025-06-10,Costco,19.63,Groceries
2025-03-31,Taxi,47.2,Transport
2025-03-18,Amazon Prime,55.06,Subscription
2025-04-01,Netflix,76.56,Subscription
2025-04-26,McDonald's,46.71,Dining
2025-02-06,Amazon,75.14,Shopping
2025-02-26,Amazon,77.44,Shopping
2025-03-23,Starbucks,69.31,Dining
2025-05-28,Costco,24.59,Groceries
2025-04-29,Spotify,59.54,Subscription
2025-04-16,Amazon Prime,34.13,Subscription
2025-06-03,Uber,17.46,Transport
2025-01-09,McDonald's,17.55,Dining
