Date,Description,Amount,Category
2024-08-03,Bus Ticket,7.42,Transport
2024-08-26,Uber,31.33,Transport
2024-01-04,McDonald's,8.13,Dining
2024-05-21,Pizza Hut,38.02,Dining
2024-12-16,Bus Ticket,35.18,Transport
2025-02-02,Amazon,41.86,Shopping
2024-01-14,eBay,7.85,Shopping
2024-12-06,Netflix,1.26,Subscription
2024-07-17,Starbucks,2.75,Dining
2025-02-24,Amazon Prime,11.5,Subscription
2024-04-13,Amazon Prime,48.1,Subscription
2025-04-25,Uber,11.0,Transport
2024-08-29,Costco,45.93,Groceries
2025-05-28,Uber,24.55,Transport
2024-08-29,eBay,29.44,Shopping
2024-12-26,Pizza Hut,15.24,Dining
2024-02-09,Walmart,46.66,Groceries
2024-01-18,Amazon,15.05,Shopping
2024-10-06,Taxi,15.84,Transport
2025-07-03,McDonald's,10.07,Dining
2024-09-07,Starbucks,25.44,Dining
2025-07-06,Walmart,12.83,Groceries
2024-04-27,Spotify,23.64,Subscription
2025-01-06,Whole Foods,37.71,Groceries
2024-09-17,Local Store,10.42,Shopping
2024-04-26,Pizza Hut,20.99,Dining
2025-01-01,Spotify,15.12,Subscription
2024-05-06,Amazon,26.23,Shopping
2025-04-02,Amazon Prime,48.97,Subscription
2024-10-03,Amazon,31.2,Shopping
2024-09-01,Pizza Hut,8.88,Dining
2025-07-09,Taxi,10.39,Transport
2024-08-23,Amazon,6.64,Shopping
2024-09-23,McDonald's,18.92,Dining
2025-05-08,eBay,38.9,Shopping
2024-09-05,Amazon Prime,12.9,Subscription
2025-07-22,Taxi,1.62,Transport
2025-05-23,Uber,25.96,Transport
2024-01-25,Local Store,4.23,Shopping
2024-10-06,Starbucks,20.02,Dining
2024-09-05,Walmart,8.72,Groceries
2025-06-17,Taxi,48.16,Transport
2025-01-02,Amazon Prime,36.94,Subscription
2024-07-08,Netflix,32.37,Subscription
2025-01-08,Netflix,47.04,Subscription
2025-06-19,eBay,25.12,Shopping
2024-01-11,Amazon Prime,1.65,Subscription
2024-10-01,Bus Ticket,26.53,Transport
2025-06-26,Whole Foods,1.11,Groceries
2024-04-16,Amazon Prime,6.21,Subscription
2025-06-05,Spotify,4.93,Subscription
2025-05-08,eBay,10.62,Shopping
2024-06-06,Spotify,45.93,Subscription
2025-01-23,Spotify,44.02,Subscription
2024-01-10,McDonald's,19.55,Dining
2025-02-13,Pizza Hut,28.37,Dining
2024-12-30,Uber,35.07,Transport
2024-10-16,Whole Foods,23.9,Groceries
2025-02-09,Amazon,46.34,Shopping
2024-08-19,eBay,36.42,Shopping
2024-11-08,Costco,44.11,Groceries
2024-06-28,Starbucks,23.99,Dining
2025-07-17,Taxi,3.33,Transport
2025-02-09,Pizza Hut,42.3,Dining
2025-02-07,Spotify,25.56,Subscription
2025-02-22,Amazon,44.63,Shopping
2024-07-24,Taxi,48.91,Transport
2025-02-04,Costco,42.22,Groceries
2024-12-02,McDonald's,27.68,Dining
2024-09-17,Costco,23.69,Groceries
2024-07-27,Starbucks,23.4,Dining
2024-08-21,Local Store,34.07,Shopping
2025-06-24,Local Store,29.08,Shopping
2024-10-28,Walmart,29.95,Groceries
2024-05-16,Uber,1.88,Transport
2024-03-28,Local Store,47.71,Shopping
2025-06-19,Uber,12.5,Transport
2024-11-09,Pizza Hut,22.39,Dining
2024-07-30,Whole Foods,33.11,Groceries
2024-10-26,Netflix,14.94,Subscription
2024-01-17,Spotify,12.23,Subscription
2024-08-15,eBay,13.25,Shopping
2024-04-28,McDonald's,11.51,Dining
2024-08-15,Netflix,45.49,Subscription
2024-01-24,McDonald's,18.88,Dining
2025-03-16,Whole Foods,4.03,Groceries
2024-03-30,eBay,41.1,Shopping
2025-03-25,Uber,25.0,Transport
2024-06-29,Costco,34.27,Groceries
2024-11-05,Walmart,18.63,Groceries
2024-01-31,Amazon Prime,43.19,Subscription
2025-01-13,Walmart,8.39,Groceries
2024-11-24,Spotify,16.02,Subscription
2024-12-16,Bus Ticket,30.77,Transport
2025-03-30,Whole Foods,10.62,Groceries
2024-12-18,Amazon,13.96,Shopping
2024-05-18,Walmart,39.99,Groceries
2024-01-24,Spotify,45.36,Subscription
2024-07-13,Costco,22.13,Groceries
2024-02-01,Starbucks,47.27,Dining
2025-01-13,eBay,12.05,Shopping
2024-04-21,Local Store,34.05,Shopping
2024-03-06,Amazon,43.27,Shopping
2024-02-15,McDonald's,3.87,Dining
2025-04-24,Amazon,29.73,Shopping
2024-03-29,Starbucks,31.78,Dining
2024-07-11,Taxi,47.36,Transport
2025-03-20,Local Store,6.97,Shopping
2024-08-22,Pizza Hut,15.41,Dining
2025-02-14,McDonald's,49.51,Dining
2025-07-12,Amazon Prime,18.08,Subscription
2024-02-13,Local Store,40.62,Shopping
2025-05-02,eBay,10.4,Shopping
2025-03-17,Spotify,38.68,Subscription
2024-09-19,Bus Ticket,47.1,Transport
2024-06-16,Costco,11.91,Groceries
2025-04-08,Whole Foods,36.59,Groceries
2025-01-11,Bus Ticket,1.7,Transport
2024-12-08,Netflix,9.25,Subscription
2024-01-11,Netflix,24.49,Subscription
2025-06-05,Bus Ticket,39.53,Transport
2024-03-20,Starbucks,24.68,Dining
2025-01-16,Costco,20.47,Groceries
2025-04-09,Local Store,14.82,Shopping
2024-10-13,Amazon Prime,40.57,Subscription
2025-04-21,Netflix,9.48,Subscription
2024-03-17,Bus Ticket,4.6,Transport
2024-06-12,Amazon,17.3,Shopping
2024-12-01,Taxi,24.84,Transport
2025-01-20,Starbucks,14.93,Dining
2025-05-10,Starbucks,16.96,Dining
2024-01-12,eBay,25.76,Shopping
2024-04-02,Costco,8.89,Groceries
2024-04-14,Whole Foods,4.96,Groceries
2025-06-29,Spotify,13.01,Subscription
2024-12-09,eBay,3.59,Shopping
2024-11-19,Starbucks,35.9,Dining
2024-09-27,Starbucks,23.28,Dining
2024-08-23,Starbucks,8.32,Dining
2024-10-11,McDonald's,48.65,Dining
2025-06-07,Whole Foods,37.28,Groceries
2024-05-01,McDonald's,43.91,Dining
2024-12-08,Whole Foods,3.04,Groceries
2025-06-16,Bus Ticket,20.81,Transport
2024-04-13,Whole Foods,27.23,Groceries
2025-05-22,Taxi,11.58,Transport
2024-11-26,Spotify,3.02,Subscription
2024-12-01,McDonald's,14.23,Dining
2024-10-10,Uber,28.82,Transport
2024-07-08,Pizza Hut,47.15,Dining
2024-06-26,Spotify,31.56,Subscription
2024-07-02,Taxi,41.41,Transport
2024-12-15,Costco,7.74,Groceries
2024-03-09,Taxi,38.21,Transport
2024-07-07,Netflix,41.07,Subscription
2025-01-21,Whole Foods,9.75,Groceries
2024-09-18,Whole Foods,7.61,Groceries
2025-02-12,Whole Foods,26.42,Groceries
2025-05-22,Netflix,13.88,Subscription
2024-01-31,Local Store,33.49,Shopping
2024-06-15,eBay,30.78,Shopping
2024-08-10,Costco,33.38,Groceries
2025-05-18,Local Store,7.73,Shopping
2025-07-16,Taxi,8.44,Transport
2025-01-18,Amazon Prime,19.69,Subscription
2024-11-19,Walmart,9.1,Groceries
2024-02-07,Taxi,25.16,Transport
2024-07-13,Starbucks,13.7,Dining
2024-07-08,Costco,7.78,Groceries
2024-08-19,Local Store,43.26,Shopping
2024-03-06,McDonald's,24.94,Dining
2025-07-14,Amazon,36.98,Shopping
2024-11-27,Walmart,12.81,Groceries
2025-05-19,Uber,18.77,Transport
2024-09-18,McDonald's,47.6,Dining
2025-04-05,Starbucks,45.42,Dining
2024-11-29,Whole Foods,29.15,Groceries
2024-12-10,Amazon Prime,38.94,Subscription
2024-12-16,Local Store,15.04,Shopping
2025-04-26,Amazon,37.5,Shopping
2024-09-21,Netflix,40.33,Subscription
2024-06-16,Amazon Prime,17.68,Subscription
2024-06-21,Starbucks,10.67,Dining
2024-05-01,eBay,17.31,Shopping
2025-01-15,eBay,16.5,Shopping
2025-03-30,Starbucks,49.3,Dining
2024-05-15,Taxi,45.78,Transport
2024-10-05,Amazon,45.95,Shopping
2025-05-16,Amazon,18.64,Shopping
2024-01-27,Amazon Prime,32.11,Subscription
2024-05-20,Costco,2.11,Groceries
2024-02-08,eBay,17.31,Shopping
2024-09-29,McDonald's,3.67,Dining
2025-01-12,Pizza Hut,10.79,Dining
2025-05-11,Walmart,44.83,Groceries
2024-08-12,eBay,5.69,Shopping
2024-12-19,Walmart,24.79,Groceries
2025-02-28,Netflix,14.1,Subscription
2025-05-31,Walmart,29.54,Groceries
2025-06-14,Local Store,43.34,Shopping
2025-05-25,McDonald's,15.56,Dining
2025-06-28,Walmart,45.72,Groceries
2024-11-10,McDonald's,10.75,Dining
2025-05-30,Pizza Hut,1.74,Dining
2024-07-10,Local Store,19.5,Shopping
2025-02-03,Amazon Prime,19.84,Subscription
2024-08-04,Amazon Prime,35.09,Subscription
2024-06-02,Amazon,27.64,Shopping
2024-02-18,Amazon Prime,1.69,Subscription
2024-10-07,Costco,27.44,Groceries
2024-05-15,Spotify,12.46,Subscription
2025-07-22,Starbucks,7.43,Dining
2025-03-08,Uber,2.3,Transport
2024-11-10,Amazon Prime,1.99,Subscription
2025-05-23,Netflix,34.68,Subscription
2025-04-05,Local Store,1.84,Shopping
2024-08-03,McDonald's,31.02,Dining
2024-06-17,McDonald's,32.32,Dining
2024-05-24,Taxi,7.26,Transport
2024-09-13,Taxi,6.08,Transport
2024-09-23,Local Store,18.3,Shopping
2025-01-02,Bus Ticket,7.76,Transport
2024-06-06,Walmart,22.27,Groceries
2025-07-17,McDonald's,4.48,Dining
2024-07-03,Amazon,47.52,Shopping
2024-11-19,Netflix,44.26,Subscription
2025-05-23,Uber,4.65,Transport
2024-08-15,Netflix,37.68,Subscription
2025-07-24,Costco,34.45,Groceries
2024-10-05,Netflix,25.66,Subscription
2024-06-06,Amazon Prime,28.68,Subscription
2024-09-22,Spotify,36.4,Subscription
2025-04-09,Bus Ticket,46.32,Transport
2025-01-20,Bus Ticket,10.39,Transport
2024-01-29,Taxi,20.03,Transport
2024-03-06,Amazon,49.45,Shopping
2025-01-15,Amazon Prime,41.02,Subscription
2024-09-08,Spotify,8.41,Subscription
2024-09-12,Amazon Prime,49.69,Subscription
2025-02-27,Uber,35.31,Transport
2025-04-19,Uber,29.79,Transport
2025-05-24,Costco,21.16,Groceries
2024-01-11,Netflix,3.7,Subscription
2024-03-15,Amazon,10.74,Shopping
2025-05-13,McDonald's,14.72,Dining
2024-04-08,McDonald's,36.15,Dining
2024-04-02,McDonald's,10.43,Dining
2024-09-09,Amazon,42.67,Shopping
2025-04-01,Pizza Hut,26.63,Dining
2024-01-18,Spotify,30.19,Subscription
2024-03-30,Walmart,31.49,Groceries
2025-04-11,Starbucks,45.57,Dining
2024-05-23,Bus Ticket,33.06,Transport
2025-04-08,Amazon Prime,24.1,Subscription
2024-12-17,Uber,5.21,Transport
2024-07-15,Netflix,29.93,Subscription
2024-12-22,McDonald's,13.44,Dining
2025-04-16,Uber,28.78,Transport
2024-06-17,Costco,8.26,Groceries
2025-03-28,Bus Ticket,3.96,Transport
2024-05-02,Pizza Hut,7.48,Dining
2024-02-03,McDonald's,7.02,Dining
2024-05-13,Costco,20.45,Groceries
2025-04-28,Netflix,35.28,Subscription
2024-03-11,Amazon,49.18,Shopping
2024-04-21,Pizza Hut,17.77,Dining
2024-10-12,Whole Foods,23.71,Groceries
2024-03-13,Amazon Prime,1.37,Subscription
2025-03-09,Spotify,6.52,Subscription
2025-07-24,Walmart,32.33,Groceries
2024-01-02,Whole Foods,42.6,Groceries
2024-02-04,Costco,41.73,Groceries
2024-12-18,Netflix,20.27,Subscription
2025-01-06,McDonald's,2.8,Dining
2025-07-19,Whole Foods,6.08,Groceries
2024-08-26,Walmart,22.65,Groceries
2024-04-09,Netflix,42.2,Subscription
2024-07-21,McDonald's,13.8,Dining
2024-01-29,Walmart,9.11,Groceries
2025-06-30,Bus Ticket,42.22,Transport
2024-09-01,Costco,37.78,Groceries
2024-03-01,Pizza Hut,15.26,Dining
2025-07-20,Taxi,27.6,Transport
2025-04-01,Bus Ticket,6.17,Transport
2025-05-17,McDonald's,40.82,Dining
2024-10-06,Walmart,12.24,Groceries
2024-03-31,Whole Foods,36.08,Groceries
2025-05-05,Starbucks,30.33,Dining
2024-08-01,Walmart,14.74,Groceries
2024-02-14,Costco,34.28,Groceries
2024-08-04,McDonald's,15.04,Dining
2024-06-24,Uber,44.01,Transport
2024-05-08,Whole Foods,31.14,Groceries
2024-07-28,Costco,46.03,Groceries
2025-07-02,Whole Foods,3.77,Groceries
2024-02-11,Amazon Prime,35.75,Subscription
2025-07-16,Pizza Hut,2.7,Dining
2024-12-05,McDonald's,47.1,Dining
2024-07-07,Amazon,18.94,Shopping
2025-06-06,Netflix,16.09,Subscription
2024-05-21,Taxi,10.04,Transport
2025-05-12,Whole Foods,11.13,Groceries
2024-03-26,Starbucks,48.74,Dining
2024-02-26,Costco,26.84,Groceries
2024-03-01,Amazon,21.06,Shopping
2025-02-04,Costco,3.66,Groceries
2025-07-04,Costco,17.58,Groceries
2025-03-07,McDonald's,7.56,Dining
2025-03-23,McDonald's,26.8,Dining
2024-07-06,Bus Ticket,22.3,Transport
2024-12-09,Amazon Prime,11.48,Subscription
2024-12-28,Costco,12.04,Groceries
2024-03-22,Bus Ticket,13.11,Transport
2024-08-30,Amazon Prime,20.49,Subscription
2024-08-19,Spotify,44.39,Subscription
2024-07-06,McDonald's,43.94,Dining
2025-03-08,Bus Ticket,1.54,Transport
2025-01-05,Taxi,41.31,Transport
2024-03-18,Local Store,20.89,Shopping
2024-11-19,Taxi,34.86,Transport
2024-11-04,Walmart,18.9,Groceries
2024-06-09,Pizza Hut,21.77,Dining
2025-01-12,Starbucks,15.65,Dining
2024-07-09,Whole Foods,37.3,Groceries
2024-11-18,Amazon,20.75,Shopping
2024-11-23,Amazon Prime,10.15,Subscription
2025-03-05,eBay,10.0,Shopping
2025-02-18,Taxi,23.71,Transport
2024-07-01,Starbucks,39.62,Dining
2025-04-17,Amazon,17.89,Shopping
2024-01-15,Bus Ticket,38.89,Transport
2024-12-19,Costco,6.11,Groceries
2024-05-18,Whole Foods,1.92,Groceries
2024-12-15,Uber,14.29,Transport
2025-06-12,Walmart,12.1,Groceries
2024-11-27,Costco,16.11,Groceries
2024-12-21,McDonald's,4.35,Dining
2024-12-22,Taxi,5.57,Transport
2024-08-06,Walmart,11.52,Groceries
2024-07-19,Costco,32.98,Groceries
2025-05-24,Local Store,30.55,Shopping
2025-05-16,Netflix,41.45,Subscription
2024-12-29,Costco,23.3,Groceries
2025-06-21,Local Store,47.54,Shopping
2024-12-29,Amazon,26.48,Shopping
2025-04-08,Netflix,7.21,Subscription
2024-10-19,Uber,7.48,Transport
2025-01-17,Bus Ticket,36.42,Transport
2024-11-08,Pizza Hut,6.84,Dining
2025-02-21,Pizza Hut,46.36,Dining
2024-08-24,Walmart,40.55,Groceries
2025-02-24,McDonald's,5.77,Dining
2025-02-12,eBay,11.15,Shopping
2025-04-18,Whole Foods,2.41,Groceries
2024-07-16,Netflix,46.96,Subscription
2025-05-20,McDonald's,40.4,Dining
2024-11-17,Spotify,13.28,Subscription
2025-03-08,Taxi,24.45,Transport
2024-02-16,Bus Ticket,5.35,Transport
2024-10-29,Pizza Hut,24.02,Dining
2024-06-25,Netflix,43.68,Subscription
2024-07-30,Starbucks,21.06,Dining
2024-07-26,Pizza Hut,46.92,Dining
2024-04-26,Amazon Prime,25.33,Subscription
2025-06-07,Netflix,43.77,Subscription
2024-06-02,Uber,45.1,Transport
2024-05-29,Walmart,43.3,Groceries
2025-05-22,McDonald's,13.1,Dining
2025-04-13,Costco,20.96,Groceries
2025-06-10,Taxi,39.91,Transport
2025-05-18,Amazon,38.56,Shopping
2024-06-19,Whole Foods,38.14,Groceries
2024-07-12,Whole Foods,8.75,Groceries
2025-01-04,Walmart,39.81,Groceries
2024-06-26,Netflix,39.06,Subscription
2024-05-09,McDonald's,44.19,Dining
2025-03-10,Walmart,34.73,Groceries
2025-04-16,Spotify,39.25,Subscription
2025-04-21,Bus Ticket,49.94,Transport
2024-05-07,Taxi,29.99,Transport
2024-06-29,Uber,17.1,Transport
2025-02-03,eBay,40.2,Shopping
2024-06-13,eBay,22.66,Shopping
2024-02-12,eBay,12.32,Shopping
2024-05-16,Bus Ticket,8.26,Transport
2024-08-02,Amazon,34.15,Shopping
2025-06-24,Amazon,3.42,Shopping
2025-07-18,Spotify,34.46,Subscription
2025-01-27,Local Store,33.26,Shopping
2024-12-29,Netflix,22.19,Subscription
2024-02-03,Bus Ticket,32.78,Transport
2024-02-17,eBay,6.26,Shopping
2024-05-28,Amazon,11.31,Shopping
2024-03-07,eBay,6.82,Shopping
2024-06-23,Pizza Hut,32.84,Dining
2024-03-25,Costco,40.96,Groceries
2024-02-21,Whole Foods,27.89,Groceries
2024-11-10,Spotify,19.49,Subscription
2024-03-14,Local Store,8.01,Shopping
2024-06-16,Spotify,29.23,Subscription
2025-05-31,eBay,3.42,Shopping
2025-04-15,Pizza Hut,3.7,Dining
2024-09-14,eBay,41.06,Shopping
2024-05-29,Starbucks,23.08,Dining
2024-01-09,Local Store,13.14,Shopping
2024-02-06,Bus Ticket,6.07,Transport
2024-01-07,Costco,31.98,Groceries
2024-06-05,eBay,49.6,Shopping
2024-10-31,Bus Ticket,30.7,Transport
2025-05-26,Amazon Prime,29.55,Subscription
2024-06-03,Bus Ticket,31.64,Transport
2024-02-28,Starbucks,32.36,Dining
2024-06-25,Whole Foods,47.8,Groceries
2024-10-08,McDonald's,15.27,Dining
2024-11-16,Spotify,21.43,Subscription
2024-01-31,Costco,13.01,Groceries
2024-06-27,Bus Ticket,44.23,Transport
2024-01-25,Netflix,11.19,Subscription
2024-09-25,Starbucks,8.62,Dining
2024-01-15,Walmart,27.04,Groceries
2024-10-12,eBay,28.16,Shopping
2024-05-30,Walmart,36.64,Groceries
2025-01-03,Walmart,33.55,Groceries
2024-03-28,Uber,35.38,Transport
2025-07-08,Whole Foods,17.35,Groceries
2024-05-09,Amazon,47.55,Shopping
2024-08-08,Uber,29.75,Transport
2025-01-18,Walmart,26.31,Groceries
2024-06-25,Netflix,31.74,Subscription
2025-07-04,eBay,32.49,Shopping
2025-01-15,Taxi,34.54,Transport
2024-09-30,Pizza Hut,45.01,Dining
2024-08-20,McDonald's,34.13,Dining
2024-03-23,Pizza Hut,18.08,Dining
2025-03-17,Taxi,44.03,Transport
2024-01-06,Local Store,4.78,Shopping
2024-01-21,Amazon,11.78,Shopping
2024-05-21,Bus Ticket,22.16,Transport
2025-07-04,Uber,5.89,Transport
2024-04-23,Whole Foods,45.09,Groceries
2025-06-01,Pizza Hut,22.89,Dining
2025-07-13,Starbucks,2.58,Dining
2025-03-26,Walmart,9.05,Groceries
2024-11-09,Costco,29.16,Groceries
2024-05-06,Starbucks,33.55,Dining
2024-11-21,Taxi,25.82,Transport
2025-01-31,Bus Ticket,7.35,Transport
2025-04-23,Netflix,24.16,Subscription
2024-12-14,Amazon Prime,25.21,Subscription
2024-02-20,Bus Ticket,18.49,Transport
2024-03-30,Amazon,27.55,Shopping
2024-01-23,Whole Foods,9.53,Groceries
2024-10-14,Spotify,34.01,Subscription
2025-06-14,McDonald's,11.89,Dining
2024-10-19,Local Store,23.92,Shopping
2024-12-26,Amazon,34.82,Shopping
2024-10-06,Walmart,32.98,Groceries
2025-06-18,Starbucks,18.03,Dining
2024-03-10,Pizza Hut,36.48,Dining
2024-01-05,Netflix,32.71,Subscription
2024-09-23,eBay,31.01,Shopping
2024-08-25,Spotify,41.51,Subscription
2025-07-09,Walmart,9.05,Groceries
2025-02-04,Spotify,15.16,Subscription
2025-04-12,Starbucks,15.36,Dining
2024-10-28,Bus Ticket,47.12,Transport
2025-04-03,Netflix,6.99,Subscription
2024-02-07,Whole Foods,23.25,Groceries
2025-02-16,Pizza Hut,6.7,Dining
2024-03-30,Starbucks,47.0,Dining
2024-08-29,Uber,29.23,Transport
2024-04-11,Amazon Prime,43.6,Subscription
2024-07-21,Bus Ticket,5.82,Transport
2024-06-02,Uber,3.96,Transport
2025-03-13,Netflix,22.17,Subscription
2024-02-27,Bus Ticket,23.33,Transport
2025-01-01,Spotify,47.05,Subscription
2024-03-26,eBay,40.05,Shopping
2024-06-28,Netflix,14.45,Subscription
2024-05-09,Costco,6.52,Groceries
2025-07-15,Amazon Prime,24.6,Subscription
2024-06-10,McDonald's,26.23,Dining
2025-07-12,Amazon,22.11,Shopping
2024-04-22,eBay,22.39,Shopping
2024-04-04,Netflix,9.45,Subscription
2025-05-07,Spotify,21.74,Subscription
2025-04-08,Pizza Hut,12.11,Dining
2025-05-27,Walmart,32.29,Groceries
2024-08-26,Amazon,11.04,Shopping
2024-05-04,Spotify,2.15,Subscription
2024-10-29,Walmart,13.55,Groceries
2025-03-23,Amazon Prime,32.4,Subscription
2024-10-29,Uber,44.78,Transport
2024-05-01,Starbucks,49.58,Dining
2025-04-07,Netflix,23.29,Subscription
2024-01-11,Taxi,15.97,Transport
2024-09-30,Bus Ticket,12.23,Transport
2024-11-29,Costco,9.33,Groceries
2024-11-12,Amazon,8.55,Shopping
2024-05-04,Amazon,11.58,Shopping
2025-03-08,Uber,23.26,Transport
2025-06-18,Netflix,19.05,Subscription
2024-02-18,Pizza Hut,7.22,Dining
2025-04-06,McDonald's,3.59,Dining
2024-12-19,Uber,13.05,Transport
2025-02-08,Walmart,1.58,Groceries
2025-04-13,eBay,47.95,Shopping
2024-04-06,Netflix,46.76,Subscription
2025-05-29,Taxi,41.86,Transport
2024-01-10,Whole Foods,11.0,Groceries
2024-11-03,Starbucks,18.8,Dining
2025-01-22,Whole Foods,8.36,Groceries
2024-01-30,Amazon,12.61,Shopping
2024-06-10,Uber,48.15,Transport
2024-05-12,Taxi,4.08,Transport
2025-03-26,Spotify,3.35,Subscription
2024-01-25,Uber,9.79,Transport
2024-09-08,Bus Ticket,48.05,Transport
2025-04-04,eBay,13.37,Shopping
2025-07-11,Bus Ticket,14.53,Transport
2025-02-07,Bus Ticket,25.79,Transport
2024-12-25,Spotify,39.17,Subscription
2025-04-06,Spotify,10.4,Subscription
2025-04-23,Bus Ticket,43.83,Transport
2025-03-08,Taxi,2.4,Transport
2025-06-21,Spotify,24.21,Subscription
2025-06-15,Walmart,13.33,Groceries
2025-03-28,Starbucks,45.69,Dining
2024-11-01,Starbucks,24.36,Dining
2024-07-16,Spotify,22.12,Subscription
2024-05-02,Bus Ticket,5.35,Transport
2024-03-11,Bus Ticket,19.88,Transport
2025-04-27,Pizza Hut,28.54,Dining
2025-06-02,Netflix,16.44,Subscription
2024-01-04,Bus Ticket,22.49,Transport
2025-01-18,eBay,44.82,Shopping
2025-05-06,Uber,15.84,Transport
2024-10-13,Uber,7.87,Transport
2024-11-30,Bus Ticket,8.15,Transport
2025-05-23,Costco,8.54,Groceries
2025-06-18,Costco,13.06,Groceries
2025-03-09,Spotify,23.03,Subscription
2025-07-11,Starbucks,12.7,Dining
2025-04-20,Costco,3.69,Groceries
2024-07-12,Walmart,49.16,Groceries
2024-12-07,Bus Ticket,23.35,Transport
2025-02-14,Costco,47.52,Groceries
2024-09-06,Spotify,7.73,Subscription
2024-02-14,Amazon Prime,3.19,Subscription
2024-10-20,Walmart,14.11,Groceries
2024-08-04,McDonald's,25.24,Dining
2024-12-21,eBay,4.32,Shopping
2024-08-05,Pizza Hut,47.45,Dining
2024-09-12,McDonald's,31.89,Dining
2025-05-14,Starbucks,26.3,Dining
2024-05-31,Starbucks,41.67,Dining
2025-03-22,Taxi,20.38,Transport
2024-07-19,Netflix,3.17,Subscription
2025-06-02,Bus Ticket,3.6,Transport
2024-05-09,Netflix,36.37,Subscription
2025-04-27,Taxi,46.54,Transport
2024-02-21,Uber,48.07,Transport
2024-06-04,Bus Ticket,39.21,Transport
2024-12-09,eBay,17.31,Shopping
2025-06-01,Bus Ticket,28.39,Transport
2025-06-15,eBay,15.96,Shopping
2025-06-27,eBay,45.33,Shopping
2024-03-06,Whole Foods,12.03,Groceries
2024-05-31,Local Store,25.11,Shopping
2024-11-03,Amazon Prime,24.11,Subscription
2025-03-11,Whole Foods,19.62,Groceries
2024-06-29,Bus Ticket,18.04,Transport
2024-11-11,Local Store,41.5,Shopping
2024-01-23,Starbucks,11.97,Dining
2024-02-18,Amazon Prime,32.82,Subscription
2024-01-16,Taxi,36.93,Transport
2024-01-06,McDonald's,29.48,Dining
2025-03-05,Bus Ticket,5.8,Transport
2024-11-02,Taxi,39.2,Transport
2025-01-25,Walmart,16.45,Groceries
2025-04-07,Walmart,9.99,Groceries
2024-09-03,Amazon,2.6,Shopping
2024-12-22,Local Store,37.52,Shopping
2025-02-06,Local Store,7.5,Shopping
2024-11-25,Spotify,41.78,Subscription
2024-12-25,Local Store,39.66,Shopping
2024-07-21,Amazon,7.66,Shopping
2024-10-17,Spotify,41.89,Subscription
