Date,Description,Amount,Category
2025-05-10,Costco,36.44,Groceries
2025-05-27,Amazon,1.98,Shopping
2025-03-25,Spotify,20.77,Subscription
2024-07-31,eBay,39.03,Shopping
2024-09-22,Whole Foods,15.69,Groceries
2024-03-13,McDonald's,7.33,Dining
2025-07-13,Amazon,10.13,Shopping
2024-01-20,Uber,23.99,Transport
2025-02-06,Costco,19.89,Groceries
2025-02-06,Pizza Hut,16.05,Dining
2024-11-07,Netflix,33.45,Subscription
2025-05-29,Pizza Hut,45.41,Dining
2024-12-12,Amazon,46.71,Shopping
2024-10-18,Netflix,11.02,Subscription
2024-07-16,Uber,26.38,Transport
2024-12-19,Whole Foods,2.93,Groceries
2024-01-08,Local Store,34.06,Shopping
2024-08-20,Spotify,18.85,Subscription
2024-06-23,Bus Ticket,45.01,Transport
2024-08-15,Amazon,38.02,Shopping
2024-02-25,Amazon Prime,28.87,Subscription
2024-12-07,Local Store,48.93,Shopping
2024-07-27,Bus Ticket,4.05,Transport
2024-05-03,Taxi,34.49,Transport
2025-02-24,Local Store,8.38,Shopping
2025-07-08,Spotify,4.82,Subscription
2025-05-27,Costco,16.02,Groceries
2024-10-14,Amazon,4.01,Shopping
2024-05-01,McDonald's,10.81,Dining
2024-07-04,Costco,2.89,Groceries
2024-02-18,Local Store,29.2,Shopping
2024-12-16,Pizza Hut,47.51,Dining
2024-08-17,Uber,7.94,Transport
2025-06-12,Starbucks,4.41,Dining
2025-01-16,Local Store,41.76,Shopping
2024-02-12,Whole Foods,37.98,Groceries
2024-08-14,Costco,5.62,Groceries
2025-05-03,eBay,45.55,Shopping
2024-05-24,Local Store,36.31,Shopping
2024-09-17,McDonald's,15.54,Dining
2024-07-30,Bus Ticket,38.29,Transport
2024-09-12,Bus Ticket,9.59,Transport
2024-04-04,Starbucks,9.7,Dining
2024-03-14,Uber,3.38,Transport
2025-05-22,Taxi,37.73,Transport
2024-01-10,Uber,33.12,Transport
2024-07-06,eBay,29.36,Shopping
2025-03-20,Taxi,12.55,Transport
2025-05-27,Spotify,11.1,Subscription
2024-11-09,Spotify,4.69,Subscription
2024-09-28,Bus Ticket,30.96,Transport
2024-10-16,eBay,19.09,Shopping
2024-03-25,Starbucks,33.95,Dining
2025-07-07,Bus Ticket,33.11,Transport
2024-08-16,Local Store,25.02,Shopping
2025-02-07,Spotify,15.72,Subscription
2024-12-17,Spotify,47.0,Subscription
2024-02-16,Bus Ticket,15.68,Transport
2025-01-25,Uber,38.58,Transport
2024-08-24,Taxi,12.82,Transport
2025-05-20,Walmart,46.3,Groceries
2025-02-17,Pizza Hut,12.78,Dining
2025-04-28,Netflix,41.88,Subscription
2024-03-30,Whole Foods,19.47,Groceries
2024-05-14,Costco,43.35,Groceries
2024-06-25,Costco,10.91,Groceries
2024-08-25,Costco,44.4,Groceries
2025-03-25,Uber,19.3,Transport
2025-02-11,Walmart,24.01,Groceries
2024-10-19,Walmart,16.04,Groceries
2025-04-01,Bus Ticket,39.94,Transport
2025-06-20,Taxi,49.76,Transport
2024-01-26,Costco,2.98,Groceries
2024-02-20,Starbucks,30.45,Dining
2025-03-28,Bus Ticket,36.16,Transport
2024-06-05,Costco,12.67,Groceries
2025-05-03,Starbucks,41.23,Dining
2024-11-04,Starbucks,19.05,Dining
2025-06-25,Whole Foods,29.57,Groceries
2024-07-02,Whole Foods,22.07,Groceries
2024-11-15,McDonald's,18.29,Dining
2025-07-12,Whole Foods,34.89,Groceries
2024-10-29,Netflix,16.94,Subscription
2024-12-01,eBay,25.11,Shopping
2025-07-24,Taxi,38.67,Transport
2024-02-11,eBay,37.21,Shopping
2025-03-25,Spotify,24.61,Subscription
2025-07-13,Whole Foods,22.91,Groceries
2025-05-14,Starbucks,4.29,Dining
2024-05-19,Uber,16.75,Transport
2025-07-23,Amazon Prime,8.38,Subscription
2025-05-08,Taxi,36.84,Transport
2025-01-03,Taxi,4.54,Transport
2025-05-28,Pizza Hut,16.33,Dining
2025-03-03,McDonald's,46.38,Dining
2025-01-04,Amazon,36.08,Shopping
2024-12-31,Whole Foods,31.76,Groceries
2024-03-08,Costco,5.66,Groceries
2025-06-18,Costco,10.33,Groceries
2024-05-04,eBay,34.44,Shopping
2025-03-28,eBay,37.99,Shopping
2024-02-29,eBay,34.24,Shopping
2024-09-17,Starbucks,22.63,Dining
2024-03-25,Local Store,29.52,Shopping
2024-10-19,McDonald's,10.82,Dining
2024-01-31,eBay,7.82,Shopping
2024-06-10,Taxi,27.07,Transport
2024-04-01,Amazon Prime,7.39,Subscription
2025-01-21,Starbucks,8.91,Dining
2025-01-07,eBay,47.17,Shopping
2024-09-29,Amazon,49.82,Shopping
2024-09-08,Amazon Prime,6.84,Subscription
2025-07-21,Pizza Hut,41.07,Dining
2024-05-31,Spotify,32.53,Subscription
2025-07-12,Taxi,19.44,Transport
2024-06-30,Whole Foods,35.46,Groceries
2025-06-27,Taxi,17.15,Transport
2024-01-21,Taxi,14.61,Transport
2025-06-16,Amazon Prime,7.84,Subscription
2024-11-06,Walmart,42.47,Groceries
2024-04-28,Spotify,22.83,Subscription
2024-05-09,Bus Ticket,39.67,Transport
2025-05-11,Bus Ticket,7.16,Transport
2024-10-12,Uber,40.02,Transport
2025-01-17,Bus Ticket,32.02,Transport
2025-01-12,eBay,6.51,Shopping
2024-11-27,Pizza Hut,31.83,Dining
2024-05-16,Uber,37.12,Transport
2024-12-16,Whole Foods,43.14,Groceries
2024-06-16,Uber,19.3,Transport
2024-02-03,Costco,41.35,Groceries
2025-04-21,Taxi,3.68,Transport
2024-05-26,Amazon Prime,5.86,Subscription
2025-07-17,Amazon,25.75,Shopping
2024-12-13,Starbucks,24.74,Dining
2024-05-07,Costco,12.8,Groceries
2025-07-01,Whole Foods,3.82,Groceries
2025-01-07,Spotify,9.23,Subscription
2025-03-23,McDonald's,2.44,Dining
2025-02-02,Whole Foods,46.64,Groceries
2025-03-16,Spotify,7.6,Subscription
2024-11-28,Local Store,31.1,Shopping
2024-05-07,Walmart,47.85,Groceries
2024-05-13,eBay,41.3,Shopping
2025-01-30,Bus Ticket,32.87,Transport
2024-07-02,Whole Foods,32.42,Groceries
2024-04-25,Whole Foods,5.51,Groceries
2024-12-03,Amazon Prime,39.43,Subscription
2024-07-27,Starbucks,30.81,Dining
2025-03-30,Walmart,29.73,Groceries
2025-01-06,Spotify,34.56,Subscription
2024-06-12,McDonald's,6.22,Dining
2025-02-17,Netflix,1.38,Subscription
2024-12-26,Costco,35.04,Groceries
2025-02-04,Amazon Prime,39.69,Subscription
2025-05-01,Pizza Hut,46.89,Dining
2024-04-04,Whole Foods,30.85,Groceries
2024-05-23,Amazon,29.51,Shopping
2024-05-29,eBay,43.23,Shopping
2024-06-13,Uber,46.75,Transport
2025-01-09,Walmart,46.28,Groceries
2025-04-13,Costco,39.51,Groceries
2024-10-27,Taxi,31.23,Transport
2025-02-26,Costco,21.56,Groceries
2024-08-11,Walmart,49.37,Groceries
2024-09-01,Uber,36.62,Transport
2024-02-24,Netflix,24.95,Subscription
2025-06-09,eBay,26.19,Shopping
2025-02-19,Local Store,1.59,Shopping
2024-12-12,Walmart,48.26,Groceries
2025-03-07,Pizza Hut,5.98,Dining
2024-01-08,Spotify,15.42,Subscription
2025-05-05,Netflix,43.21,Subscription
2024-12-30,Costco,13.37,Groceries
2025-04-11,Local Store,49.4,Shopping
2025-02-02,Local Store,37.75,Shopping
2024-06-02,Walmart,37.61,Groceries
2024-06-22,Spotify,2.87,Subscription
2024-01-05,Amazon,38.28,Shopping
2024-04-30,McDonald's,9.25,Dining
2024-04-30,Amazon,39.68,Shopping
2024-08-03,Amazon,27.16,Shopping
2024-01-21,Starbucks,40.09,Dining
2024-06-22,Costco,29.42,Groceries
2024-07-19,Whole Foods,46.28,Groceries
2024-03-15,Whole Foods,11.02,Groceries
2025-06-13,Amazon Prime,44.29,Subscription
2024-07-09,Costco,21.09,Groceries
2024-03-02,Uber,49.67,Transport
2025-01-15,Pizza Hut,49.62,Dining
2024-03-15,Amazon,26.9,Shopping
2024-04-18,Amazon Prime,12.84,Subscription
2024-06-12,Pizza Hut,26.41,Dining
2025-04-07,Spotify,24.55,Subscription
2025-01-09,Walmart,19.04,Groceries
2024-09-13,Amazon,15.94,Shopping
2025-02-22,Pizza Hut,45.04,Dining
2024-03-07,Taxi,47.14,Transport
2024-02-06,Spotify,24.36,Subscription
2025-06-25,eBay,34.14,Shopping
2025-01-30,Amazon,5.9,Shopping
2024-07-01,Taxi,12.72,Transport
2024-01-26,Amazon,32.79,Shopping
2024-01-15,Netflix,23.76,Subscription
2024-01-12,Bus Ticket,25.42,Transport
2025-05-04,Uber,22.57,Transport
2025-01-12,eBay,47.51,Shopping
2025-07-03,Amazon Prime,32.53,Subscription
2025-05-08,McDonald's,34.51,Dining
2024-08-23,McDonald's,4.68,Dining
2024-09-09,Whole Foods,41.77,Groceries
2024-03-06,Amazon Prime,1.9,Subscription
2025-03-24,Uber,32.95,Transport
2025-05-20,Local Store,11.03,Shopping
2025-02-06,Costco,48.27,Groceries
2024-09-17,Costco,19.52,Groceries
2024-10-14,Spotify,45.44,Subscription
2024-10-06,Local Store,32.71,Shopping
2024-07-31,Taxi,32.46,Transport
2025-02-12,Costco,36.16,Groceries
2024-03-06,Pizza Hut,26.33,Dining
2024-04-26,McDonald's,14.27,Dining
2024-06-28,Starbucks,7.29,Dining
2024-02-19,Bus Ticket,34.59,Transport
2025-06-05,Walmart,1.16,Groceries
2024-10-20,Costco,30.49,Groceries
2024-10-06,Costco,22.86,Groceries
2025-07-15,Starbucks,32.23,Dining
2025-05-31,McDonald's,30.74,Dining
2024-07-14,Spotify,40.2,Subscription
2025-02-19,eBay,29.04,Shopping
2024-07-13,Starbucks,33.39,Dining
2024-12-25,Spotify,47.92,Subscription
2024-11-10,Amazon,48.33,Shopping
2025-04-28,Bus Ticket,35.96,Transport
2024-09-06,Spotify,2.43,Subscription
2025-04-23,Starbucks,46.32,Dining
2024-03-18,Taxi,43.82,Transport
2024-11-19,McDonald's,9.42,Dining
2024-03-23,Local Store,48.06,Shopping
2024-08-14,eBay,12.05,Shopping
2024-12-29,Pizza Hut,17.42,Dining
2024-04-28,Starbucks,5.96,Dining
2024-04-26,Taxi,14.97,Transport
2024-05-20,Costco,8.4,Groceries
2025-02-22,Walmart,28.89,Groceries
2024-01-04,Walmart,32.9,Groceries
2025-05-07,Starbucks,2.85,Dining
2025-02-07,Amazon Prime,37.16,Subscription
2024-08-27,Bus Ticket,40.25,Transport
2024-12-29,Bus Ticket,41.42,Transport
2024-01-24,Starbucks,43.54,Dining
2024-08-25,Whole Foods,35.05,Groceries
2025-01-26,Uber,42.29,Transport
2025-03-26,Netflix,46.88,Subscription
2024-09-06,Pizza Hut,42.89,Dining
2024-08-25,Uber,42.61,Transport
2025-03-10,McDonald's,22.59,Dining
2025-04-12,Spotify,18.86,Subscription
2024-04-19,Amazon Prime,39.92,Subscription
2025-01-02,McDonald's,41.0,Dining
2025-07-12,Bus Ticket,24.23,Transport
2025-07-08,eBay,18.26,Shopping
2024-09-19,Pizza Hut,13.12,Dining
2025-07-19,Walmart,31.04,Groceries
2024-02-26,Netflix,5.78,Subscription
2024-07-21,Spotify,38.96,Subscription
2025-03-25,Pizza Hut,24.23,Dining
2024-01-22,Taxi,9.84,Transport
2025-07-01,Costco,34.64,Groceries
2024-01-08,Walmart,17.4,Groceries
2024-08-31,Taxi,15.28,Transport
2024-01-07,McDonald's,38.47,Dining
2025-07-04,Uber,48.13,Transport
2025-06-01,Starbucks,22.52,Dining
2024-02-17,Pizza Hut,20.73,Dining
2024-01-01,Bus Ticket,44.14,Transport
2024-04-03,Netflix,3.69,Subscription
2024-05-18,Amazon Prime,5.3,Subscription
2025-06-06,Walmart,41.79,Groceries
2025-05-04,Netflix,14.3,Subscription
2024-11-27,Pizza Hut,1.63,Dining
2024-08-12,Taxi,9.21,Transport
2024-04-25,Amazon Prime,5.94,Subscription
2024-06-27,Pizza Hut,10.13,Dining
2024-03-31,Amazon,32.24,Shopping
2024-04-03,Walmart,15.71,Groceries
2024-02-08,Whole Foods,12.09,Groceries
2024-03-30,Pizza Hut,46.07,Dining
2024-10-22,Amazon,26.03,Shopping
2024-05-12,Costco,5.0,Groceries
2024-10-18,Amazon Prime,41.97,Subscription
2024-03-17,Amazon Prime,8.73,Subscription
2024-08-13,Taxi,10.11,Transport
2024-10-13,Netflix,45.08,Subscription
2025-05-27,Local Store,27.24,Shopping
2024-03-29,Whole Foods,31.03,Groceries
2025-06-15,McDonald's,20.26,Dining
2024-05-01,Netflix,25.33,Subscription
2025-04-03,Amazon,33.35,Shopping
2025-06-27,Pizza Hut,10.67,Dining
2024-02-07,eBay,41.96,Shopping
2025-02-27,Costco,44.68,Groceries
2024-11-03,Local Store,5.69,Shopping
2025-02-23,eBay,36.4,Shopping
2024-04-11,Pizza Hut,7.65,Dining
2024-12-11,Amazon Prime,48.98,Subscription
2024-11-15,Local Store,4.8,Shopping
2024-07-11,Amazon Prime,17.26,Subscription
2024-09-02,Whole Foods,33.73,Groceries
2025-04-29,Spotify,17.97,Subscription
2024-12-23,Uber,23.74,Transport
2024-11-24,Bus Ticket,37.91,Transport
2025-05-30,Netflix,2.33,Subscription
2024-01-21,Starbucks,8.76,Dining
2025-05-24,Taxi,16.33,Transport
2025-05-29,Uber,15.78,Transport
2024-08-16,McDonald's,36.96,Dining
2024-06-23,eBay,43.72,Shopping
2025-06-10,Spotify,31.88,Subscription
2024-08-14,Uber,6.93,Transport
2024-10-06,Walmart,15.36,Groceries
2025-05-14,Local Store,8.63,Shopping
2025-05-05,McDonald's,43.42,Dining
2025-02-17,Netflix,18.6,Subscription
2025-07-13,Starbucks,21.9,Dining
2024-06-12,Walmart,18.17,Groceries
2025-02-12,Starbucks,15.41,Dining
2024-08-26,Local Store,10.44,Shopping
2024-11-28,Amazon Prime,20.46,Subscription
2025-05-29,eBay,38.91,Shopping
2024-09-17,Bus Ticket,49.87,Transport
2024-06-18,Local Store,33.88,Shopping
2024-07-22,Walmart,34.92,Groceries
2024-04-08,Local Store,43.32,Shopping
2025-06-11,Bus Ticket,26.34,Transport
2025-05-18,Amazon,13.9,Shopping
2025-01-19,Bus Ticket,23.4,Transport
2024-02-01,Uber,28.55,Transport
2025-02-17,Pizza Hut,13.46,Dining
2024-05-28,Starbucks,27.09,Dining
2025-07-14,Spotify,14.37,Subscription
2025-02-27,Costco,32.81,Groceries
2024-01-04,Whole Foods,17.18,Groceries
2024-09-05,Whole Foods,16.29,Groceries
2024-03-05,Amazon Prime,12.87,Subscription
2024-07-25,Spotify,27.48,Subscription
2024-01-09,Taxi,9.9,Transport
2024-04-01,Walmart,16.76,Groceries
2024-02-20,Walmart,28.07,Groceries
2025-05-21,Costco,14.5,Groceries
2025-07-13,Pizza Hut,13.56,Dining
2024-07-07,Netflix,47.92,Subscription
2024-05-31,Netflix,25.83,Subscription
2025-02-19,Spotify,8.6,Subscription
2025-06-14,Bus Ticket,7.66,Transport
2024-12-29,Amazon,45.93,Shopping
2024-02-19,McDonald's,2.92,Dining
2024-10-13,Whole Foods,49.85,Groceries
2025-05-05,McDonald's,29.15,Dining
2025-05-24,Spotify,13.11,Subscription
2025-03-01,Spotify,18.98,Subscription
2024-06-04,eBay,31.02,Shopping
2024-06-09,eBay,44.25,Shopping
2025-05-21,Spotify,36.79,Subscription
2025-04-09,Spotify,18.13,Subscription
2025-05-18,Uber,18.49,Transport
2025-04-01,Whole Foods,43.08,Groceries
2024-12-17,Starbucks,34.33,Dining
2024-08-04,Walmart,15.69,Groceries
2024-11-24,Starbucks,37.99,Dining
2025-01-06,Taxi,5.13,Transport
2025-02-17,Spotify,42.99,Subscription
2025-07-03,Starbucks,25.99,Dining
2025-02-28,Uber,7.62,Transport
2025-05-23,Amazon Prime,27.01,Subscription
2024-09-22,Starbucks,28.74,Dining
2024-11-29,Pizza Hut,44.64,Dining
2024-11-07,Whole Foods,6.6,Groceries
2024-07-31,Walmart,44.36,Groceries
2025-05-26,Starbucks,47.74,Dining
2024-08-11,Amazon Prime,38.09,Subscription
2024-04-02,Taxi,49.96,Transport
2024-09-29,Pizza Hut,4.67,Dining
2024-11-20,Walmart,36.75,Groceries
2025-05-31,eBay,19.17,Shopping
2024-07-09,Amazon Prime,37.53,Subscription
2024-06-18,Starbucks,25.09,Dining
2024-07-11,Amazon Prime,26.43,Subscription
2024-07-19,Spotify,7.24,Subscription
2024-11-21,Bus Ticket,33.81,Transport
2024-05-26,Pizza Hut,21.05,Dining
2024-03-25,Pizza Hut,31.9,Dining
2024-02-21,Taxi,23.53,Transport
2025-02-07,eBay,49.7,Shopping
2024-02-07,Starbucks,16.04,Dining
2025-07-12,Walmart,39.83,Groceries
2024-01-19,Whole Foods,4.35,Groceries
2025-02-12,Taxi,32.17,Transport
2024-05-16,McDonald's,32.16,Dining
2025-05-21,Uber,20.65,Transport
2024-06-11,Taxi,34.11,Transport
2024-07-17,Taxi,17.77,Transport
2024-07-19,Walmart,42.09,Groceries
2025-06-04,Amazon,47.79,Shopping
2024-06-07,Amazon,37.81,Shopping
2024-06-29,Starbucks,49.35,Dining
2024-11-22,Costco,19.36,Groceries
2025-05-14,Bus Ticket,19.64,Transport
2024-02-01,Amazon Prime,38.92,Subscription
2024-01-28,Local Store,31.06,Shopping
2024-01-22,McDonald's,15.56,Dining
2024-12-29,Netflix,37.65,Subscription
2024-07-17,Local Store,6.09,Shopping
2025-01-24,Bus Ticket,29.99,Transport
2024-08-02,Local Store,29.95,Shopping
2024-09-22,Costco,26.16,Groceries
2024-07-03,Starbucks,8.17,Dining
2024-03-21,Local Store,19.03,Shopping
2024-12-18,Amazon Prime,49.34,Subscription
2025-04-22,Walmart,25.78,Groceries
2025-05-21,eBay,25.64,Shopping
2025-06-08,Pizza Hut,29.26,Dining
2024-11-20,eBay,6.39,Shopping
2024-02-02,Spotify,21.52,Subscription
2024-12-31,Whole Foods,8.73,Groceries
2025-07-07,eBay,27.07,Shopping
2024-05-20,Starbucks,15.24,Dining
2025-06-21,Local Store,1.36,Shopping
2024-06-14,Bus Ticket,28.41,Transport
2024-05-06,Costco,32.97,Groceries
2024-09-19,Amazon Prime,42.18,Subscription
2024-06-25,Whole Foods,17.99,Groceries
2025-07-02,Walmart,13.11,Groceries
2024-09-18,Taxi,1.17,Transport
2024-09-05,Starbucks,17.32,Dining
2024-08-28,Whole Foods,34.68,Groceries
2024-12-25,Amazon Prime,43.21,Subscription
2025-03-28,Pizza Hut,7.5,Dining
2024-01-04,Walmart,14.37,Groceries
2024-11-17,Walmart,34.89,Groceries
2024-03-19,McDonald's,3.6,Dining
2024-06-25,Walmart,22.36,Groceries
2024-07-03,Whole Foods,31.43,Groceries
2025-02-05,Amazon Prime,9.01,Subscription
2025-02-05,Netflix,5.87,Subscription
2024-01-19,eBay,18.78,Shopping
2025-04-05,eBay,19.42,Shopping
2024-10-31,Starbucks,27.65,Dining
2024-05-25,Walmart,43.73,Groceries
2024-01-05,Uber,39.56,Transport
2024-11-01,Pizza Hut,49.4,Dining
2024-09-09,Starbucks,16.55,Dining
2024-01-28,Pizza Hut,37.08,Dining
2024-05-07,Amazon,31.29,Shopping
2024-07-23,Whole Foods,14.34,Groceries
2024-04-06,Walmart,39.09,Groceries
2025-02-09,Walmart,22.92,Groceries
2024-04-12,Local Store,36.47,Shopping
2024-06-12,Amazon Prime,8.48,Subscription
2024-11-25,eBay,3.25,Shopping
2025-05-06,Amazon Prime,36.28,Subscription
2024-04-28,Spotify,13.23,Subscription
2024-05-12,Spotify,3.19,Subscription
2025-05-17,Whole Foods,19.91,Groceries
2025-01-16,Taxi,9.84,Transport
2024-01-11,Netflix,5.15,Subscription
2025-06-17,Whole Foods,49.31,Groceries
2024-01-11,Uber,18.47,Transport
2025-01-18,Netflix,49.85,Subscription
2024-10-13,Bus Ticket,7.18,Transport
2024-06-30,Pizza Hut,25.93,Dining
2025-01-09,eBay,15.97,Shopping
2024-03-09,eBay,48.42,Shopping
2024-01-24,Starbucks,20.48,Dining
2024-02-20,Spotify,2.75,Subscription
2025-07-07,Whole Foods,47.86,Groceries
2024-10-26,Pizza Hut,21.66,Dining
2024-08-04,Pizza Hut,21.48,Dining
2025-01-10,Bus Ticket,16.79,Transport
2024-01-11,Amazon Prime,5.49,Subscription
2024-12-17,Costco,43.8,Groceries
2024-12-09,Amazon,30.42,Shopping
2024-09-30,Starbucks,20.75,Dining
2024-08-05,Taxi,8.22,Transport
2025-07-25,Spotify,8.24,Subscription
2024-11-23,Local Store,1.87,Shopping
2024-01-28,Starbucks,6.37,Dining
2024-01-02,Walmart,5.86,Groceries
2025-04-02,Uber,40.91,Transport
2024-11-04,McDonald's,28.12,Dining
2024-03-27,Whole Foods,23.69,Groceries
2024-01-03,Bus Ticket,26.02,Transport
2024-12-03,Uber,25.61,Transport
2024-12-04,Pizza Hut,22.09,Dining
2024-11-13,Costco,2.2,Groceries
2024-08-14,Amazon Prime,11.39,Subscription
2024-10-18,eBay,43.97,Shopping
2024-08-08,Starbucks,24.7,Dining
2025-05-09,Walmart,4.17,Groceries
2024-07-05,eBay,29.65,Shopping
2024-04-13,Amazon Prime,2.82,Subscription
2024-10-12,eBay,22.39,Shopping
2025-07-10,Costco,39.21,Groceries
2024-09-18,Amazon,42.62,Shopping
2025-04-14,Pizza Hut,12.3,Dining
2024-08-30,Pizza Hut,5.19,Dining
2024-03-30,Whole Foods,23.47,Groceries
2024-02-11,Uber,5.66,Transport
2024-03-16,eBay,33.23,Shopping
2024-05-24,Starbucks,21.31,Dining
2025-06-13,Pizza Hut,33.66,Dining
2024-02-23,Bus Ticket,44.13,Transport
2025-04-08,Spotify,36.24,Subscription
2024-12-24,Spotify,40.2,Subscription
2025-03-09,Whole Foods,15.92,Groceries
2024-06-22,Spotify,14.22,Subscription
2024-12-05,Pizza Hut,28.54,Dining
2025-06-03,Taxi,38.94,Transport
2024-09-11,Spotify,15.66,Subscription
2024-02-13,Bus Ticket,3.96,Transport
2024-06-23,Starbucks,49.92,Dining
2025-02-10,Pizza Hut,42.31,Dining
2025-03-07,Amazon Prime,43.28,Subscription
2025-03-31,Uber,38.68,Transport
2024-03-30,eBay,32.78,Shopping
2025-03-17,Pizza Hut,28.53,Dining
2025-03-22,Bus Ticket,8.18,Transport
2025-04-01,McDonald's,27.57,Dining
2025-06-07,Netflix,12.01,Subscription
2024-12-17,Starbucks,35.37,Dining
2024-12-13,eBay,32.19,Shopping
2025-07-08,Amazon Prime,16.42,Subscription
2025-03-25,Spotify,11.9,Subscription
2025-04-14,Spotify,17.2,Subscription
2024-02-24,Spotify,21.57,Subscription
2024-09-23,Bus Ticket,39.43,Transport
2024-11-10,Amazon Prime,40.0,Subscription
2024-07-20,Uber,20.0,Transport
2025-06-06,eBay,39.49,Shopping
2024-04-06,Taxi,32.74,Transport
2024-08-05,Spotify,4.41,Subscription
2025-02-27,Bus Ticket,44.46,Transport
2024-12-28,Whole Foods,34.85,Groceries
2024-08-05,Spotify,36.5,Subscription
2024-02-07,Starbucks,47.93,Dining
