Date,Description,Amount,Category
2024-01-07,McDonald's,4.91,Dining
2024-01-07,Netflix,1.01,Subscription
2024-01-07,Amazon,8.52,Shopping
2024-01-07,Bus Ticket,1.26,Transport
2024-01-07,Uber,8.17,Transport
2024-01-07,Walmart,5.36,Groceries
2024-01-07,Taxi,1.01,Transport
2024-01-07,Whole Foods,5.36,Groceries
2024-01-07,Starbucks,3.34,Dining
2024-01-07,Pizza Hut,3.68,Dining
2024-01-07,Starbucks,8.53,Dining
2024-01-07,Bus Ticket,7.99,Transport
2024-01-07,Walmart,4.29,Groceries
2024-01-07,Uber,8.19,Transport
2024-01-07,Taxi,1.61,Transport
2024-01-07,Amazon Prime,1.75,Subscription
2024-01-07,Local Store,3.8,Shopping
2024-01-07,Bus Ticket,5.58,Transport
2024-01-08,eBay,7.11,Shopping
2024-01-08,Pizza Hut,6.42,Dining
2024-01-08,Walmart,1.01,Groceries
2024-01-08,Pizza Hut,9.88,Dining
2024-01-08,Whole Foods,5.72,Groceries
2024-01-08,McDonald's,4.55,Dining
2024-01-08,Spotify,6.45,Subscription
2024-01-08,Costco,1.96,Groceries
2024-01-08,Spotify,6.69,Subscription
2024-01-08,Uber,2.83,Transport
2024-01-08,Taxi,9.5,Transport
2024-01-08,eBay,5.84,Shopping
2024-01-08,Local Store,9.25,Shopping
2024-01-08,Costco,9.05,Groceries
2024-01-08,Local Store,5.64,Shopping
2024-01-08,Pizza Hut,1.15,Dining
2024-01-08,Netflix,3.37,Subscription
2024-01-08,Amazon,5.03,Shopping
2024-01-09,Uber,9.32,Transport
2024-01-09,Amazon Prime,5.24,Subscription
2024-01-09,Starbucks,1.29,Dining
2024-01-09,Uber,7.88,Transport
2024-01-09,Uber,3.09,Transport
2024-01-09,Amazon Prime,9.24,Subscription
2024-01-09,Pizza Hut,7.91,Dining
2024-01-09,Costco,5.47,Groceries
2024-01-09,Starbucks,8.76,Dining
2024-01-09,Amazon,6.07,Shopping
2024-01-09,Bus Ticket,1.28,Transport
2024-01-09,Netflix,2.31,Subscription
2024-01-09,Spotify,1.06,Subscription
2024-01-09,Amazon,9.73,Shopping
2024-01-09,eBay,7.51,Shopping
2024-01-10,Whole Foods,7.1,Groceries
2024-01-10,Whole Foods,4.93,Groceries
2024-01-10,Taxi,3.66,Transport
2024-01-10,McDonald's,6.4,Dining
2024-01-10,Starbucks,5.7,Dining
2024-01-10,Costco,9.69,Groceries
2024-01-10,Starbucks,6.16,Dining
2024-01-10,Netflix,9.06,Subscription
2024-01-10,Spotify,3.96,Subscription
2024-01-10,Pizza Hut,9.19,Dining
2024-01-10,Amazon,7.19,Shopping
2024-01-10,Spotify,2.61,Subscription
2024-01-10,eBay,5.44,Shopping
2024-01-10,Amazon Prime,5.52,Subscription
2024-01-10,Uber,4.63,Transport
2024-01-10,Amazon Prime,7.18,Subscription
2024-01-10,Whole Foods,8.41,Groceries
2024-01-11,Whole Foods,6.38,Groceries
2024-01-11,Uber,9.7,Transport
2024-01-11,Pizza Hut,2.33,Dining
2024-01-11,McDonald's,6.62,Dining
2024-01-11,Starbucks,1.38,Dining
2024-01-11,Taxi,2.57,Transport
2024-01-11,eBay,1.06,Shopping
2024-01-11,Pizza Hut,4.64,Dining
2024-01-11,eBay,6.74,Shopping
2024-01-11,eBay,1.75,Shopping
2024-01-11,Whole Foods,1.13,Groceries
2024-01-11,Pizza Hut,9.93,Dining
2024-01-11,McDonald's,4.13,Dining
2024-01-11,Pizza Hut,6.21,Dining
2024-01-11,Spotify,6.74,Subscription
2024-01-11,Costco,3.3,Groceries
2024-01-11,McDonald's,4.6,Dining
2024-01-11,Spotify,7.47,Subscription
2024-01-11,Local Store,4.69,Shopping
2024-01-11,Amazon Prime,3.75,Subscription
2024-01-12,Uber,7.52,Transport
2024-01-12,Spotify,6.52,Subscription
2024-01-12,Bus Ticket,8.46,Transport
2024-01-12,Walmart,6.31,Groceries
2024-01-12,Spotify,4.59,Subscription
2024-01-12,Spotify,1.14,Subscription
2024-01-12,Pizza Hut,3.91,Dining
2024-01-12,Netflix,1.22,Subscription
2024-01-12,McDonald's,1.31,Dining
2024-01-12,Spotify,1.58,Subscription
2024-01-12,eBay,1.7,Shopping
2024-01-12,Uber,2.97,Transport
2024-01-12,Pizza Hut,9.16,Dining
2024-01-12,Amazon Prime,3.37,Subscription
2024-01-12,Pizza Hut,4.28,Dining
2024-01-12,Local Store,4.17,Shopping
2024-01-13,Local Store,7.77,Shopping
2024-01-13,Netflix,7.48,Subscription
2024-01-13,Amazon,4.17,Shopping
2024-01-13,McDonald's,2.29,Dining
2024-01-13,Taxi,6.27,Transport
2024-01-13,Bus Ticket,2.5,Transport
2024-01-13,Amazon,8.88,Shopping
2024-01-13,Amazon,5.97,Shopping
2024-01-13,Starbucks,2.08,Dining
2024-01-13,Taxi,2.34,Transport
2024-01-13,Costco,9.89,Groceries
2024-01-13,eBay,6.39,Shopping
2024-01-13,Bus Ticket,8.71,Transport
2024-01-13,eBay,7.2,Shopping
2024-01-13,McDonald's,1.09,Dining
2024-01-13,Amazon Prime,9.89,Subscription
2024-01-13,Whole Foods,1.57,Groceries
2024-01-13,Spotify,3.61,Subscription
2024-01-13,McDonald's,9.54,Dining
2024-01-13,Amazon,9.76,Shopping
2024-01-13,Amazon,5.85,Shopping
2024-01-14,Taxi,4.32,Transport
2024-01-14,Local Store,5.36,Shopping
2024-01-14,McDonald's,3.44,Dining
2024-01-14,Spotify,9.01,Subscription
2024-01-14,Bus Ticket,5.57,Transport
2024-01-14,Netflix,6.75,Subscription
2024-01-14,Costco,4.95,Groceries
2024-01-14,Walmart,5.56,Groceries
2024-01-14,Bus Ticket,4.44,Transport
2024-01-14,Amazon Prime,8.74,Subscription
2024-01-14,Spotify,7.09,Subscription
2024-01-14,Local Store,6.0,Shopping
2024-01-14,Taxi,7.2,Transport
2024-01-14,Taxi,1.99,Transport
2024-01-14,Amazon Prime,8.81,Subscription
2024-01-14,Uber,9.27,Transport
2024-01-14,Starbucks,2.44,Dining
2024-01-14,Starbucks,7.26,Dining
2024-01-14,Bus Ticket,1.73,Transport
2024-01-14,Walmart,6.5,Groceries
2024-01-14,Amazon Prime,2.43,Subscription
2024-01-14,Spotify,5.65,Subscription
2024-01-14,McDonald's,1.72,Dining
2024-01-14,Pizza Hut,3.81,Dining
2024-01-15,Pizza Hut,3.15,Dining
2024-01-15,Amazon,5.65,Shopping
2024-01-15,Amazon,4.52,Shopping
2024-01-15,Taxi,3.04,Transport
2024-01-15,Starbucks,9.44,Dining
2024-01-15,Uber,2.43,Transport
2024-01-15,Netflix,6.81,Subscription
2024-01-15,Taxi,1.15,Transport
2024-01-15,Walmart,7.05,Groceries
2024-01-15,Bus Ticket,8.12,Transport
2024-01-15,eBay,9.64,Shopping
2024-01-15,Amazon,4.12,Shopping
2024-01-15,Local Store,5.73,Shopping
2024-01-15,Uber,9.14,Transport
2024-01-15,Netflix,5.18,Subscription
2024-01-15,Spotify,9.07,Subscription
2024-01-15,Netflix,8.36,Subscription
2024-01-15,Netflix,6.46,Subscription
2024-01-15,Local Store,5.15,Shopping
2024-01-15,Walmart,9.24,Groceries
2024-01-15,Local Store,5.79,Shopping
2024-01-16,Amazon,9.52,Shopping
2024-01-16,Walmart,1.44,Groceries
2024-01-16,eBay,5.59,Shopping
2024-01-16,Local Store,5.18,Shopping
2024-01-16,McDonald's,4.73,Dining
2024-01-16,Spotify,4.75,Subscription
2024-01-16,McDonald's,4.61,Dining
2024-01-16,Whole Foods,7.78,Groceries
2024-01-16,Netflix,4.33,Subscription
2024-01-16,Netflix,9.39,Subscription
2024-01-16,Uber,3.71,Transport
2024-01-16,Spotify,8.93,Subscription
2024-01-16,Starbucks,6.76,Dining
2024-01-16,Amazon Prime,9.67,Subscription
2024-01-16,Pizza Hut,6.74,Dining
2024-01-16,Local Store,2.45,Shopping
2024-01-16,Costco,7.01,Groceries
2024-01-17,Starbucks,1.54,Dining
2024-01-17,Taxi,1.95,Transport
2024-01-17,Amazon,9.52,Shopping
2024-01-17,Local Store,6.29,Shopping
2024-01-17,Local Store,8.0,Shopping
2024-01-17,Amazon,1.17,Shopping
2024-01-17,Netflix,3.26,Subscription
2024-01-17,Taxi,3.41,Transport
2024-01-17,Costco,4.98,Groceries
2024-01-17,Pizza Hut,7.76,Dining
2024-01-17,Spotify,5.05,Subscription
2024-01-17,Costco,6.13,Groceries
2024-01-17,Starbucks,5.65,Dining
2024-01-17,Taxi,1.75,Transport
2024-01-17,Costco,7.49,Groceries
2024-01-17,Whole Foods,2.22,Groceries
2024-01-17,Netflix,5.03,Subscription
2024-01-17,eBay,6.76,Shopping
2024-01-18,Uber,7.66,Transport
2024-01-18,Local Store,2.73,Shopping
2024-01-18,Netflix,4.09,Subscription
2024-01-18,eBay,1.37,Shopping
2024-01-18,Spotify,8.24,Subscription
2024-01-18,Pizza Hut,2.13,Dining
2024-01-18,Whole Foods,7.92,Groceries
2024-01-18,Spotify,7.51,Subscription
2024-01-18,Costco,2.18,Groceries
2024-01-18,Taxi,4.51,Transport
2024-01-18,Costco,5.19,Groceries
2024-01-18,Uber,2.42,Transport
2024-01-18,Costco,8.8,Groceries
2024-01-19,Bus Ticket,7.84,Transport
2024-01-19,Local Store,8.24,Shopping
2024-01-19,Walmart,1.21,Groceries
2024-01-19,McDonald's,1.35,Dining
2024-01-19,Costco,2.46,Groceries
2024-01-19,Whole Foods,3.29,Groceries
2024-01-19,Taxi,4.74,Transport
2024-01-19,Local Store,4.57,Shopping
2024-01-19,McDonald's,1.83,Dining
2024-01-19,Whole Foods,1.55,Groceries
2024-01-19,Starbucks,7.14,Dining
2024-01-19,Amazon,5.72,Shopping
2024-01-19,eBay,2.05,Shopping
2024-01-19,Local Store,9.78,Shopping
2024-01-19,Walmart,5.42,Groceries
2024-01-19,Costco,9.57,Groceries
2024-01-19,Uber,3.38,Transport
2024-01-19,Amazon Prime,3.57,Subscription
2024-01-19,Bus Ticket,2.46,Transport
2024-01-20,Amazon,5.55,Shopping
2024-01-20,Pizza Hut,6.48,Dining
2024-01-20,Bus Ticket,2.69,Transport
2024-01-20,Taxi,8.12,Transport
2024-01-20,Uber,1.81,Transport
2024-01-20,Taxi,9.19,Transport
2024-01-20,Local Store,5.53,Shopping
2024-01-20,Pizza Hut,8.42,Dining
2024-01-20,Pizza Hut,8.59,Dining
2024-01-20,Starbucks,4.35,Dining
2024-01-20,Bus Ticket,1.75,Transport
2024-01-20,Whole Foods,6.95,Groceries
2024-01-21,McDonald's,3.14,Dining
2024-01-21,eBay,6.42,Shopping
2024-01-21,eBay,1.77,Shopping
2024-01-21,Taxi,5.11,Transport
2024-01-21,McDonald's,1.15,Dining
2024-01-21,Bus Ticket,6.9,Transport
2024-01-21,eBay,4.03,Shopping
2024-01-21,Spotify,5.92,Subscription
2024-01-21,Amazon,6.18,Shopping
2024-01-21,Amazon Prime,2.45,Subscription
2024-01-21,Spotify,1.9,Subscription
2024-01-21,Amazon,2.64,Shopping
2024-01-21,Local Store,6.49,Shopping
2024-01-21,Uber,4.47,Transport
2024-01-21,Local Store,7.97,Shopping
2024-01-21,Starbucks,9.03,Dining
2024-01-21,Spotify,8.22,Subscription
2024-01-21,Spotify,6.09,Subscription
2024-01-21,Pizza Hut,1.81,Dining
2024-01-22,Spotify,7.91,Subscription
2024-01-22,Costco,2.81,Groceries
2024-01-22,Amazon Prime,7.51,Subscription
2024-01-22,Walmart,9.58,Groceries
2024-01-22,Whole Foods,3.31,Groceries
2024-01-22,Costco,2.0,Groceries
2024-01-22,Netflix,4.18,Subscription
2024-01-22,Amazon Prime,2.39,Subscription
2024-01-22,Taxi,6.69,Transport
2024-01-22,Walmart,5.03,Groceries
2024-01-22,Spotify,3.84,Subscription
2024-01-22,Uber,4.09,Transport
2024-01-22,Costco,1.55,Groceries
2024-01-22,Bus Ticket,9.42,Transport
2024-01-22,Taxi,7.76,Transport
2024-01-22,Costco,4.51,Groceries
2024-01-22,McDonald's,9.78,Dining
2024-01-23,eBay,7.55,Shopping
2024-01-23,McDonald's,3.75,Dining
2024-01-23,Bus Ticket,6.75,Transport
2024-01-23,Amazon Prime,5.32,Subscription
2024-01-23,Taxi,7.95,Transport
2024-01-23,Amazon Prime,1.91,Subscription
2024-01-23,McDonald's,8.64,Dining
2024-01-23,Spotify,6.61,Subscription
2024-01-23,Local Store,6.64,Shopping
2024-01-23,Amazon,8.98,Shopping
2024-01-23,Amazon Prime,7.24,Subscription
2024-01-23,Amazon,8.95,Shopping
2024-01-23,eBay,6.62,Shopping
2024-01-23,Uber,3.17,Transport
2024-01-24,McDonald's,5.88,Dining
2024-01-24,Amazon Prime,8.65,Subscription
2024-01-24,Netflix,7.68,Subscription
2024-01-24,Starbucks,5.11,Dining
2024-01-24,Amazon,7.17,Shopping
2024-01-24,Uber,2.43,Transport
2024-01-24,Uber,5.59,Transport
2024-01-24,McDonald's,3.81,Dining
2024-01-24,eBay,5.14,Shopping
2024-01-24,eBay,2.46,Shopping
2024-01-24,Amazon,4.2,Shopping
2024-01-24,Uber,6.14,Transport
2024-01-24,Spotify,6.48,Subscription
2024-01-24,Costco,2.37,Groceries
2024-01-24,McDonald's,5.37,Dining
2024-01-24,Walmart,4.05,Groceries
2024-01-24,Costco,9.42,Groceries
2024-01-24,Amazon Prime,4.57,Subscription
2024-01-24,Spotify,9.68,Subscription
2024-01-25,Spotify,2.51,Subscription
2024-01-25,Taxi,3.01,Transport
2024-01-25,Whole Foods,8.31,Groceries
2024-01-25,Amazon Prime,6.11,Subscription
2024-01-25,Netflix,9.18,Subscription
2024-01-25,Starbucks,9.05,Dining
2024-01-25,Costco,7.48,Groceries
2024-01-25,McDonald's,2.54,Dining
2024-01-25,eBay,5.68,Shopping
2024-01-25,Amazon Prime,5.64,Subscription
2024-01-25,Costco,4.87,Groceries
2024-01-25,Netflix,9.83,Subscription
2024-01-25,Whole Foods,9.66,Groceries
2024-01-25,Starbucks,8.06,Dining
2024-01-25,Netflix,5.44,Subscription
2024-01-25,Whole Foods,7.02,Groceries
2024-01-25,Amazon Prime,8.63,Subscription
2024-01-26,Whole Foods,4.38,Groceries
2024-01-26,Taxi,4.7,Transport
2024-01-26,Bus Ticket,9.26,Transport
2024-01-26,Taxi,2.6,Transport
2024-01-26,Bus Ticket,7.7,Transport
2024-01-26,Amazon Prime,1.63,Subscription
2024-01-26,Starbucks,9.71,Dining
2024-01-26,Pizza Hut,7.26,Dining
2024-01-26,Local Store,3.9,Shopping
2024-01-26,Bus Ticket,3.82,Transport
2024-01-26,Uber,1.22,Transport
2024-01-26,Walmart,6.66,Groceries
2024-01-26,Taxi,5.21,Transport
2024-01-26,McDonald's,4.93,Dining
2024-01-26,Whole Foods,4.18,Groceries
2024-01-26,Pizza Hut,5.74,Dining
2024-01-26,Amazon Prime,1.83,Subscription
2024-01-27,Amazon,1.09,Shopping
2024-01-27,Amazon,9.33,Shopping
2024-01-27,Local Store,5.34,Shopping
2024-01-27,McDonald's,9.06,Dining
2024-01-27,Amazon,4.43,Shopping
2024-01-27,Amazon Prime,4.41,Subscription
2024-01-27,eBay,3.51,Shopping
2024-01-27,Walmart,4.32,Groceries
2024-01-27,Pizza Hut,3.56,Dining
2024-01-27,Walmart,8.9,Groceries
2024-01-27,Uber,2.86,Transport
2024-01-27,Taxi,1.29,Transport
2024-01-27,Starbucks,8.82,Dining
2024-01-27,Amazon Prime,9.72,Subscription
2024-01-27,Costco,3.47,Groceries
2024-01-27,Amazon,8.19,Shopping
2024-01-27,Spotify,8.49,Subscription
2024-01-27,Pizza Hut,7.53,Dining
2024-01-27,Uber,9.99,Transport
2024-01-27,McDonald's,7.99,Dining
2024-01-27,Amazon,6.28,Shopping
2024-01-27,McDonald's,3.56,Dining
2024-01-27,McDonald's,7.29,Dining
2024-01-27,Spotify,7.26,Subscription
2024-01-27,Local Store,1.27,Shopping
2024-01-27,Whole Foods,2.58,Groceries
2024-01-27,eBay,1.73,Shopping
2024-01-28,McDonald's,4.98,Dining
2024-01-28,Pizza Hut,3.43,Dining
2024-01-28,Amazon Prime,3.11,Subscription
2024-01-28,Bus Ticket,4.59,Transport
2024-01-28,Uber,7.19,Transport
2024-01-28,Amazon,7.45,Shopping
2024-01-28,Walmart,3.25,Groceries
2024-01-28,Amazon,2.17,Shopping
2024-01-28,eBay,7.07,Shopping
2024-01-28,Bus Ticket,7.22,Transport
2024-01-28,Costco,6.09,Groceries
2024-01-28,eBay,4.08,Shopping
2024-01-28,Pizza Hut,8.6,Dining
2024-01-28,Netflix,1.49,Subscription
2024-01-28,Amazon Prime,9.89,Subscription
2024-01-28,eBay,7.59,Shopping
2024-01-28,Uber,5.06,Transport
2024-01-29,Costco,5.34,Groceries
2024-01-29,Spotify,6.62,Subscription
2024-01-29,Whole Foods,2.1,Groceries
2024-01-29,eBay,6.99,Shopping
2024-01-29,Pizza Hut,9.24,Dining
2024-01-29,Walmart,4.19,Groceries
2024-01-29,Walmart,5.23,Groceries
2024-01-29,Netflix,8.08,Subscription
2024-01-29,Spotify,7.84,Subscription
2024-01-29,Amazon Prime,1.37,Subscription
2024-01-29,McDonald's,4.01,Dining
2024-01-29,Netflix,8.64,Subscription
2024-01-29,Taxi,1.39,Transport
2024-01-29,eBay,7.81,Shopping
2024-01-29,Amazon,5.07,Shopping
2024-01-29,McDonald's,5.35,Dining
2024-01-29,Taxi,2.29,Transport
2024-01-30,eBay,9.05,Shopping
2024-01-30,Spotify,2.33,Subscription
2024-01-30,eBay,8.67,Shopping
2024-01-30,Bus Ticket,8.54,Transport
2024-01-30,Uber,7.86,Transport
2024-01-30,Spotify,3.75,Subscription
2024-01-30,Uber,9.9,Transport
2024-01-30,McDonald's,1.85,Dining
2024-01-30,Pizza Hut,6.45,Dining
2024-01-30,Local Store,6.0,Shopping
2024-01-30,Walmart,7.21,Groceries
2024-01-30,Amazon Prime,5.85,Subscription
2024-01-30,Bus Ticket,5.02,Transport
2024-01-30,Whole Foods,4.37,Groceries
2024-01-30,Pizza Hut,8.08,Dining
2024-01-30,Local Store,2.86,Shopping
2024-01-30,Local Store,8.62,Shopping
2024-01-30,Starbucks,6.07,Dining
2024-01-31,Bus Ticket,2.31,Transport
2024-01-31,eBay,8.43,Shopping
2024-01-31,Bus Ticket,7.36,Transport
2024-01-31,Spotify,6.8,Subscription
2024-01-31,Netflix,6.66,Subscription
2024-01-31,Taxi,5.87,Transport
2024-01-31,Whole Foods,6.86,Groceries
2024-01-31,Netflix,7.17,Subscription
2024-01-31,Uber,2.6,Transport
2024-01-31,Bus Ticket,7.78,Transport
2024-02-01,Amazon Prime,2.87,Subscription
2024-02-01,Costco,9.86,Groceries
2024-02-01,Pizza Hut,1.34,Dining
2024-02-01,Amazon Prime,4.29,Subscription
2024-02-01,McDonald's,3.34,Dining
2024-02-01,Pizza Hut,5.81,Dining
2024-02-01,Local Store,3.71,Shopping
2024-02-01,Starbucks,1.74,Dining
2024-02-01,Bus Ticket,5.87,Transport
2024-02-01,Taxi,5.7,Transport
2024-02-01,Starbucks,7.44,Dining
2024-02-01,Amazon,8.77,Shopping
2024-02-01,eBay,6.85,Shopping
2024-02-01,Netflix,9.58,Subscription
2024-02-01,Amazon Prime,3.89,Subscription
2024-02-01,Uber,2.87,Transport
2024-02-01,Uber,2.81,Transport
2024-02-01,McDonald's,7.72,Dining
2024-02-01,Netflix,2.26,Subscription
2024-02-01,Local Store,9.39,Shopping
2024-02-01,eBay,1.62,Shopping
2024-02-01,Whole Foods,6.85,Groceries
2024-02-01,Walmart,6.1,Groceries
2024-02-01,Walmart,2.55,Groceries
2024-02-02,Uber,8.12,Transport
2024-02-02,McDonald's,3.65,Dining
2024-02-02,Amazon Prime,7.87,Subscription
2024-02-02,Costco,4.36,Groceries
2024-02-02,Spotify,5.68,Subscription
2024-02-02,Spotify,4.1,Subscription
2024-02-02,McDonald's,7.23,Dining
2024-02-02,Uber,2.99,Transport
2024-02-02,Pizza Hut,8.2,Dining
2024-02-02,Costco,2.58,Groceries
2024-02-02,Whole Foods,7.27,Groceries
2024-02-02,Bus Ticket,3.08,Transport
2024-02-02,Walmart,8.8,Groceries
2024-02-02,Spotify,2.42,Subscription
2024-02-02,McDonald's,4.08,Dining
2024-02-02,Bus Ticket,5.04,Transport
2024-02-02,Amazon,1.95,Shopping
2024-02-02,Uber,2.84,Transport
2024-02-02,Costco,8.61,Groceries
2024-02-02,Pizza Hut,4.73,Dining
2024-02-03,Costco,6.3,Groceries
2024-02-03,Whole Foods,1.77,Groceries
2024-02-03,Local Store,3.41,Shopping
2024-02-03,Local Store,8.31,Shopping
2024-02-03,McDonald's,9.39,Dining
2024-02-03,Costco,2.01,Groceries
2024-02-03,Local Store,7.01,Shopping
2024-02-03,Spotify,6.28,Subscription
2024-02-03,Local Store,9.89,Shopping
2024-02-03,Costco,5.05,Groceries
2024-02-03,Costco,4.62,Groceries
2024-02-03,Uber,4.53,Transport
2024-02-03,Uber,1.68,Transport
2024-02-03,McDonald's,9.89,Dining
2024-02-03,McDonald's,7.54,Dining
2024-02-03,Starbucks,5.94,Dining
2024-02-03,Whole Foods,6.17,Groceries
2024-02-03,McDonald's,7.95,Dining
2024-02-04,Bus Ticket,9.35,Transport
2024-02-04,Amazon Prime,6.27,Subscription
2024-02-04,Bus Ticket,9.26,Transport
2024-02-04,Starbucks,1.6,Dining
2024-02-04,eBay,7.74,Shopping
2024-02-04,Spotify,9.06,Subscription
2024-02-04,eBay,9.7,Shopping
2024-02-04,Starbucks,5.82,Dining
2024-02-04,McDonald's,7.83,Dining
2024-02-05,eBay,7.0,Shopping
2024-02-05,Amazon Prime,5.39,Subscription
2024-02-05,Taxi,6.65,Transport
2024-02-05,eBay,9.53,Shopping
2024-02-05,Uber,3.66,Transport
2024-02-05,Whole Foods,4.17,Groceries
2024-02-05,Amazon,2.51,Shopping
2024-02-05,McDonald's,6.63,Dining
2024-02-05,Pizza Hut,5.59,Dining
2024-02-05,Local Store,7.56,Shopping
2024-02-05,Bus Ticket,2.36,Transport
2024-02-05,Netflix,5.08,Subscription
2024-02-05,Spotify,4.72,Subscription
2024-02-05,McDonald's,9.62,Dining
2024-02-05,Local Store,9.38,Shopping
2024-02-05,Amazon Prime,7.53,Subscription
2024-02-05,Netflix,4.14,Subscription
2024-02-05,Starbucks,8.18,Dining
2024-02-05,Pizza Hut,4.36,Dining
2024-02-05,eBay,3.93,Shopping
2024-02-06,Whole Foods,5.24,Groceries
2024-02-06,Walmart,7.84,Groceries
2024-02-06,Local Store,3.39,Shopping
2024-02-06,Walmart,9.04,Groceries
2024-02-06,Amazon,6.81,Shopping
2024-02-06,Amazon Prime,2.56,Subscription
2024-02-06,Amazon Prime,2.02,Subscription
2024-02-06,Starbucks,5.39,Dining
2024-02-06,Spotify,7.31,Subscription
2024-02-06,McDonald's,5.35,Dining
2024-02-06,Costco,6.99,Groceries
2024-02-06,McDonald's,4.29,Dining
2024-02-06,Bus Ticket,8.4,Transport
2024-02-06,Starbucks,5.9,Dining
2024-02-07,Whole Foods,2.68,Groceries
2024-02-07,Netflix,8.18,Subscription
2024-02-07,Local Store,3.79,Shopping
2024-02-07,eBay,2.26,Shopping
2024-02-07,Netflix,6.2,Subscription
2024-02-07,Starbucks,3.9,Dining
2024-02-07,Netflix,7.84,Subscription
