Date,Description,Amount,Category
2024-06-15,McDonald's,43.41,Dining
2024-04-16,Costco,6.9,Groceries
2025-05-16,Whole Foods,48.75,Groceries
2024-05-12,Whole Foods,17.62,Groceries
2024-09-16,eBay,28.48,Shopping
2025-07-17,Spotify,29.31,Subscription
2024-11-25,McDonald's,12.72,Dining
2024-06-01,Netflix,11.3,Subscription
2024-02-19,Taxi,37.09,Transport
2024-08-27,Uber,44.84,Transport
2025-03-10,Taxi,38.97,Transport
2025-02-13,Netflix,48.24,Subscription
2024-05-18,Taxi,29.99,Transport
2025-01-27,Walmart,5.94,Groceries
2024-05-01,Starbucks,30.97,Dining
2024-01-31,Uber,20.87,Transport
2024-01-08,Pizza Hut,7.49,Dining
2024-02-15,Netflix,29.91,Subscription
2024-12-17,Netflix,26.29,Subscription
2025-03-22,Uber,34.03,Transport
2025-05-06,Walmart,32.72,Groceries
2025-03-22,McDonald's,35.85,Dining
2024-09-04,Amazon Prime,38.43,Subscription
2024-01-03,Uber,29.95,Transport
2024-11-13,Amazon,7.7,Shopping
2024-07-13,eBay,8.62,Shopping
2025-05-29,Costco,45.95,Groceries
2024-12-09,Local Store,30.57,Shopping
2025-07-08,Starbucks,3.76,Dining
2025-01-02,Bus Ticket,44.58,Transport
2025-02-25,Netflix,32.73,Subscription
2025-06-14,Spotify,17.9,Subscription
2024-01-13,Uber,16.69,Transport
2025-07-23,Uber,30.26,Transport
2024-01-27,Starbucks,13.04,Dining
2024-06-29,Pizza Hut,48.08,Dining
2024-09-04,Taxi,16.66,Transport
2024-12-17,Starbucks,7.13,Dining
2025-04-08,Whole Foods,27.59,Groceries
2024-05-25,eBay,30.33,Shopping
2025-03-19,eBay,20.38,Shopping
2025-02-27,Amazon,42.05,Shopping
2025-04-25,Spotify,21.11,Subscription
2024-06-18,Spotify,8.46,Subscription
2024-12-11,Taxi,1.6,Transport
2024-05-11,Bus Ticket,20.02,Transport
2024-12-10,Whole Foods,29.94,Groceries
2025-01-09,Amazon Prime,39.42,Subscription
2024-05-12,Amazon Prime,4.92,Subscription
2025-04-24,Pizza Hut,17.62,Dining
2024-03-22,Taxi,6.77,Transport
2024-09-09,Netflix,18.15,Subscription
2024-11-15,Amazon Prime,10.45,Subscription
2024-06-12,eBay,40.79,Shopping
2024-12-27,Local Store,1.22,Shopping
2024-12-10,eBay,38.82,Shopping
2024-04-02,McDonald's,28.64,Dining
2025-01-23,Local Store,41.5,Shopping
2024-01-06,Local Store,22.83,Shopping
2024-11-24,Uber,45.51,Transport
2024-06-27,McDonald's,41.36,Dining
2025-06-21,Pizza Hut,32.46,Dining
2024-06-26,McDonald's,22.34,Dining
2024-04-08,Walmart,24.63,Groceries
2024-04-22,Pizza Hut,12.56,Dining
2024-05-20,Local Store,42.15,Shopping
2024-11-12,Pizza Hut,16.82,Dining
2024-05-23,Uber,18.35,Transport
2025-07-11,eBay,1.03,Shopping
2024-05-15,Amazon,36.94,Shopping
2025-05-10,Pizza Hut,4.22,Dining
2025-03-01,Whole Foods,4.78,Groceries
2024-01-02,Starbucks,47.18,Dining
2025-03-11,Costco,47.07,Groceries
2024-09-28,Whole Foods,15.28,Groceries
2025-07-03,Amazon Prime,25.95,Subscription
2024-02-24,Pizza Hut,12.76,Dining
2025-05-22,Spotify,4.77,Subscription
2025-04-01,Whole Foods,31.74,Groceries
2024-05-13,Bus Ticket,3.33,Transport
2024-10-18,Costco,22.46,Groceries
2025-02-09,Netflix,10.36,Subscription
2024-12-30,Walmart,32.62,Groceries
2025-05-31,Local Store,16.9,Shopping
2024-05-05,Netflix,35.65,Subscription
2025-07-12,Uber,35.88,Transport
2024-07-31,Costco,34.71,Groceries
2024-12-03,Pizza Hut,42.05,Dining
2024-08-28,Starbucks,40.28,Dining
2025-04-19,Walmart,4.4,Groceries
2024-11-16,Whole Foods,7.48,Groceries
2024-02-04,Uber,49.12,Transport
2024-01-28,Pizza Hut,48.62,Dining
2024-05-27,Walmart,20.89,Groceries
2025-07-21,Starbucks,7.35,Dining
2024-06-06,Costco,39.59,Groceries
2025-04-06,Amazon,6.24,Shopping
2024-06-20,eBay,42.82,Shopping
2024-07-24,Pizza Hut,16.75,Dining
2025-01-11,Amazon,4.96,Shopping
2024-07-05,Taxi,6.15,Transport
2025-04-19,Amazon,4.66,Shopping
2025-04-15,Costco,24.49,Groceries
2024-01-16,Netflix,28.75,Subscription
2024-06-15,Walmart,24.09,Groceries
2024-10-30,Whole Foods,12.64,Groceries
2025-07-01,Costco,17.57,Groceries
2024-03-10,Amazon Prime,3.08,Subscription
2024-08-29,Whole Foods,47.62,Groceries
2025-05-04,Pizza Hut,17.53,Dining
2024-02-08,Starbucks,33.2,Dining
2024-05-08,Pizza Hut,39.62,Dining
2025-03-19,Local Store,25.53,Shopping
2025-05-22,Walmart,5.02,Groceries
2025-06-14,Pizza Hut,20.95,Dining
2025-04-04,Uber,20.46,Transport
2025-03-15,Walmart,31.76,Groceries
2024-03-15,Costco,5.1,Groceries
2025-01-07,Taxi,4.26,Transport
2024-03-30,Amazon Prime,9.17,Subscription
2024-03-12,Netflix,33.92,Subscription
2025-05-28,Walmart,23.38,Groceries
2025-02-26,Taxi,20.55,Transport
2024-12-19,Spotify,27.4,Subscription
2024-01-01,Bus Ticket,31.37,Transport
2025-03-13,Taxi,16.65,Transport
2025-05-03,Amazon Prime,8.72,Subscription
2025-02-22,Taxi,46.79,Transport
2024-08-05,Bus Ticket,37.15,Transport
2024-09-29,Walmart,5.61,Groceries
2025-06-06,Local Store,43.43,Shopping
2024-10-04,Local Store,18.85,Shopping
2024-12-21,Starbucks,39.75,Dining
2025-05-12,Local Store,21.29,Shopping
2024-03-09,Bus Ticket,35.0,Transport
2024-09-28,McDonald's,24.31,Dining
2024-09-21,Netflix,12.49,Subscription
2024-05-01,Whole Foods,45.55,Groceries
2025-01-24,Costco,19.47,Groceries
2024-05-28,Costco,31.05,Groceries
2024-09-15,McDonald's,36.79,Dining
2025-06-15,Spotify,45.92,Subscription
2025-07-15,Bus Ticket,25.65,Transport
2024-10-18,Walmart,20.31,Groceries
2024-01-18,Local Store,36.64,Shopping
2024-08-21,eBay,25.73,Shopping
2025-06-25,Local Store,44.28,Shopping
2024-02-07,McDonald's,23.65,Dining
2025-03-14,Starbucks,26.26,Dining
2025-04-29,Walmart,49.13,Groceries
2024-04-27,Taxi,38.04,Transport
2024-08-10,Starbucks,26.89,Dining
2024-12-11,eBay,1.34,Shopping
2025-06-21,Whole Foods,16.07,Groceries
2024-04-17,Spotify,32.87,Subscription
2025-06-15,Spotify,30.32,Subscription
2025-04-29,Taxi,33.13,Transport
2024-05-13,Starbucks,39.65,Dining
2024-07-11,Local Store,18.1,Shopping
2024-12-26,Uber,20.48,Transport
2025-07-02,Taxi,38.56,Transport
2025-05-14,eBay,35.15,Shopping
2025-05-03,McDonald's,15.77,Dining
2025-02-25,Amazon Prime,24.96,Subscription
2024-03-10,Costco,40.77,Groceries
2025-06-04,Pizza Hut,32.83,Dining
2025-01-25,Uber,14.2,Transport
2025-03-05,Taxi,8.73,Transport
2025-02-16,Costco,36.95,Groceries
2024-08-17,Bus Ticket,1.92,Transport
2025-02-19,Starbucks,24.81,Dining
2024-01-22,Taxi,42.91,Transport
2025-07-07,Starbucks,42.5,Dining
2024-02-07,eBay,17.64,Shopping
2024-06-02,Netflix,8.07,Subscription
2025-03-06,Starbucks,8.23,Dining
2024-07-18,Spotify,21.69,Subscription
2024-11-30,Walmart,48.15,Groceries
2025-04-05,Netflix,18.38,Subscription
2024-02-07,Uber,34.74,Transport
2025-04-05,Pizza Hut,10.04,Dining
2024-02-15,Amazon,21.3,Shopping
2024-12-08,Netflix,21.51,Subscription
2024-03-10,Costco,19.25,Groceries
2025-01-06,Pizza Hut,3.46,Dining
2024-07-20,Bus Ticket,44.52,Transport
2024-04-11,Amazon,1.18,Shopping
2024-06-19,Amazon,46.81,Shopping
2025-02-07,Local Store,20.4,Shopping
2025-03-19,Walmart,48.71,Groceries
2025-02-28,McDonald's,2.11,Dining
2024-01-10,Spotify,23.2,Subscription
2024-11-13,Amazon Prime,17.21,Subscription
2024-07-15,McDonald's,19.88,Dining
2024-08-05,Netflix,45.84,Subscription
2024-07-03,Starbucks,21.94,Dining
2024-07-25,Uber,3.34,Transport
2025-04-20,Walmart,14.64,Groceries
2025-03-03,Whole Foods,16.06,Groceries
2024-10-03,eBay,9.09,Shopping
2024-03-26,Taxi,21.42,Transport
2024-02-08,Walmart,29.16,Groceries
2024-11-06,Uber,13.17,Transport
2024-12-29,Bus Ticket,30.79,Transport
2025-04-07,McDonald's,45.77,Dining
2024-09-13,Local Store,24.48,Shopping
2024-12-05,Amazon,48.72,Shopping
2024-07-20,Local Store,2.62,Shopping
2024-02-08,Spotify,16.72,Subscription
2025-07-06,Walmart,37.32,Groceries
2025-06-23,Spotify,27.95,Subscription
2024-07-16,Whole Foods,30.55,Groceries
2025-06-26,Costco,21.27,Groceries
2024-12-22,Netflix,18.36,Subscription
2025-05-29,Costco,44.49,Groceries
2025-01-22,McDonald's,49.67,Dining
2024-03-24,Starbucks,31.67,Dining
2024-09-23,Local Store,14.01,Shopping
2025-02-09,Walmart,47.74,Groceries
2025-03-21,Starbucks,8.93,Dining
2024-08-12,Costco,6.96,Groceries
2024-08-04,eBay,8.9,Shopping
2024-12-22,Whole Foods,23.26,Groceries
2024-09-08,Taxi,31.36,Transport
2024-11-21,Spotify,12.14,Subscription
2024-11-04,Amazon Prime,6.66,Subscription
2024-12-10,Local Store,28.36,Shopping
2024-08-28,Local Store,26.47,Shopping
2024-09-02,Starbucks,1.73,Dining
2025-01-13,McDonald's,30.85,Dining
2024-03-10,Costco,43.96,Groceries
2025-01-21,eBay,19.09,Shopping
2024-10-09,Taxi,6.42,Transport
2024-06-18,Spotify,29.11,Subscription
2024-07-19,Amazon Prime,31.66,Subscription
2024-10-19,Spotify,5.59,Subscription
2024-04-09,Spotify,27.38,Subscription
2025-03-24,Whole Foods,22.63,Groceries
2024-03-04,Starbucks,46.35,Dining
2024-04-23,Spotify,20.51,Subscription
2024-12-11,Walmart,34.55,Groceries
2025-05-08,Starbucks,34.67,Dining
2024-01-13,eBay,17.57,Shopping
2025-02-24,Bus Ticket,21.46,Transport
2025-04-29,eBay,13.27,Shopping
2024-09-07,Bus Ticket,24.8,Transport
2024-07-21,Starbucks,32.21,Dining
2025-07-07,Taxi,7.57,Transport
2024-10-18,Starbucks,48.09,Dining
2024-06-20,eBay,20.0,Shopping
2024-10-31,Netflix,47.77,Subscription
2024-09-17,Costco,16.65,Groceries
2024-07-13,eBay,47.17,Shopping
2025-07-18,Uber,28.04,Transport
2024-04-10,Whole Foods,13.27,Groceries
2024-01-19,Costco,19.95,Groceries
2024-06-25,McDonald's,9.32,Dining
2025-01-11,Walmart,12.52,Groceries
2025-04-17,Amazon,17.35,Shopping
2024-05-22,Amazon Prime,44.0,Subscription
2024-12-20,Bus Ticket,16.45,Transport
2025-05-27,Costco,4.87,Groceries
2025-03-15,eBay,31.04,Shopping
2024-07-24,Taxi,7.04,Transport
2025-02-09,McDonald's,28.83,Dining
2024-11-15,Netflix,30.63,Subscription
2025-02-26,Netflix,3.88,Subscription
2024-08-25,Amazon,5.98,Shopping
2024-06-04,Taxi,35.77,Transport
2025-01-30,Uber,17.17,Transport
2025-01-09,Local Store,31.34,Shopping
2025-01-15,Starbucks,22.22,Dining
2024-04-06,eBay,4.93,Shopping
2024-04-06,eBay,38.8,Shopping
2024-03-02,eBay,24.41,Shopping
2024-08-21,Local Store,7.62,Shopping
2025-06-07,McDonald's,31.37,Dining
2024-10-26,Walmart,36.29,Groceries
2024-07-08,Starbucks,25.9,Dining
2024-09-03,Uber,26.79,Transport
2024-10-01,Walmart,9.9,Groceries
2024-10-23,Local Store,29.4,Shopping
2025-06-15,Local Store,41.02,Shopping
2025-03-15,Amazon Prime,17.97,Subscription
2024-06-07,Spotify,13.47,Subscription
2024-06-10,eBay,17.35,Shopping
2024-04-24,Amazon Prime,6.3,Subscription
2025-02-09,Amazon,28.3,Shopping
2024-07-26,Taxi,16.07,Transport
2024-05-31,Whole Foods,43.24,Groceries
2024-03-23,Pizza Hut,13.27,Dining
2025-02-26,Costco,30.14,Groceries
2024-04-13,eBay,33.39,Shopping
2024-03-15,McDonald's,24.9,Dining
2024-10-31,Spotify,20.64,Subscription
2024-05-06,Costco,10.66,Groceries
2025-05-20,Whole Foods,9.11,Groceries
2024-01-23,Starbucks,3.31,Dining
2024-12-18,Walmart,27.17,Groceries
2025-07-05,Bus Ticket,14.3,Transport
2025-07-06,Amazon Prime,24.51,Subscription
2024-06-08,Costco,19.74,Groceries
2025-05-18,Amazon,47.13,Shopping
2025-06-17,Bus Ticket,18.46,Transport
2025-01-24,Costco,8.87,Groceries
2025-05-25,Starbucks,4.24,Dining
2024-10-20,Spotify,34.33,Subscription
2024-02-27,McDonald's,6.59,Dining
2025-04-17,Netflix,42.27,Subscription
2025-04-06,Pizza Hut,19.13,Dining
2024-05-07,Taxi,40.49,Transport
2024-07-02,Netflix,16.83,Subscription
2025-04-01,Netflix,41.93,Subscription
2024-08-01,Local Store,34.78,Shopping
2025-04-06,Amazon,49.86,Shopping
2025-07-22,Uber,5.93,Transport
2024-04-25,Walmart,46.32,Groceries
2024-04-10,Uber,11.57,Transport
2024-07-04,Uber,35.59,Transport
2025-05-07,Taxi,37.7,Transport
2024-07-09,Spotify,13.32,Subscription
2025-05-24,Starbucks,27.2,Dining
2025-05-12,Starbucks,33.25,Dining
2024-08-22,Taxi,44.16,Transport
2024-05-15,Uber,39.93,Transport
2025-07-23,Local Store,44.9,Shopping
2024-12-28,Amazon,6.34,Shopping
2024-09-17,Amazon Prime,17.24,Subscription
2024-10-11,Amazon Prime,34.24,Subscription
2024-01-17,Pizza Hut,35.9,Dining
2024-08-16,Whole Foods,43.66,Groceries
2024-11-26,Pizza Hut,19.34,Dining
2024-05-16,Amazon Prime,20.16,Subscription
2024-09-19,Costco,34.9,Groceries
2025-06-06,Taxi,42.26,Transport
2024-06-02,McDonald's,31.86,Dining
2025-02-12,Walmart,20.17,Groceries
2024-10-24,Costco,30.55,Groceries
2024-01-10,Costco,15.83,Groceries
2024-09-05,Local Store,22.68,Shopping
2025-07-19,Costco,47.25,Groceries
2025-07-07,Bus Ticket,21.08,Transport
2025-02-16,Netflix,40.62,Subscription
2024-07-21,Uber,6.39,Transport
2024-03-25,Costco,4.14,Groceries
2025-07-08,eBay,21.59,Shopping
2024-06-27,Costco,6.2,Groceries
2024-01-12,Costco,16.01,Groceries
2024-08-01,Spotify,40.8,Subscription
2024-01-15,Pizza Hut,36.13,Dining
2024-08-09,McDonald's,17.55,Dining
2024-10-11,Pizza Hut,2.86,Dining
2024-03-16,Taxi,28.94,Transport
2024-04-19,Whole Foods,12.17,Groceries
2024-08-30,Amazon Prime,34.87,Subscription
2024-07-10,McDonald's,7.17,Dining
2025-04-10,Amazon,6.22,Shopping
2024-10-07,Amazon Prime,19.24,Subscription
2024-03-05,Bus Ticket,43.44,Transport
2025-06-07,Starbucks,11.6,Dining
2024-01-19,Amazon,1.34,Shopping
2025-06-19,Uber,3.74,Transport
2024-06-28,Netflix,1.12,Subscription
2025-02-10,Amazon Prime,27.95,Subscription
2024-10-02,Spotify,16.25,Subscription
2024-04-20,Costco,2.32,Groceries
2024-03-07,Spotify,18.16,Subscription
2024-11-30,Uber,10.2,Transport
2024-12-31,Uber,9.45,Transport
2025-04-14,eBay,39.02,Shopping
2024-09-18,Netflix,21.1,Subscription
2024-04-24,McDonald's,32.15,Dining
2024-05-04,Starbucks,33.92,Dining
2024-07-13,Spotify,31.28,Subscription
2025-03-23,Pizza Hut,32.0,Dining
2025-01-11,Whole Foods,16.01,Groceries
2024-07-28,Costco,34.65,Groceries
2024-01-18,Walmart,35.83,Groceries
2024-12-12,eBay,38.64,Shopping
2024-05-05,Costco,23.36,Groceries
2024-03-24,Local Store,38.29,Shopping
2025-06-30,McDonald's,47.08,Dining
2024-04-12,Pizza Hut,49.99,Dining
2024-03-10,eBay,44.89,Shopping
2024-07-12,Netflix,26.78,Subscription
2024-12-02,Amazon,28.89,Shopping
2024-02-06,Uber,3.29,Transport
2024-08-01,eBay,19.78,Shopping
2024-10-29,Taxi,9.83,Transport
2025-04-29,eBay,23.86,Shopping
2024-11-18,Taxi,4.44,Transport
2025-03-29,Walmart,48.78,Groceries
2025-03-03,Whole Foods,11.57,Groceries
2024-07-25,Amazon Prime,45.41,Subscription
2024-06-08,McDonald's,45.76,Dining
2024-07-17,Taxi,13.41,Transport
2025-06-13,Spotify,33.72,Subscription
2024-05-31,Amazon Prime,13.84,Subscription
2024-09-08,Pizza Hut,27.98,Dining
2024-06-12,Walmart,34.35,Groceries
2025-04-15,Bus Ticket,4.94,Transport
2025-04-14,eBay,43.91,Shopping
2024-09-04,Spotify,21.66,Subscription
2025-04-18,Netflix,23.24,Subscription
2024-07-06,Pizza Hut,43.26,Dining
2024-05-28,Taxi,14.82,Transport
2024-08-16,Pizza Hut,2.83,Dining
2024-11-30,Amazon Prime,20.22,Subscription
2024-08-19,Bus Ticket,23.85,Transport
2024-11-25,Pizza Hut,1.53,Dining
2024-05-03,Bus Ticket,19.66,Transport
2025-03-19,Taxi,33.09,Transport
2024-03-02,Walmart,15.77,Groceries
2025-02-10,Costco,49.43,Groceries
2025-02-02,Spotify,24.95,Subscription
2025-03-14,Costco,27.59,Groceries
2025-04-08,Starbucks,23.44,Dining
2024-04-24,Starbucks,11.31,Dining
2024-12-17,Netflix,10.01,Subscription
2025-06-13,Walmart,21.75,Groceries
2024-03-29,Amazon,12.51,Shopping
2025-07-14,Uber,27.65,Transport
2024-11-26,Pizza Hut,43.0,Dining
2024-02-11,Costco,2.03,Groceries
2024-12-20,Starbucks,39.22,Dining
2024-12-23,Pizza Hut,36.66,Dining
2024-03-31,Taxi,8.69,Transport
2024-12-28,Starbucks,4.3,Dining
2025-01-09,Bus Ticket,27.37,Transport
2024-11-21,McDonald's,3.64,Dining
2024-02-12,Spotify,28.64,Subscription
2024-08-01,Pizza Hut,32.03,Dining
2024-05-17,Netflix,5.15,Subscription
2024-03-24,Starbucks,32.21,Dining
