Date,Description,Amount,Category
2025-05-15,Starbucks,13.97,Dining
2025-03-01,Spotify,88.28,Subscription
2025-04-20,Spotify,129.64,Subscription
2024-06-19,Local Store,54.21,Shopping
2024-03-24,Whole Foods,67.94,Groceries
2024-03-29,Amazon Prime,75.51,Subscription
2025-03-31,Pizza Hut,26.36,Dining
2024-11-22,Starbucks,57.29,Dining
2025-07-23,Taxi,187.4,Transport
2024-12-27,Bus Ticket,114.88,Transport
2025-01-11,Whole Foods,76.61,Groceries
2024-01-03,Starbucks,185.06,Dining
2024-02-11,Starbucks,172.41,Dining
2025-02-09,Pizza Hut,134.31,Dining
2025-05-26,Local Store,90.41,Shopping
2024-03-26,Pizza Hut,12.94,Dining
2024-04-09,Costco,154.82,Groceries
2024-01-26,Amazon Prime,124.72,Subscription
2025-05-19,Bus Ticket,32.38,Transport
2024-11-24,Costco,46.63,Groceries
2025-04-20,Amazon Prime,25.69,Subscription
2024-01-19,Uber,149.88,Transport
2025-04-28,Spotify,21.17,Subscription
2024-11-27,Whole Foods,56.87,Groceries
2024-02-22,Amazon,178.85,Shopping
2024-08-16,eBay,148.84,Shopping
2024-11-03,Pizza Hut,183.16,Dining
2024-07-13,Taxi,199.69,Transport
2025-02-08,Whole Foods,158.17,Groceries
2024-01-22,McDonald's,33.55,Dining
2024-11-04,eBay,72.47,Shopping
2024-04-13,Pizza Hut,82.92,Dining
2024-08-21,Pizza Hut,186.9,Dining
2025-01-21,Starbucks,61.25,Dining
2025-06-04,Whole Foods,100.51,Groceries
2025-04-12,Costco,23.78,Groceries
2024-03-15,Amazon,46.32,Shopping
2025-06-04,Uber,185.72,Transport
2025-07-18,Bus Ticket,101.08,Transport
2024-08-08,Amazon Prime,98.2,Subscription
2024-03-07,Pizza Hut,185.04,Dining
2025-05-01,Pizza Hut,128.64,Dining
2024-09-15,Starbucks,19.75,Dining
2024-09-24,Walmart,170.08,Groceries
2024-08-23,Amazon Prime,187.79,Subscription
2025-02-24,Netflix,83.33,Subscription
2024-11-01,Bus Ticket,148.14,Transport
2024-09-12,Taxi,65.35,Transport
2024-04-20,Netflix,98.12,Subscription
2024-03-17,Starbucks,152.88,Dining
2025-04-28,Spotify,99.55,Subscription
2024-07-13,Costco,140.7,Groceries
2024-03-16,Whole Foods,22.83,Groceries
2024-03-20,Amazon Prime,167.6,Subscription
2025-07-06,Amazon Prime,174.85,Subscription
2024-10-11,Bus Ticket,97.23,Transport
2024-06-15,Walmart,69.0,Groceries
2024-08-22,Amazon,190.9,Shopping
2024-02-28,Uber,82.52,Transport
2024-03-22,Amazon Prime,121.83,Subscription
2024-06-16,Starbucks,94.93,Dining
2025-04-05,Costco,99.49,Groceries
2024-07-13,Whole Foods,23.53,Groceries
2024-11-02,Costco,41.59,Groceries
2025-01-18,Amazon,134.01,Shopping
2025-02-21,Costco,40.44,Groceries
2025-05-08,Whole Foods,193.74,Groceries
2025-07-17,Spotify,163.61,Subscription
2024-12-19,McDonald's,67.17,Dining
2024-07-23,Walmart,80.06,Groceries
2024-11-20,Pizza Hut,70.24,Dining
2025-02-26,Whole Foods,105.58,Groceries
2024-05-22,Bus Ticket,118.85,Transport
2025-03-02,Pizza Hut,182.07,Dining
2025-03-11,eBay,45.17,Shopping
2025-06-13,McDonald's,84.04,Dining
2024-11-30,Pizza Hut,23.43,Dining
2025-01-04,Pizza Hut,54.04,Dining
2025-02-28,Local Store,84.9,Shopping
2024-01-10,Costco,86.06,Groceries
2024-01-12,Pizza Hut,195.85,Dining
2024-08-09,Netflix,153.22,Subscription
2025-03-27,Walmart,93.76,Groceries
2025-02-09,Amazon Prime,41.02,Subscription
2025-04-06,Starbucks,133.57,Dining
2025-04-22,Amazon,66.66,Shopping
2024-10-04,Costco,184.03,Groceries
2025-02-18,Amazon Prime,64.25,Subscription
2024-08-13,Whole Foods,175.1,Groceries
2024-04-15,Spotify,156.18,Subscription
2024-04-09,Netflix,38.7,Subscription
2025-02-12,eBay,123.32,Shopping
2024-12-25,Walmart,138.05,Groceries
2024-04-27,Walmart,195.52,Groceries
2025-05-28,Taxi,143.03,Transport
2025-04-10,Uber,11.99,Transport
2025-01-25,Costco,153.98,Groceries
2024-02-25,Spotify,79.68,Subscription
2024-05-24,Spotify,48.74,Subscription
2025-05-26,Netflix,67.44,Subscription
2025-05-26,Uber,98.9,Transport
2024-08-19,Amazon Prime,116.33,Subscription
2024-08-17,Amazon,37.3,Shopping
2025-05-31,Whole Foods,163.54,Groceries
2024-04-14,Netflix,197.09,Subscription
2024-04-08,Pizza Hut,131.75,Dining
2024-02-12,Spotify,22.33,Subscription
2025-05-07,McDonald's,188.57,Dining
2025-05-03,Amazon,175.14,Shopping
2024-02-29,Whole Foods,157.67,Groceries
2024-12-03,Pizza Hut,153.65,Dining
2024-11-15,Pizza Hut,149.21,Dining
2024-05-11,McDonald's,168.48,Dining
2024-01-06,Costco,183.55,Groceries
2025-07-21,Taxi,17.92,Transport
2024-02-25,Netflix,130.43,Subscription
2024-11-21,Walmart,180.28,Groceries
2024-02-09,Pizza Hut,170.66,Dining
2024-11-07,Amazon Prime,27.75,Subscription
2024-12-20,Starbucks,198.09,Dining
2025-06-16,Walmart,193.48,Groceries
2025-06-28,Amazon,117.73,Shopping
2025-03-07,Amazon Prime,126.93,Subscription
2024-09-06,Amazon,28.27,Shopping
2024-08-11,Pizza Hut,176.4,Dining
2024-08-29,Amazon,173.55,Shopping
2024-09-17,Amazon Prime,161.97,Subscription
2024-07-14,Spotify,128.15,Subscription
2024-01-24,Walmart,197.62,Groceries
2025-03-18,Whole Foods,104.49,Groceries
2025-02-19,Local Store,94.37,Shopping
2024-02-27,Costco,33.91,Groceries
2024-02-27,Costco,194.18,Groceries
2025-07-23,Amazon,150.4,Shopping
2024-08-25,Local Store,64.98,Shopping
2025-04-15,Costco,155.0,Groceries
2025-04-10,Local Store,168.46,Shopping
2025-06-06,Netflix,133.41,Subscription
2024-01-14,Local Store,11.45,Shopping
2025-06-22,Pizza Hut,111.11,Dining
2024-03-09,Netflix,125.63,Subscription
2024-02-04,Netflix,34.27,Subscription
2024-04-30,Bus Ticket,37.13,Transport
2024-02-26,Uber,71.05,Transport
2025-04-14,Netflix,171.87,Subscription
2025-03-26,Costco,21.99,Groceries
2024-12-27,Amazon Prime,67.3,Subscription
2024-12-12,Pizza Hut,13.06,Dining
2024-05-15,Amazon Prime,84.9,Subscription
2025-05-04,Amazon Prime,104.3,Subscription
2025-01-15,Uber,187.25,Transport
2024-09-05,Spotify,42.49,Subscription
2025-02-23,Starbucks,124.44,Dining
2024-04-10,Amazon,30.2,Shopping
2024-08-10,Pizza Hut,151.93,Dining
2024-04-17,Whole Foods,142.16,Groceries
2025-01-26,Amazon Prime,165.88,Subscription
2024-01-23,Uber,156.44,Transport
2025-01-12,Starbucks,192.25,Dining
2025-03-26,Costco,55.81,Groceries
2025-06-25,McDonald's,26.68,Dining
2024-10-06,Taxi,52.79,Transport
2024-05-09,Pizza Hut,14.95,Dining
2025-03-24,Local Store,95.0,Shopping
2025-07-16,Taxi,163.72,Transport
2025-05-07,Uber,17.63,Transport
2025-01-14,Uber,23.44,Transport
2025-01-22,Whole Foods,86.42,Groceries
2025-03-05,Starbucks,115.74,Dining
2024-10-21,Taxi,181.08,Transport
2024-12-26,Amazon,115.62,Shopping
2024-02-13,McDonald's,198.55,Dining
2024-04-23,Amazon,167.98,Shopping
2025-03-03,Amazon,128.06,Shopping
2024-11-10,Pizza Hut,13.45,Dining
2024-12-21,Pizza Hut,21.31,Dining
2024-09-25,McDonald's,166.2,Dining
2024-01-17,Starbucks,129.03,Dining
2025-07-11,Spotify,163.78,Subscription
2024-02-10,Taxi,92.1,Transport
2025-04-08,Walmart,150.64,Groceries
2024-01-24,McDonald's,149.37,Dining
2025-04-27,Spotify,134.29,Subscription
2024-10-01,Netflix,79.49,Subscription
2025-04-21,Costco,126.71,Groceries
2024-01-30,Pizza Hut,147.3,Dining
2025-05-19,Pizza Hut,166.82,Dining
2024-05-28,Bus Ticket,163.25,Transport
2025-07-09,Netflix,25.85,Subscription
2024-07-08,McDonald's,186.16,Dining
2025-01-25,eBay,132.76,Shopping
2024-03-15,Netflix,83.88,Subscription
2024-10-25,Starbucks,163.5,Dining
2024-05-26,eBay,84.47,Shopping
2024-02-07,Starbucks,83.85,Dining
2024-04-24,McDonald's,68.26,Dining
2024-04-04,Uber,59.65,Transport
2025-03-05,Netflix,173.95,Subscription
2024-11-11,Costco,97.95,Groceries
2024-07-27,eBay,111.81,Shopping
2024-09-11,Local Store,130.83,Shopping
2024-09-04,Local Store,140.35,Shopping
2024-05-27,Spotify,131.84,Subscription
2024-02-12,McDonald's,27.59,Dining
2024-01-09,Local Store,19.19,Shopping
2024-03-08,Taxi,128.58,Transport
2024-11-22,McDonald's,48.89,Dining
2024-01-24,Walmart,87.71,Groceries
2024-04-17,Amazon Prime,118.55,Subscription
2025-06-03,Taxi,35.87,Transport
2024-05-28,Starbucks,66.79,Dining
2025-06-15,Taxi,86.94,Transport
2024-04-24,Amazon Prime,184.16,Subscription
2024-09-23,Costco,67.57,Groceries
2024-06-23,Bus Ticket,164.88,Transport
2025-01-30,Netflix,112.5,Subscription
2024-09-09,Bus Ticket,138.46,Transport
2024-01-21,Netflix,178.37,Subscription
2025-01-15,Netflix,154.44,Subscription
2024-05-28,Netflix,78.67,Subscription
2024-03-15,eBay,54.0,Shopping
2024-01-25,Pizza Hut,76.92,Dining
2025-01-27,Bus Ticket,73.87,Transport
2024-04-08,Walmart,37.12,Groceries
2024-11-04,McDonald's,58.22,Dining
2024-05-01,Bus Ticket,129.1,Transport
2024-10-04,Amazon,28.64,Shopping
2025-06-14,Bus Ticket,175.22,Transport
2025-02-25,Bus Ticket,46.37,Transport
2024-07-24,Taxi,150.81,Transport
2024-01-21,Bus Ticket,134.7,Transport
2024-05-04,eBay,45.54,Shopping
2025-01-18,Whole Foods,52.0,Groceries
2024-09-23,Costco,53.23,Groceries
2024-11-21,McDonald's,101.12,Dining
2024-06-15,Pizza Hut,87.43,Dining
2024-02-17,Bus Ticket,90.05,Transport
2024-06-17,Costco,147.3,Groceries
2024-02-21,Netflix,185.34,Subscription
2024-09-02,Amazon Prime,171.55,Subscription
2024-12-05,Amazon Prime,31.56,Subscription
2024-06-07,McDonald's,23.86,Dining
2024-06-06,Uber,10.56,Transport
2024-05-29,Pizza Hut,129.78,Dining
2024-11-23,McDonald's,173.88,Dining
2025-03-15,Taxi,29.65,Transport
2024-09-29,Taxi,59.81,Transport
2024-02-23,Spotify,137.2,Subscription
2024-10-26,McDonald's,66.81,Dining
2025-03-28,Amazon,124.55,Shopping
2025-04-18,eBay,74.86,Shopping
2025-02-15,Costco,70.9,Groceries
2024-03-27,Spotify,147.25,Subscription
2024-02-20,Spotify,23.46,Subscription
2024-11-17,Costco,147.15,Groceries
2024-01-31,Amazon Prime,141.95,Subscription
2024-06-02,Spotify,65.52,Subscription
2024-11-04,Walmart,25.9,Groceries
2024-01-26,Amazon Prime,195.12,Subscription
2025-06-12,Whole Foods,167.29,Groceries
2025-02-27,Whole Foods,43.64,Groceries
2025-02-21,eBay,94.08,Shopping
2024-10-22,Starbucks,102.47,Dining
2024-06-04,Local Store,191.6,Shopping
2024-10-30,Pizza Hut,125.26,Dining
2025-04-15,Spotify,185.93,Subscription
2025-03-25,Amazon,186.52,Shopping
2024-11-23,Uber,42.47,Transport
2024-01-15,Taxi,133.53,Transport
2024-08-19,McDonald's,113.18,Dining
2024-03-15,Taxi,34.53,Transport
2025-01-07,eBay,44.21,Shopping
2025-01-13,Taxi,138.52,Transport
2024-08-20,Walmart,124.85,Groceries
2024-05-03,Bus Ticket,157.66,Transport
2024-01-30,eBay,100.61,Shopping
2024-07-20,eBay,94.72,Shopping
2024-11-25,eBay,26.11,Shopping
2025-06-27,eBay,110.13,Shopping
2024-05-13,McDonald's,141.31,Dining
2024-09-09,Bus Ticket,162.72,Transport
2024-05-17,Spotify,193.13,Subscription
2024-08-12,Amazon Prime,163.55,Subscription
2024-11-23,Netflix,174.82,Subscription
2024-12-23,Spotify,55.67,Subscription
2024-04-07,Starbucks,137.44,Dining
2025-07-08,Spotify,79.6,Subscription
2024-01-10,Netflix,67.78,Subscription
2024-07-03,Bus Ticket,61.43,Transport
2025-06-07,Uber,23.01,Transport
2024-12-24,Starbucks,18.31,Dining
2025-07-08,Bus Ticket,50.38,Transport
2024-04-21,Amazon Prime,100.87,Subscription
2024-08-17,Bus Ticket,129.65,Transport
2025-07-21,Walmart,172.34,Groceries
2025-02-04,Starbucks,37.43,Dining
2024-11-21,Starbucks,182.48,Dining
2025-01-16,McDonald's,26.57,Dining
2024-10-21,Netflix,68.8,Subscription
2025-02-01,Pizza Hut,148.87,Dining
2025-03-04,Whole Foods,163.86,Groceries
2024-06-04,Amazon Prime,102.57,Subscription
2025-07-24,eBay,149.96,Shopping
2024-04-24,Local Store,112.18,Shopping
2025-01-22,Costco,137.53,Groceries
2024-11-30,Amazon,80.77,Shopping
2025-07-17,Whole Foods,26.21,Groceries
2024-10-01,Pizza Hut,17.73,Dining
2025-07-25,Bus Ticket,132.42,Transport
2024-01-17,Costco,16.94,Groceries
2024-06-10,Taxi,80.76,Transport
2024-04-16,Pizza Hut,46.21,Dining
2025-04-05,Amazon Prime,61.24,Subscription
2025-03-07,Starbucks,112.64,Dining
2025-05-12,Local Store,76.06,Shopping
2025-01-26,Starbucks,156.16,Dining
2024-04-27,Local Store,28.79,Shopping
2024-10-07,Spotify,89.91,Subscription
2025-06-19,Bus Ticket,173.5,Transport
2024-03-13,Local Store,36.19,Shopping
2024-10-07,Spotify,177.78,Subscription
2024-06-20,Whole Foods,107.83,Groceries
2024-09-30,Bus Ticket,40.61,Transport
2024-11-17,Bus Ticket,141.58,Transport
2024-07-27,McDonald's,171.48,Dining
2024-03-29,Uber,61.08,Transport
2024-05-22,eBay,26.94,Shopping
2024-04-06,Netflix,110.79,Subscription
2025-02-18,Netflix,39.1,Subscription
2024-09-02,Starbucks,47.0,Dining
2025-03-17,Walmart,102.46,Groceries
2024-05-28,Uber,147.03,Transport
2025-02-13,Local Store,124.77,Shopping
2025-01-01,Netflix,199.96,Subscription
2025-06-16,Whole Foods,142.44,Groceries
2025-07-22,Whole Foods,54.47,Groceries
2024-05-29,Uber,27.3,Transport
2025-02-25,Local Store,164.3,Shopping
2024-02-19,Whole Foods,164.56,Groceries
2025-05-22,Costco,182.22,Groceries
2024-10-28,Pizza Hut,186.12,Dining
2024-12-18,Costco,46.42,Groceries
2025-03-28,McDonald's,146.6,Dining
2024-10-21,eBay,31.14,Shopping
2024-05-14,Costco,185.93,Groceries
2025-07-12,Whole Foods,131.03,Groceries
2024-08-21,Amazon Prime,53.36,Subscription
2024-09-23,Walmart,162.09,Groceries
2025-04-23,Amazon Prime,92.9,Subscription
2025-01-28,eBay,170.88,Shopping
2025-02-09,eBay,45.07,Shopping
2024-11-22,Walmart,110.71,Groceries
2024-12-16,Costco,196.45,Groceries
2025-02-25,Pizza Hut,28.6,Dining
2024-12-09,Taxi,194.71,Transport
2024-12-12,Starbucks,67.3,Dining
2024-09-08,Pizza Hut,184.62,Dining
2024-01-08,Amazon,29.55,Shopping
2025-04-19,Bus Ticket,88.91,Transport
2025-02-24,Amazon,173.03,Shopping
2024-01-28,Amazon,46.27,Shopping
2024-11-24,McDonald's,19.74,Dining
2025-02-01,Walmart,93.46,Groceries
2024-11-27,eBay,56.76,Shopping
2024-04-09,Walmart,16.52,Groceries
2024-07-17,Uber,130.12,Transport
2025-06-10,Starbucks,48.08,Dining
2024-07-05,McDonald's,77.23,Dining
2024-03-28,Bus Ticket,124.79,Transport
2024-07-06,Bus Ticket,185.38,Transport
2024-12-15,Local Store,54.71,Shopping
2024-12-15,Whole Foods,51.41,Groceries
2025-07-21,eBay,124.1,Shopping
2024-07-22,Netflix,104.16,Subscription
2024-03-26,Netflix,174.86,Subscription
2025-05-17,eBay,40.81,Shopping
2024-09-01,Bus Ticket,193.24,Transport
2025-02-02,Pizza Hut,68.26,Dining
2025-02-11,Spotify,114.79,Subscription
2025-04-18,Spotify,47.57,Subscription
2025-05-29,McDonald's,93.35,Dining
2025-04-18,Amazon Prime,173.35,Subscription
2025-03-18,Starbucks,155.82,Dining
2024-07-14,Starbucks,26.97,Dining
2024-08-20,Walmart,106.82,Groceries
2025-06-22,Spotify,107.85,Subscription
2024-08-05,Taxi,80.61,Transport
2024-10-20,Taxi,156.95,Transport
2024-01-30,Taxi,50.17,Transport
2024-11-28,Netflix,25.48,Subscription
2024-04-22,Local Store,153.13,Shopping
2024-11-20,Taxi,134.23,Transport
2024-12-15,Whole Foods,22.84,Groceries
2025-03-13,Taxi,64.34,Transport
2024-11-18,Local Store,197.56,Shopping
2024-02-19,Netflix,15.87,Subscription
2025-01-23,Netflix,174.47,Subscription
2024-06-29,Costco,145.48,Groceries
2024-07-09,Amazon,119.46,Shopping
2024-08-18,Bus Ticket,187.53,Transport
2024-12-29,Spotify,37.22,Subscription
2025-06-25,Local Store,42.81,Shopping
2024-07-19,eBay,157.3,Shopping
2024-10-30,Costco,87.54,Groceries
2024-09-06,Spotify,125.41,Subscription
2024-01-06,Amazon Prime,30.28,Subscription
2025-03-10,Uber,90.18,Transport
2024-01-23,eBay,69.56,Shopping
2025-04-06,Costco,164.79,Groceries
2024-06-23,Walmart,106.29,Groceries
2025-06-17,Starbucks,24.97,Dining
2025-07-25,Spotify,188.47,Subscription
2025-06-22,Amazon Prime,42.29,Subscription
2024-02-20,Bus Ticket,145.42,Transport
2025-01-19,Pizza Hut,116.31,Dining
2024-04-08,Bus Ticket,112.76,Transport
2024-06-05,Costco,65.63,Groceries
2024-11-06,Amazon Prime,129.86,Subscription
2025-02-15,Amazon,26.45,Shopping
2024-06-12,Uber,67.24,Transport
2025-04-15,Pizza Hut,175.18,Dining
2025-01-11,Amazon,60.47,Shopping
2025-02-03,Uber,70.6,Transport
2025-04-09,Costco,111.97,Groceries
2024-02-09,Spotify,34.43,Subscription
2025-02-15,Starbucks,163.52,Dining
2024-12-28,Walmart,164.34,Groceries
2025-04-04,eBay,128.51,Shopping
2025-06-04,Bus Ticket,127.78,Transport
2025-05-08,Walmart,58.68,Groceries
2024-06-04,Walmart,75.61,Groceries
2024-08-25,Local Store,175.18,Shopping
2025-01-09,Spotify,63.65,Subscription
2025-06-25,Amazon,23.4,Shopping
2024-10-11,Walmart,20.2,Groceries
2025-06-11,Starbucks,158.42,Dining
2024-04-12,Costco,25.39,Groceries
2024-04-17,Costco,64.94,Groceries
2024-06-24,McDonald's,90.41,Dining
2024-11-23,Amazon Prime,189.58,Subscription
2024-10-17,Walmart,140.56,Groceries
2024-03-06,Uber,14.24,Transport
2024-06-06,Costco,21.53,Groceries
2024-04-20,Costco,41.01,Groceries
2024-12-19,Amazon Prime,25.86,Subscription
2025-07-20,Walmart,86.54,Groceries
2025-07-03,Walmart,46.5,Groceries
2025-02-03,Walmart,125.43,Groceries
2024-11-02,Bus Ticket,32.54,Transport
2025-03-10,McDonald's,157.64,Dining
2024-10-06,Whole Foods,36.44,Groceries
2024-06-06,Walmart,44.0,Groceries
2024-10-19,eBay,104.05,Shopping
2024-02-28,Taxi,193.99,Transport
2025-04-22,Costco,61.37,Groceries
2024-08-25,Local Store,46.73,Shopping
2025-06-14,Taxi,156.21,Transport
2025-01-10,Amazon,183.95,Shopping
2024-03-10,Pizza Hut,48.14,Dining
2024-01-19,Bus Ticket,44.55,Transport
2025-05-21,Whole Foods,32.97,Groceries
2024-02-21,Taxi,156.89,Transport
2025-07-15,McDonald's,148.66,Dining
2025-02-08,Walmart,26.08,Groceries
2024-04-19,Taxi,60.73,Transport
2025-06-12,Bus Ticket,168.49,Transport
2025-04-22,Starbucks,14.92,Dining
2024-05-06,Amazon Prime,97.37,Subscription
2024-05-20,Amazon,137.64,Shopping
2024-10-24,Starbucks,31.89,Dining
2024-02-08,Walmart,98.63,Groceries
2025-06-12,Bus Ticket,129.73,Transport
2024-12-28,Costco,111.63,Groceries
2024-08-30,Whole Foods,159.77,Groceries
2024-04-20,Local Store,78.83,Shopping
2024-04-25,Spotify,84.38,Subscription
2025-07-03,Amazon,160.6,Shopping
2024-07-02,Costco,10.76,Groceries
2024-05-27,Starbucks,72.5,Dining
2024-01-13,Walmart,63.64,Groceries
2024-01-26,McDonald's,150.47,Dining
2024-07-27,Amazon Prime,116.22,Subscription
2024-08-18,McDonald's,33.65,Dining
2025-07-11,Spotify,167.27,Subscription
2025-03-02,Spotify,34.99,Subscription
2024-03-05,Taxi,157.35,Transport
2024-05-31,Netflix,49.29,Subscription
2025-01-08,Amazon,155.87,Shopping
2025-03-19,Netflix,76.96,Subscription
2024-11-21,Starbucks,165.55,Dining
2025-06-12,Netflix,101.32,Subscription
2025-03-10,Amazon Prime,55.97,Subscription
2025-06-01,Amazon,99.33,Shopping
2024-01-31,Taxi,93.06,Transport
2024-09-20,Local Store,61.14,Shopping
2024-06-03,Local Store,70.42,Shopping
2024-03-05,Amazon Prime,36.34,Subscription
2025-02-26,Starbucks,194.3,Dining
2024-11-05,Costco,114.65,Groceries
2025-03-07,Amazon,198.47,Shopping
2024-02-29,Taxi,47.91,Transport
2024-04-23,Bus Ticket,52.99,Transport
2024-01-08,Costco,11.15,Groceries
2024-10-11,Amazon Prime,27.77,Subscription
2024-06-10,eBay,174.61,Shopping
2025-05-11,Taxi,109.12,Transport
2024-02-28,Taxi,190.78,Transport
2025-07-08,McDonald's,139.02,Dining
2024-06-29,Local Store,152.64,Shopping
2024-04-03,Whole Foods,72.01,Groceries
2025-04-10,Costco,179.22,Groceries
2025-06-17,Uber,76.19,Transport
2024-04-25,Uber,114.27,Transport
2025-02-08,Starbucks,132.97,Dining
2024-02-20,Local Store,74.96,Shopping
2024-02-20,McDonald's,103.3,Dining
2025-02-23,Starbucks,54.16,Dining
2024-04-19,Uber,35.66,Transport
2025-03-25,Local Store,121.68,Shopping
2025-01-10,Pizza Hut,49.13,Dining
2024-12-20,Amazon Prime,111.91,Subscription
2025-06-22,Whole Foods,163.15,Groceries
2024-11-27,Bus Ticket,123.03,Transport
2024-07-04,Netflix,93.07,Subscription
2024-08-04,Starbucks,180.99,Dining
2024-07-04,Spotify,95.15,Subscription
2024-10-26,Uber,19.27,Transport
2024-06-19,Bus Ticket,161.77,Transport
2025-06-09,Local Store,121.98,Shopping
2024-04-01,Taxi,62.65,Transport
2024-12-27,Local Store,173.96,Shopping
2025-02-17,Netflix,189.33,Subscription
2024-07-15,eBay,65.12,Shopping
2024-06-18,Uber,93.03,Transport
2024-09-15,Bus Ticket,126.96,Transport
2024-06-20,Local Store,195.1,Shopping
2025-07-24,Starbucks,115.46,Dining
2024-08-20,Whole Foods,179.2,Groceries
2024-02-12,eBay,56.17,Shopping
2024-11-04,Bus Ticket,53.52,Transport
2024-07-21,Costco,101.69,Groceries
2025-04-07,Spotify,171.9,Subscription
2024-08-29,Uber,100.48,Transport
2024-12-27,Uber,73.62,Transport
2024-09-07,Local Store,141.96,Shopping
2024-09-30,Spotify,40.06,Subscription
2024-06-17,Costco,46.08,Groceries
2024-07-02,Spotify,56.83,Subscription
2024-06-01,Netflix,29.33,Subscription
2024-04-04,McDonald's,72.71,Dining
2024-12-28,Whole Foods,187.28,Groceries
2025-05-08,Pizza Hut,106.74,Dining
2024-08-10,Bus Ticket,128.96,Transport
2025-02-06,Pizza Hut,137.18,Dining
2025-06-27,Starbucks,51.17,Dining
2024-07-25,Uber,91.55,Transport
2024-11-25,Costco,68.79,Groceries
2024-10-20,Local Store,162.54,Shopping
2025-04-24,Pizza Hut,130.1,Dining
2024-02-22,Whole Foods,71.04,Groceries
2024-12-20,Walmart,72.73,Groceries
2025-05-24,Taxi,97.93,Transport
2024-03-12,Uber,54.39,Transport
2024-10-15,Pizza Hut,94.0,Dining
2025-03-31,Pizza Hut,137.22,Dining
2024-05-18,Whole Foods,75.4,Groceries
2025-03-05,Spotify,58.66,Subscription
2024-06-06,Netflix,22.49,Subscription
2024-03-03,Amazon Prime,51.03,Subscription
2024-12-07,Walmart,43.62,Groceries
2025-05-22,Uber,70.87,Transport
2024-07-22,Uber,106.23,Transport
2025-06-20,Starbucks,137.32,Dining
2024-10-16,Pizza Hut,165.19,Dining
2024-09-05,Taxi,157.92,Transport
2024-04-20,Amazon Prime,10.13,Subscription
2024-04-11,Uber,74.5,Transport
2024-05-25,Costco,30.77,Groceries
2024-04-25,Amazon Prime,101.38,Subscription
2024-08-12,Starbucks,65.81,Dining
2025-06-24,Bus Ticket,192.86,Transport
2025-06-18,Starbucks,53.84,Dining
2024-03-29,Taxi,103.93,Transport
2024-06-04,Spotify,94.79,Subscription
2024-01-16,Walmart,131.9,Groceries
2025-06-24,Starbucks,144.49,Dining
2025-06-06,McDonald's,195.35,Dining
2025-03-23,Bus Ticket,25.17,Transport
2024-05-10,Bus Ticket,108.31,Transport
2025-01-17,Netflix,110.5,Subscription
2025-07-20,Spotify,170.76,Subscription
2024-07-14,Pizza Hut,165.2,Dining
2024-05-13,Costco,23.32,Groceries
2024-11-17,Amazon,118.41,Shopping
2024-12-04,Pizza Hut,114.47,Dining
2025-03-14,Whole Foods,146.55,Groceries
2024-02-16,Netflix,102.99,Subscription
2024-07-25,Spotify,111.73,Subscription
2025-07-03,Amazon,95.14,Shopping
2024-10-12,Whole Foods,163.29,Groceries
2024-08-03,Spotify,51.78,Subscription
2025-06-30,Amazon,198.44,Shopping
2025-06-05,Costco,90.17,Groceries
2025-04-06,Taxi,170.25,Transport
2024-01-22,McDonald's,21.65,Dining
