Date,Description,Amount,Category
2024-01-07,Local Store,8.83,Shopping
2024-01-07,Whole Foods,7.3,Groceries
2024-01-07,Costco,9.73,Groceries
2024-01-07,Uber,3.93,Transport
2024-01-07,eBay,3.83,Shopping
2024-01-07,Amazon Prime,2.99,Subscription
2024-01-08,Taxi,6.3,Transport
2024-01-08,Costco,7.72,Groceries
2024-01-08,Amazon Prime,2.03,Subscription
2024-01-08,Spotify,9.39,Subscription
2024-01-08,Uber,8.57,Transport
2024-01-08,Local Store,8.28,Shopping
2024-01-08,Pizza Hut,5.12,Dining
2024-01-08,Local Store,6.91,Shopping
2024-01-08,Amazon,7.99,Shopping
2024-01-08,Taxi,6.31,Transport
2024-01-08,Taxi,6.65,Transport
2024-01-08,Amazon Prime,8.12,Subscription
2024-01-08,Walmart,7.69,Groceries
2024-01-08,Netflix,9.49,Subscription
2024-01-08,Pizza Hut,8.15,Dining
2024-01-08,Amazon,6.69,Shopping
2024-01-08,Whole Foods,2.18,Groceries
2024-01-08,Walmart,7.62,Groceries
2024-01-08,Spotify,2.29,Subscription
2024-01-09,Uber,2.36,Transport
2024-01-09,Starbucks,9.83,Dining
2024-01-09,Uber,6.88,Transport
2024-01-09,Bus Ticket,9.13,Transport
2024-01-09,Bus Ticket,7.58,Transport
2024-01-09,Amazon Prime,8.32,Subscription
2024-01-09,Local Store,7.8,Shopping
2024-01-09,Walmart,5.05,Groceries
2024-01-09,Netflix,3.17,Subscription
2024-01-09,eBay,1.85,Shopping
2024-01-09,Taxi,4.44,Transport
2024-01-09,eBay,4.5,Shopping
2024-01-10,Pizza Hut,9.08,Dining
2024-01-10,McDonald's,8.47,Dining
2024-01-10,Whole Foods,5.69,Groceries
2024-01-10,Uber,2.95,Transport
2024-01-10,McDonald's,7.95,Dining
2024-01-10,Amazon,4.24,Shopping
2024-01-10,Local Store,4.98,Shopping
2024-01-10,Spotify,4.67,Subscription
2024-01-10,Pizza Hut,3.85,Dining
2024-01-10,Starbucks,2.7,Dining
2024-01-10,Netflix,2.03,Subscription
2024-01-10,eBay,9.71,Shopping
2024-01-10,Bus Ticket,1.59,Transport
2024-01-10,Taxi,7.24,Transport
2024-01-10,Spotify,1.03,Subscription
2024-01-10,Uber,1.42,Transport
2024-01-10,Starbucks,3.97,Dining
2024-01-10,Amazon,7.67,Shopping
2024-01-10,Costco,3.37,Groceries
2024-01-10,Pizza Hut,3.73,Dining
2024-01-11,Whole Foods,4.22,Groceries
2024-01-11,Costco,1.12,Groceries
2024-01-11,McDonald's,1.11,Dining
2024-01-11,Starbucks,2.09,Dining
2024-01-11,Walmart,8.27,Groceries
2024-01-11,Whole Foods,7.04,Groceries
2024-01-11,eBay,4.05,Shopping
2024-01-11,Spotify,6.87,Subscription
2024-01-11,Uber,2.24,Transport
2024-01-11,Pizza Hut,2.54,Dining
2024-01-11,Whole Foods,9.16,Groceries
2024-01-11,Pizza Hut,6.97,Dining
2024-01-11,Spotify,9.08,Subscription
2024-01-11,Costco,9.75,Groceries
2024-01-11,Amazon Prime,3.07,Subscription
2024-01-11,Walmart,3.6,Groceries
2024-01-12,Pizza Hut,5.11,Dining
2024-01-12,Bus Ticket,7.15,Transport
2024-01-12,Local Store,8.37,Shopping
2024-01-12,Local Store,2.15,Shopping
2024-01-12,Starbucks,5.36,Dining
2024-01-12,eBay,4.72,Shopping
2024-01-12,Whole Foods,1.22,Groceries
2024-01-12,Walmart,9.16,Groceries
2024-01-12,Bus Ticket,1.99,Transport
2024-01-12,Pizza Hut,1.65,Dining
2024-01-12,Starbucks,5.0,Dining
2024-01-12,Uber,7.03,Transport
2024-01-12,Costco,6.88,Groceries
2024-01-12,Bus Ticket,5.42,Transport
2024-01-12,Taxi,3.85,Transport
2024-01-12,Costco,8.31,Groceries
2024-01-12,Uber,2.85,Transport
2024-01-12,Taxi,6.26,Transport
2024-01-13,Costco,5.19,Groceries
2024-01-13,Whole Foods,9.04,Groceries
2024-01-13,Amazon Prime,4.98,Subscription
2024-01-13,Netflix,5.14,Subscription
2024-01-13,Amazon Prime,4.78,Subscription
2024-01-13,Whole Foods,4.34,Groceries
2024-01-13,Taxi,3.67,Transport
2024-01-13,Uber,8.97,Transport
2024-01-13,McDonald's,6.96,Dining
2024-01-13,Amazon Prime,4.38,Subscription
2024-01-13,eBay,2.25,Shopping
2024-01-13,Netflix,5.88,Subscription
2024-01-13,Pizza Hut,8.5,Dining
2024-01-13,Spotify,6.93,Subscription
2024-01-13,Taxi,2.19,Transport
2024-01-13,Amazon,7.67,Shopping
2024-01-13,Amazon,2.17,Shopping
2024-01-13,Netflix,7.37,Subscription
2024-01-13,Amazon,8.08,Shopping
2024-01-13,Walmart,3.25,Groceries
2024-01-13,Taxi,5.31,Transport
2024-01-14,Starbucks,1.51,Dining
2024-01-14,Bus Ticket,1.24,Transport
2024-01-14,Whole Foods,1.64,Groceries
2024-01-14,Starbucks,5.28,Dining
2024-01-14,Walmart,1.71,Groceries
2024-01-14,Netflix,7.38,Subscription
2024-01-14,Local Store,3.33,Shopping
2024-01-14,McDonald's,5.0,Dining
2024-01-14,Bus Ticket,1.94,Transport
2024-01-14,Spotify,8.77,Subscription
2024-01-14,eBay,7.21,Shopping
2024-01-14,Local Store,2.48,Shopping
2024-01-14,Taxi,1.62,Transport
2024-01-15,Walmart,6.68,Groceries
2024-01-15,Starbucks,2.59,Dining
2024-01-15,Whole Foods,8.38,Groceries
2024-01-15,Amazon,1.66,Shopping
2024-01-15,Netflix,1.23,Subscription
2024-01-15,Walmart,5.45,Groceries
2024-01-15,Spotify,2.09,Subscription
2024-01-15,Spotify,5.84,Subscription
2024-01-15,Amazon Prime,4.3,Subscription
2024-01-15,Local Store,9.08,Shopping
2024-01-15,Spotify,2.25,Subscription
2024-01-15,Walmart,5.16,Groceries
2024-01-15,eBay,3.71,Shopping
2024-01-15,Uber,4.58,Transport
2024-01-15,Pizza Hut,2.78,Dining
2024-01-15,Costco,5.46,Groceries
2024-01-15,Walmart,2.66,Groceries
2024-01-15,eBay,1.07,Shopping
2024-01-15,Whole Foods,2.9,Groceries
2024-01-16,Bus Ticket,8.49,Transport
2024-01-16,Uber,2.35,Transport
2024-01-16,Amazon Prime,9.33,Subscription
2024-01-16,McDonald's,1.9,Dining
2024-01-16,Pizza Hut,1.16,Dining
2024-01-16,Amazon Prime,5.53,Subscription
2024-01-16,Walmart,8.68,Groceries
2024-01-16,Amazon Prime,6.61,Subscription
2024-01-16,Pizza Hut,2.16,Dining
2024-01-16,Whole Foods,2.59,Groceries
2024-01-16,Uber,8.99,Transport
2024-01-16,Whole Foods,5.87,Groceries
2024-01-16,McDonald's,6.06,Dining
2024-01-16,Amazon,3.81,Shopping
2024-01-16,Costco,8.21,Groceries
2024-01-16,Local Store,4.81,Shopping
2024-01-16,Spotify,3.27,Subscription
2024-01-16,Local Store,4.39,Shopping
2024-01-16,Spotify,2.34,Subscription
2024-01-16,Netflix,7.84,Subscription
2024-01-16,Netflix,8.32,Subscription
2024-01-16,Pizza Hut,3.33,Dining
2024-01-17,Local Store,8.59,Shopping
2024-01-17,Netflix,4.52,Subscription
2024-01-17,Local Store,4.28,Shopping
2024-01-17,Amazon,3.59,Shopping
2024-01-17,McDonald's,4.71,Dining
2024-01-17,Uber,7.28,Transport
2024-01-17,McDonald's,2.58,Dining
2024-01-17,Amazon Prime,4.04,Subscription
2024-01-17,Local Store,3.01,Shopping
2024-01-17,Bus Ticket,8.24,Transport
2024-01-17,Amazon,2.07,Shopping
2024-01-17,Pizza Hut,9.54,Dining
2024-01-17,Netflix,5.76,Subscription
2024-01-17,Amazon Prime,3.39,Subscription
2024-01-17,Amazon,2.51,Shopping
2024-01-17,Local Store,7.55,Shopping
2024-01-17,Local Store,3.85,Shopping
2024-01-17,Taxi,9.13,Transport
2024-01-17,eBay,5.06,Shopping
2024-01-18,eBay,8.21,Shopping
2024-01-18,Amazon Prime,7.17,Subscription
2024-01-18,Starbucks,6.35,Dining
2024-01-18,Costco,5.12,Groceries
2024-01-18,Local Store,5.44,Shopping
2024-01-18,Uber,1.8,Transport
2024-01-18,Taxi,1.79,Transport
2024-01-18,Whole Foods,2.24,Groceries
2024-01-18,Taxi,7.83,Transport
2024-01-18,Bus Ticket,1.05,Transport
2024-01-18,eBay,3.32,Shopping
2024-01-18,Pizza Hut,6.68,Dining
2024-01-18,Spotify,6.24,Subscription
2024-01-18,Walmart,2.92,Groceries
2024-01-18,Amazon Prime,9.12,Subscription
2024-01-18,Bus Ticket,4.59,Transport
2024-01-18,Uber,7.89,Transport
2024-01-18,Pizza Hut,6.16,Dining
2024-01-18,Amazon,7.98,Shopping
2024-01-19,Uber,8.21,Transport
2024-01-19,Local Store,2.29,Shopping
2024-01-19,Walmart,2.24,Groceries
2024-01-19,Bus Ticket,4.27,Transport
2024-01-19,Bus Ticket,9.39,Transport
2024-01-19,Starbucks,1.74,Dining
2024-01-19,Starbucks,3.05,Dining
2024-01-19,Whole Foods,8.45,Groceries
2024-01-19,Costco,2.2,Groceries
2024-01-19,Whole Foods,7.33,Groceries
2024-01-19,Starbucks,5.54,Dining
2024-01-19,Bus Ticket,7.64,Transport
2024-01-19,Pizza Hut,1.84,Dining
2024-01-19,Bus Ticket,4.99,Transport
2024-01-19,Bus Ticket,1.34,Transport
2024-01-19,Amazon,9.39,Shopping
2024-01-19,Walmart,5.87,Groceries
2024-01-20,Starbucks,3.59,Dining
2024-01-20,Netflix,8.13,Subscription
2024-01-20,Starbucks,4.95,Dining
2024-01-20,Uber,3.05,Transport
2024-01-20,McDonald's,2.8,Dining
2024-01-20,Spotify,5.23,Subscription
2024-01-20,Bus Ticket,4.4,Transport
2024-01-20,Pizza Hut,4.32,Dining
2024-01-20,Whole Foods,9.32,Groceries
2024-01-20,Whole Foods,2.0,Groceries
2024-01-20,Whole Foods,2.6,Groceries
2024-01-20,Costco,3.52,Groceries
2024-01-20,Pizza Hut,9.69,Dining
2024-01-20,Costco,7.55,Groceries
2024-01-20,McDonald's,6.8,Dining
2024-01-20,McDonald's,1.3,Dining
2024-01-20,Uber,6.9,Transport
2024-01-20,eBay,1.38,Shopping
2024-01-20,Starbucks,3.46,Dining
2024-01-21,Whole Foods,5.97,Groceries
2024-01-21,McDonald's,7.05,Dining
2024-01-21,Bus Ticket,4.39,Transport
2024-01-21,Netflix,9.76,Subscription
2024-01-21,Amazon Prime,2.63,Subscription
2024-01-21,Uber,5.9,Transport
2024-01-21,Netflix,3.81,Subscription
2024-01-21,Local Store,7.34,Shopping
2024-01-21,McDonald's,1.5,Dining
2024-01-21,Uber,4.3,Transport
2024-01-21,Whole Foods,1.39,Groceries
2024-01-21,McDonald's,8.5,Dining
2024-01-21,Walmart,3.55,Groceries
2024-01-21,eBay,6.89,Shopping
2024-01-21,Pizza Hut,9.63,Dining
2024-01-21,Amazon,8.61,Shopping
2024-01-21,Costco,2.34,Groceries
2024-01-21,Spotify,6.92,Subscription
2024-01-22,Amazon Prime,9.4,Subscription
2024-01-22,Starbucks,2.34,Dining
2024-01-22,Amazon Prime,4.13,Subscription
2024-01-22,Amazon,6.85,Shopping
2024-01-22,Starbucks,2.89,Dining
2024-01-22,Walmart,8.05,Groceries
2024-01-22,Starbucks,7.03,Dining
2024-01-22,Local Store,7.6,Shopping
2024-01-22,eBay,7.66,Shopping
2024-01-22,Starbucks,9.06,Dining
2024-01-22,Pizza Hut,2.33,Dining
2024-01-22,Costco,6.72,Groceries
2024-01-22,Local Store,3.51,Shopping
2024-01-22,Walmart,2.33,Groceries
2024-01-22,Walmart,9.35,Groceries
2024-01-22,McDonald's,1.54,Dining
2024-01-22,Costco,1.06,Groceries
2024-01-22,Amazon Prime,5.08,Subscription
2024-01-22,Walmart,5.0,Groceries
2024-01-22,Starbucks,8.33,Dining
2024-01-22,Whole Foods,1.11,Groceries
2024-01-23,Local Store,3.44,Shopping
2024-01-23,Amazon,2.51,Shopping
2024-01-23,Amazon Prime,8.51,Subscription
2024-01-23,Local Store,6.13,Shopping
2024-01-23,Pizza Hut,9.42,Dining
2024-01-23,Bus Ticket,7.65,Transport
2024-01-23,Uber,5.87,Transport
2024-01-23,Uber,7.92,Transport
2024-01-23,Taxi,4.34,Transport
2024-01-23,Walmart,2.15,Groceries
2024-01-23,Local Store,1.37,Shopping
2024-01-23,Spotify,9.49,Subscription
2024-01-23,Taxi,6.46,Transport
2024-01-23,Uber,8.37,Transport
2024-01-24,Costco,4.56,Groceries
2024-01-24,Uber,9.47,Transport
2024-01-24,Amazon,8.35,Shopping
2024-01-24,Taxi,2.29,Transport
2024-01-24,Costco,7.7,Groceries
2024-01-24,Pizza Hut,2.19,Dining
2024-01-24,Taxi,1.19,Transport
2024-01-24,McDonald's,8.56,Dining
2024-01-24,Whole Foods,2.63,Groceries
2024-01-24,Taxi,7.12,Transport
2024-01-24,Walmart,4.25,Groceries
2024-01-24,Taxi,4.35,Transport
2024-01-24,Pizza Hut,2.02,Dining
2024-01-24,Spotify,4.18,Subscription
2024-01-24,Walmart,8.02,Groceries
2024-01-24,Netflix,3.28,Subscription
2024-01-24,Taxi,8.76,Transport
2024-01-25,Pizza Hut,9.64,Dining
2024-01-25,Taxi,5.75,Transport
2024-01-25,Amazon Prime,9.51,Subscription
2024-01-25,Starbucks,3.14,Dining
2024-01-25,McDonald's,3.61,Dining
2024-01-25,Netflix,3.51,Subscription
2024-01-25,Netflix,4.32,Subscription
2024-01-25,Amazon,9.75,Shopping
2024-01-25,Taxi,6.77,Transport
2024-01-25,Netflix,6.16,Subscription
2024-01-25,Whole Foods,5.68,Groceries
2024-01-25,McDonald's,8.25,Dining
2024-01-25,Local Store,2.95,Shopping
2024-01-25,Whole Foods,9.19,Groceries
2024-01-25,Spotify,3.07,Subscription
2024-01-25,Taxi,7.58,Transport
2024-01-25,Costco,6.58,Groceries
2024-01-25,Bus Ticket,7.19,Transport
2024-01-25,Pizza Hut,1.76,Dining
2024-01-25,Starbucks,8.24,Dining
2024-01-25,Local Store,2.42,Shopping
2024-01-25,Bus Ticket,3.51,Transport
2024-01-25,Bus Ticket,7.94,Transport
2024-01-25,Local Store,1.32,Shopping
2024-01-25,Spotify,1.84,Subscription
2024-01-26,Bus Ticket,1.27,Transport
2024-01-26,Amazon Prime,4.25,Subscription
2024-01-26,Whole Foods,6.14,Groceries
2024-01-26,Costco,5.89,Groceries
2024-01-26,Amazon,6.72,Shopping
2024-01-26,Walmart,2.14,Groceries
2024-01-26,Amazon,2.27,Shopping
2024-01-26,Whole Foods,7.97,Groceries
2024-01-26,Netflix,9.62,Subscription
2024-01-26,Walmart,7.98,Groceries
2024-01-26,Amazon,4.63,Shopping
2024-01-26,Pizza Hut,8.68,Dining
2024-01-26,Taxi,7.21,Transport
2024-01-27,Amazon Prime,7.83,Subscription
2024-01-27,Walmart,7.53,Groceries
2024-01-27,Spotify,5.36,Subscription
2024-01-27,Walmart,7.91,Groceries
2024-01-27,eBay,7.03,Shopping
2024-01-27,Pizza Hut,6.79,Dining
2024-01-27,Bus Ticket,8.84,Transport
2024-01-27,eBay,7.87,Shopping
2024-01-27,Pizza Hut,1.62,Dining
2024-01-27,Walmart,6.45,Groceries
2024-01-27,Taxi,4.53,Transport
2024-01-27,Whole Foods,3.53,Groceries
2024-01-27,Walmart,4.62,Groceries
2024-01-27,Walmart,1.68,Groceries
2024-01-27,Walmart,8.78,Groceries
2024-01-27,Pizza Hut,7.19,Dining
2024-01-27,Spotify,2.1,Subscription
2024-01-27,Uber,8.35,Transport
2024-01-27,Netflix,9.52,Subscription
2024-01-27,Pizza Hut,4.88,Dining
2024-01-27,McDonald's,8.71,Dining
2024-01-27,Whole Foods,2.35,Groceries
2024-01-27,Starbucks,4.39,Dining
2024-01-27,Spotify,8.26,Subscription
2024-01-27,Costco,3.52,Groceries
2024-01-28,Starbucks,1.79,Dining
2024-01-28,McDonald's,5.8,Dining
2024-01-28,Starbucks,6.16,Dining
2024-01-28,Uber,9.81,Transport
2024-01-28,Netflix,4.27,Subscription
2024-01-28,Costco,4.66,Groceries
2024-01-28,Taxi,4.52,Transport
2024-01-28,Pizza Hut,6.27,Dining
2024-01-28,Spotify,9.63,Subscription
2024-01-28,Netflix,5.86,Subscription
2024-01-28,Bus Ticket,1.1,Transport
2024-01-28,Pizza Hut,3.41,Dining
2024-01-28,Amazon Prime,7.09,Subscription
2024-01-28,eBay,5.9,Shopping
2024-01-28,Local Store,3.65,Shopping
2024-01-28,Pizza Hut,7.69,Dining
2024-01-28,Costco,5.47,Groceries
2024-01-28,eBay,8.42,Shopping
2024-01-28,Amazon Prime,5.81,Subscription
2024-01-28,Spotify,7.53,Subscription
2024-01-28,eBay,7.1,Shopping
2024-01-28,McDonald's,2.6,Dining
2024-01-28,McDonald's,1.18,Dining
2024-01-28,Starbucks,2.66,Dining
2024-01-28,Bus Ticket,6.13,Transport
2024-01-29,Uber,8.67,Transport
2024-01-29,eBay,4.43,Shopping
2024-01-29,Whole Foods,4.13,Groceries
2024-01-29,Taxi,1.62,Transport
2024-01-29,Bus Ticket,8.67,Transport
2024-01-29,Uber,4.05,Transport
2024-01-29,Whole Foods,2.91,Groceries
2024-01-29,eBay,6.43,Shopping
2024-01-29,Uber,8.86,Transport
2024-01-29,Uber,8.08,Transport
2024-01-29,Pizza Hut,2.05,Dining
2024-01-29,Pizza Hut,5.16,Dining
2024-01-29,Netflix,5.08,Subscription
2024-01-29,Spotify,2.63,Subscription
2024-01-29,Whole Foods,3.91,Groceries
2024-01-29,Starbucks,5.77,Dining
2024-01-30,McDonald's,7.93,Dining
2024-01-30,Local Store,5.07,Shopping
2024-01-30,Whole Foods,6.13,Groceries
2024-01-30,Amazon Prime,2.89,Subscription
2024-01-30,Local Store,6.28,Shopping
2024-01-30,Walmart,6.35,Groceries
2024-01-30,Pizza Hut,1.15,Dining
2024-01-30,Costco,4.97,Groceries
2024-01-30,Bus Ticket,1.99,Transport
2024-01-30,Netflix,6.32,Subscription
2024-01-30,Spotify,7.39,Subscription
2024-01-30,Local Store,4.63,Shopping
2024-01-30,Taxi,6.65,Transport
2024-01-30,Amazon Prime,9.98,Subscription
2024-01-31,Local Store,6.71,Shopping
2024-01-31,Amazon Prime,4.26,Subscription
2024-01-31,Amazon Prime,5.18,Subscription
2024-01-31,Whole Foods,9.25,Groceries
2024-01-31,McDonald's,8.1,Dining
2024-01-31,Whole Foods,4.59,Groceries
2024-01-31,Amazon,9.72,Shopping
2024-01-31,Walmart,6.9,Groceries
2024-01-31,Bus Ticket,2.88,Transport
2024-01-31,Netflix,9.93,Subscription
2024-01-31,Walmart,8.02,Groceries
2024-01-31,Local Store,3.69,Shopping
2024-01-31,Pizza Hut,6.55,Dining
2024-01-31,McDonald's,4.06,Dining
2024-01-31,Whole Foods,2.62,Groceries
2024-01-31,Amazon Prime,7.57,Subscription
2024-01-31,Bus Ticket,5.28,Transport
2024-01-31,eBay,3.38,Shopping
2024-01-31,Spotify,7.46,Subscription
2024-02-01,Bus Ticket,5.85,Transport
2024-02-01,Amazon,6.85,Shopping
2024-02-01,Local Store,7.35,Shopping
2024-02-01,Uber,9.0,Transport
2024-02-01,Netflix,1.29,Subscription
2024-02-01,McDonald's,8.51,Dining
2024-02-01,Amazon Prime,7.95,Subscription
2024-02-01,Starbucks,5.47,Dining
2024-02-01,Uber,1.69,Transport
2024-02-01,Taxi,7.42,Transport
2024-02-01,Pizza Hut,1.24,Dining
2024-02-01,Spotify,8.84,Subscription
2024-02-01,Starbucks,4.47,Dining
2024-02-01,Costco,6.65,Groceries
2024-02-01,Starbucks,6.05,Dining
2024-02-01,Pizza Hut,2.69,Dining
2024-02-01,Local Store,2.68,Shopping
2024-02-01,Amazon Prime,4.63,Subscription
2024-02-01,Pizza Hut,1.61,Dining
2024-02-01,Walmart,5.22,Groceries
2024-02-01,Bus Ticket,6.63,Transport
2024-02-01,Costco,2.77,Groceries
2024-02-01,Pizza Hut,6.95,Dining
2024-02-01,McDonald's,8.2,Dining
2024-02-02,Costco,3.14,Groceries
2024-02-02,Bus Ticket,4.76,Transport
2024-02-02,Spotify,3.2,Subscription
2024-02-02,Uber,2.92,Transport
2024-02-02,McDonald's,6.63,Dining
2024-02-02,Whole Foods,6.07,Groceries
2024-02-02,Walmart,5.33,Groceries
2024-02-02,Taxi,5.69,Transport
2024-02-02,Spotify,7.61,Subscription
2024-02-02,Netflix,5.62,Subscription
2024-02-02,Amazon,1.16,Shopping
2024-02-02,Amazon Prime,4.4,Subscription
2024-02-02,McDonald's,3.45,Dining
2024-02-03,Bus Ticket,7.88,Transport
2024-02-03,Uber,1.14,Transport
2024-02-03,Walmart,2.95,Groceries
2024-02-03,Spotify,3.44,Subscription
2024-02-03,Costco,9.44,Groceries
2024-02-03,Netflix,7.98,Subscription
2024-02-03,Netflix,6.36,Subscription
2024-02-03,Uber,4.53,Transport
2024-02-03,Netflix,7.4,Subscription
2024-02-03,Local Store,7.8,Shopping
2024-02-03,Uber,8.96,Transport
2024-02-03,Netflix,7.84,Subscription
2024-02-03,Netflix,4.89,Subscription
2024-02-03,Taxi,6.49,Transport
2024-02-03,Costco,3.46,Groceries
2024-02-03,Spotify,7.6,Subscription
2024-02-03,eBay,6.85,Shopping
2024-02-03,Amazon,8.07,Shopping
2024-02-03,Uber,3.65,Transport
2024-02-03,Pizza Hut,8.84,Dining
2024-02-03,Walmart,1.11,Groceries
2024-02-03,Costco,7.84,Groceries
2024-02-04,Pizza Hut,9.9,Dining
2024-02-04,Spotify,7.73,Subscription
2024-02-04,Amazon,5.94,Shopping
2024-02-04,Pizza Hut,3.2,Dining
2024-02-04,Uber,5.29,Transport
2024-02-04,Pizza Hut,4.72,Dining
2024-02-04,Taxi,7.89,Transport
2024-02-04,McDonald's,2.31,Dining
2024-02-04,Bus Ticket,3.76,Transport
2024-02-04,Walmart,1.06,Groceries
2024-02-04,Uber,7.14,Transport
2024-02-04,Spotify,1.4,Subscription
2024-02-04,Starbucks,8.77,Dining
2024-02-04,Amazon Prime,2.12,Subscription
2024-02-04,Amazon Prime,5.29,Subscription
2024-02-04,Amazon,5.98,Shopping
2024-02-04,Netflix,8.67,Subscription
2024-02-04,McDonald's,7.72,Dining
2024-02-05,Walmart,1.41,Groceries
2024-02-05,Walmart,7.89,Groceries
2024-02-05,Pizza Hut,4.81,Dining
2024-02-05,Amazon Prime,6.22,Subscription
2024-02-05,Netflix,2.43,Subscription
2024-02-05,eBay,9.21,Shopping
2024-02-05,Starbucks,2.28,Dining
2024-02-05,Amazon,4.35,Shopping
2024-02-05,Bus Ticket,6.22,Transport
2024-02-05,eBay,2.09,Shopping
2024-02-05,Spotify,6.03,Subscription
2024-02-05,Taxi,8.22,Transport
2024-02-05,Bus Ticket,5.52,Transport
2024-02-05,Amazon Prime,7.04,Subscription
2024-02-05,Pizza Hut,4.31,Dining
2024-02-05,Netflix,5.24,Subscription
2024-02-05,Starbucks,7.67,Dining
