Date,Description,Amount,Category
2024-01-18,Costco,9.68,Groceries
2024-01-18,eBay,2.89,Shopping
2024-01-18,Bus Ticket,9.93,Transport
2024-01-18,Costco,3.98,Groceries
2024-01-18,Spotify,5.79,Subscription
2024-01-18,Taxi,1.64,Transport
2024-01-18,Walmart,6.49,Groceries
2024-01-18,Walmart,2.03,Groceries
2024-01-18,Taxi,7.73,Transport
2024-01-18,Spotify,5.17,Subscription
2024-01-18,eBay,7.3,Shopping
2024-01-18,Spotify,1.46,Subscription
2024-01-18,Local Store,5.4,Shopping
2024-01-18,Whole Foods,7.11,Groceries
2024-01-18,Amazon Prime,4.92,Subscription
2024-01-18,McDonald's,5.29,Dining
2024-01-19,Netflix,2.84,Subscription
2024-01-19,Local Store,5.35,Shopping
2024-01-19,McDonald's,8.98,Dining
2024-01-19,Netflix,4.23,Subscription
2024-01-19,Uber,4.59,Transport
2024-01-19,Amazon Prime,7.9,Subscription
2024-01-19,Walmart,2.47,Groceries
2024-01-19,Uber,9.6,Transport
2024-01-19,Uber,9.71,Transport
2024-01-19,Amazon Prime,3.68,Subscription
2024-01-19,Bus Ticket,9.47,Transport
2024-01-19,Netflix,5.52,Subscription
2024-01-19,Starbucks,1.77,Dining
2024-01-19,Amazon,4.97,Shopping
2024-01-19,eBay,1.99,Shopping
2024-01-19,Amazon Prime,6.45,Subscription
2024-01-20,Whole Foods,4.98,Groceries
2024-01-20,Amazon,1.42,Shopping
2024-01-20,McDonald's,9.5,Dining
2024-01-20,Starbucks,7.35,Dining
2024-01-20,Spotify,4.31,Subscription
2024-01-20,Whole Foods,1.37,Groceries
2024-01-20,Bus Ticket,3.24,Transport
2024-01-20,Bus Ticket,5.74,Transport
2024-01-20,Local Store,6.35,Shopping
2024-01-20,Amazon,5.85,Shopping
2024-01-20,Spotify,1.64,Subscription
2024-01-20,Bus Ticket,5.64,Transport
2024-01-20,Netflix,9.2,Subscription
2024-01-20,Uber,8.14,Transport
2024-01-20,Amazon,1.59,Shopping
2024-01-20,Bus Ticket,1.56,Transport
2024-01-20,Local Store,7.85,Shopping
2024-01-20,Costco,3.47,Groceries
2024-01-20,Starbucks,5.32,Dining
2024-01-20,Whole Foods,3.12,Groceries
2024-01-20,Spotify,9.27,Subscription
2024-01-20,Pizza Hut,6.78,Dining
2024-01-20,Amazon Prime,3.42,Subscription
2024-01-20,Pizza Hut,9.45,Dining
2024-01-20,Spotify,5.17,Subscription
2024-01-21,Bus Ticket,5.35,Transport
2024-01-21,Spotify,4.4,Subscription
2024-01-21,Spotify,9.29,Subscription
2024-01-21,Uber,4.85,Transport
2024-01-21,Pizza Hut,8.94,Dining
2024-01-21,eBay,6.5,Shopping
2024-01-21,Walmart,1.42,Groceries
2024-01-21,Taxi,7.17,Transport
2024-01-21,Starbucks,8.27,Dining
2024-01-21,Pizza Hut,7.62,Dining
2024-01-21,Amazon Prime,8.75,Subscription
2024-01-21,Bus Ticket,5.35,Transport
2024-01-21,Amazon Prime,1.26,Subscription
2024-01-22,Pizza Hut,7.72,Dining
2024-01-22,Amazon Prime,1.66,Subscription
2024-01-22,McDonald's,8.35,Dining
2024-01-22,Uber,6.49,Transport
2024-01-22,Starbucks,3.18,Dining
2024-01-22,Local Store,7.08,Shopping
2024-01-22,Walmart,4.51,Groceries
2024-01-22,Local Store,1.86,Shopping
2024-01-22,eBay,4.64,Shopping
2024-01-22,Spotify,5.65,Subscription
2024-01-22,Amazon Prime,6.69,Subscription
2024-01-22,Netflix,7.46,Subscription
2024-01-22,Local Store,6.64,Shopping
2024-01-22,Bus Ticket,1.88,Transport
2024-01-22,Walmart,2.47,Groceries
2024-01-22,Pizza Hut,9.97,Dining
2024-01-22,Bus Ticket,9.79,Transport
2024-01-22,Uber,2.11,Transport
2024-01-22,Uber,2.47,Transport
2024-01-22,Costco,9.87,Groceries
2024-01-22,Taxi,1.44,Transport
2024-01-22,McDonald's,3.44,Dining
2024-01-22,Taxi,4.98,Transport
2024-01-22,Costco,2.91,Groceries
2024-01-23,Netflix,9.32,Subscription
2024-01-23,Netflix,4.26,Subscription
2024-01-23,Spotify,6.26,Subscription
2024-01-23,Spotify,8.33,Subscription
2024-01-23,McDonald's,8.37,Dining
2024-01-23,McDonald's,3.93,Dining
2024-01-23,McDonald's,1.26,Dining
2024-01-23,Whole Foods,8.42,Groceries
2024-01-23,Walmart,4.01,Groceries
2024-01-23,McDonald's,6.98,Dining
2024-01-23,Pizza Hut,6.81,Dining
2024-01-23,Uber,8.09,Transport
2024-01-23,Pizza Hut,7.44,Dining
2024-01-23,Taxi,6.99,Transport
2024-01-23,Walmart,6.78,Groceries
2024-01-23,Spotify,6.24,Subscription
2024-01-23,Pizza Hut,4.7,Dining
2024-01-23,Costco,6.71,Groceries
2024-01-24,Spotify,1.41,Subscription
2024-01-24,Amazon,7.22,Shopping
2024-01-24,Whole Foods,2.6,Groceries
2024-01-24,Amazon Prime,9.05,Subscription
2024-01-24,Starbucks,7.81,Dining
2024-01-24,McDonald's,9.95,Dining
2024-01-24,Pizza Hut,5.76,Dining
2024-01-24,Bus Ticket,1.32,Transport
2024-01-24,Bus Ticket,3.79,Transport
2024-01-24,Taxi,2.68,Transport
2024-01-24,Bus Ticket,3.42,Transport
2024-01-24,eBay,6.4,Shopping
2024-01-24,Walmart,8.92,Groceries
2024-01-24,Amazon Prime,2.32,Subscription
2024-01-24,Starbucks,5.14,Dining
2024-01-24,Netflix,1.37,Subscription
2024-01-25,Whole Foods,6.78,Groceries
2024-01-25,Uber,9.58,Transport
2024-01-25,McDonald's,5.78,Dining
2024-01-25,Local Store,8.16,Shopping
2024-01-25,Spotify,1.63,Subscription
2024-01-25,eBay,2.65,Shopping
2024-01-25,McDonald's,3.48,Dining
2024-01-25,Uber,5.08,Transport
2024-01-25,Taxi,6.9,Transport
2024-01-25,Pizza Hut,8.06,Dining
2024-01-25,McDonald's,7.52,Dining
2024-01-25,McDonald's,7.86,Dining
2024-01-25,Costco,8.15,Groceries
2024-01-25,Amazon Prime,7.62,Subscription
2024-01-25,Amazon,6.82,Shopping
2024-01-25,Walmart,4.5,Groceries
2024-01-25,Taxi,3.47,Transport
2024-01-25,Taxi,3.62,Transport
2024-01-25,Uber,7.47,Transport
2024-01-26,Local Store,3.48,Shopping
2024-01-26,Starbucks,8.34,Dining
2024-01-26,Amazon Prime,2.04,Subscription
2024-01-26,Whole Foods,8.62,Groceries
2024-01-26,Amazon,3.91,Shopping
2024-01-26,eBay,9.96,Shopping
2024-01-26,Pizza Hut,4.67,Dining
2024-01-26,Pizza Hut,8.05,Dining
2024-01-26,McDonald's,7.82,Dining
2024-01-26,Amazon Prime,5.59,Subscription
2024-01-26,Amazon Prime,1.87,Subscription
2024-01-26,Costco,9.07,Groceries
2024-01-26,Netflix,7.98,Subscription
2024-01-27,Local Store,3.32,Shopping
2024-01-27,Netflix,1.01,Subscription
2024-01-27,Netflix,8.38,Subscription
2024-01-27,Costco,3.42,Groceries
2024-01-27,Amazon Prime,9.27,Subscription
2024-01-27,Taxi,9.65,Transport
2024-01-27,Whole Foods,7.33,Groceries
2024-01-27,Uber,8.9,Transport
2024-01-27,Costco,8.42,Groceries
2024-01-27,Amazon Prime,8.87,Subscription
2024-01-27,Bus Ticket,8.19,Transport
2024-01-27,Pizza Hut,5.74,Dining
2024-01-27,Spotify,6.58,Subscription
2024-01-28,Starbucks,1.97,Dining
2024-01-28,Uber,3.71,Transport
2024-01-28,Pizza Hut,1.99,Dining
2024-01-28,Bus Ticket,2.04,Transport
2024-01-28,Costco,5.98,Groceries
2024-01-28,Whole Foods,5.96,Groceries
2024-01-28,Walmart,9.51,Groceries
2024-01-28,Whole Foods,9.62,Groceries
2024-01-28,Costco,4.44,Groceries
2024-01-28,Bus Ticket,2.65,Transport
2024-01-28,Pizza Hut,9.84,Dining
2024-01-28,Costco,8.69,Groceries
2024-01-28,Pizza Hut,5.45,Dining
2024-01-28,Walmart,4.94,Groceries
2024-01-28,Amazon,4.95,Shopping
2024-01-28,eBay,2.85,Shopping
2024-01-28,Bus Ticket,2.31,Transport
2024-01-28,Amazon Prime,2.49,Subscription
2024-01-28,Local Store,3.4,Shopping
2024-01-28,Starbucks,6.7,Dining
2024-01-28,Amazon,8.14,Shopping
2024-01-28,Costco,8.99,Groceries
2024-01-28,Netflix,7.32,Subscription
2024-01-28,Starbucks,9.3,Dining
2024-01-28,Netflix,9.22,Subscription
2024-01-29,Pizza Hut,9.03,Dining
2024-01-29,Local Store,6.88,Shopping
2024-01-29,Amazon,5.75,Shopping
2024-01-29,McDonald's,1.04,Dining
2024-01-29,Local Store,8.15,Shopping
2024-01-29,Walmart,4.74,Groceries
2024-01-29,eBay,8.01,Shopping
2024-01-29,Starbucks,2.09,Dining
2024-01-29,Local Store,8.39,Shopping
2024-01-29,Costco,4.23,Groceries
2024-01-29,Bus Ticket,4.52,Transport
2024-01-29,eBay,4.21,Shopping
2024-01-29,Amazon,4.54,Shopping
2024-01-29,Costco,2.27,Groceries
2024-01-29,Bus Ticket,3.38,Transport
2024-01-29,Netflix,9.33,Subscription
2024-01-29,Amazon Prime,1.91,Subscription
2024-01-29,Local Store,5.75,Shopping
2024-01-29,Uber,4.37,Transport
2024-01-30,Amazon Prime,8.49,Subscription
2024-01-30,Whole Foods,8.43,Groceries
2024-01-30,Amazon,3.32,Shopping
2024-01-30,McDonald's,2.37,Dining
2024-01-30,Bus Ticket,8.51,Transport
2024-01-30,Pizza Hut,9.72,Dining
2024-01-30,eBay,2.12,Shopping
2024-01-30,Pizza Hut,4.05,Dining
2024-01-30,Spotify,9.75,Subscription
2024-01-30,Starbucks,7.17,Dining
2024-01-30,Local Store,2.68,Shopping
2024-01-30,McDonald's,9.59,Dining
2024-01-30,Amazon Prime,9.58,Subscription
2024-01-30,Amazon,3.28,Shopping
2024-01-30,Whole Foods,4.06,Groceries
2024-01-30,eBay,6.45,Shopping
2024-01-31,Walmart,8.82,Groceries
2024-01-31,Costco,5.89,Groceries
2024-01-31,Walmart,6.56,Groceries
2024-01-31,Whole Foods,9.37,Groceries
2024-01-31,Amazon,6.8,Shopping
2024-01-31,Uber,4.28,Transport
2024-01-31,Whole Foods,1.01,Groceries
2024-01-31,Pizza Hut,1.52,Dining
2024-01-31,Pizza Hut,5.18,Dining
2024-01-31,Spotify,9.83,Subscription
2024-01-31,Amazon Prime,7.12,Subscription
2024-01-31,McDonald's,3.22,Dining
2024-01-31,Local Store,7.49,Shopping
2024-01-31,Amazon Prime,8.72,Subscription
2024-01-31,Uber,3.16,Transport
2024-01-31,Local Store,9.89,Shopping
2024-01-31,eBay,5.98,Shopping
2024-01-31,Netflix,2.74,Subscription
2024-01-31,Bus Ticket,4.37,Transport
2024-01-31,Amazon,8.37,Shopping
2024-01-31,Taxi,4.08,Transport
2024-01-31,Local Store,6.81,Shopping
2024-01-31,eBay,3.53,Shopping
2024-02-01,Walmart,7.9,Groceries
2024-02-01,Uber,3.72,Transport
2024-02-01,Local Store,6.76,Shopping
2024-02-01,Amazon,3.76,Shopping
2024-02-01,Starbucks,7.98,Dining
2024-02-01,Starbucks,2.98,Dining
2024-02-01,Taxi,7.85,Transport
2024-02-01,Taxi,3.18,Transport
2024-02-01,Costco,7.39,Groceries
2024-02-01,Local Store,9.1,Shopping
2024-02-01,Spotify,4.32,Subscription
2024-02-01,Taxi,1.21,Transport
2024-02-01,Walmart,5.06,Groceries
2024-02-01,Netflix,6.47,Subscription
2024-02-01,Uber,8.58,Transport
2024-02-01,Costco,3.14,Groceries
2024-02-01,Costco,5.23,Groceries
2024-02-01,Starbucks,2.39,Dining
2024-02-01,McDonald's,9.87,Dining
2024-02-02,Spotify,9.23,Subscription
2024-02-02,Costco,5.86,Groceries
2024-02-02,Local Store,6.54,Shopping
2024-02-02,Walmart,1.96,Groceries
2024-02-02,Walmart,2.78,Groceries
2024-02-02,McDonald's,1.4,Dining
2024-02-02,Pizza Hut,5.55,Dining
2024-02-02,Taxi,3.16,Transport
2024-02-02,Uber,3.01,Transport
2024-02-02,Netflix,8.83,Subscription
2024-02-02,eBay,2.71,Shopping
2024-02-02,Whole Foods,3.06,Groceries
2024-02-02,Starbucks,4.24,Dining
2024-02-02,Whole Foods,1.69,Groceries
2024-02-02,McDonald's,7.13,Dining
2024-02-03,eBay,2.63,Shopping
2024-02-03,Netflix,2.74,Subscription
2024-02-03,Taxi,5.36,Transport
2024-02-03,Bus Ticket,8.31,Transport
2024-02-03,Whole Foods,7.5,Groceries
2024-02-03,McDonald's,7.22,Dining
2024-02-03,Pizza Hut,4.34,Dining
2024-02-03,Taxi,6.29,Transport
2024-02-03,Taxi,9.37,Transport
2024-02-03,Starbucks,5.86,Dining
2024-02-03,Spotify,2.68,Subscription
2024-02-03,Netflix,8.33,Subscription
2024-02-03,Netflix,9.3,Subscription
2024-02-03,Starbucks,6.7,Dining
2024-02-03,Walmart,1.51,Groceries
2024-02-03,eBay,8.89,Shopping
2024-02-03,Costco,2.1,Groceries
2024-02-03,Amazon,7.97,Shopping
2024-02-03,eBay,4.81,Shopping
2024-02-03,Uber,4.56,Transport
2024-02-04,Costco,4.39,Groceries
2024-02-04,Local Store,3.71,Shopping
2024-02-04,Pizza Hut,9.29,Dining
2024-02-04,McDonald's,2.68,Dining
2024-02-04,Taxi,4.94,Transport
2024-02-04,Pizza Hut,6.19,Dining
2024-02-04,Costco,1.06,Groceries
2024-02-04,Spotify,3.07,Subscription
2024-02-04,Amazon,2.06,Shopping
2024-02-04,Netflix,5.87,Subscription
2024-02-04,Spotify,8.62,Subscription
2024-02-05,Pizza Hut,2.36,Dining
2024-02-05,Pizza Hut,1.22,Dining
2024-02-05,Walmart,3.6,Groceries
2024-02-05,McDonald's,5.02,Dining
2024-02-05,Bus Ticket,5.47,Transport
2024-02-05,Whole Foods,3.14,Groceries
2024-02-05,Starbucks,1.45,Dining
2024-02-05,Netflix,5.36,Subscription
2024-02-05,eBay,3.74,Shopping
2024-02-05,Starbucks,1.49,Dining
2024-02-05,Costco,4.73,Groceries
2024-02-05,Walmart,9.05,Groceries
2024-02-05,Walmart,4.26,Groceries
2024-02-05,Whole Foods,4.3,Groceries
2024-02-05,Starbucks,7.31,Dining
2024-02-06,Local Store,9.08,Shopping
2024-02-06,Local Store,5.76,Shopping
2024-02-06,Pizza Hut,7.35,Dining
2024-02-06,Spotify,5.67,Subscription
2024-02-06,Costco,5.66,Groceries
2024-02-06,Costco,7.98,Groceries
2024-02-06,Amazon,5.19,Shopping
2024-02-06,Taxi,4.12,Transport
2024-02-06,eBay,3.56,Shopping
2024-02-06,Costco,4.82,Groceries
2024-02-06,Netflix,1.95,Subscription
2024-02-06,Amazon Prime,9.34,Subscription
2024-02-06,Pizza Hut,6.52,Dining
2024-02-06,Walmart,8.96,Groceries
2024-02-06,Costco,2.87,Groceries
2024-02-06,Pizza Hut,8.29,Dining
2024-02-06,Walmart,4.31,Groceries
2024-02-06,Costco,9.74,Groceries
2024-02-06,McDonald's,5.55,Dining
2024-02-07,Bus Ticket,4.16,Transport
2024-02-07,Costco,9.96,Groceries
2024-02-07,Netflix,5.7,Subscription
2024-02-07,Starbucks,1.24,Dining
2024-02-07,Netflix,2.05,Subscription
2024-02-07,Whole Foods,6.57,Groceries
2024-02-07,McDonald's,2.5,Dining
2024-02-07,Starbucks,4.87,Dining
2024-02-07,eBay,4.03,Shopping
2024-02-07,Amazon,9.15,Shopping
2024-02-07,Uber,1.06,Transport
2024-02-07,Costco,9.09,Groceries
2024-02-07,Amazon Prime,1.22,Subscription
2024-02-07,Walmart,7.78,Groceries
2024-02-07,Costco,2.58,Groceries
