Date,Description,Amount,Category
2024-01-10,Amazon,8.24,Shopping
2024-01-10,Starbucks,1.25,Dining
2024-01-10,McDonald's,2.63,Dining
2024-01-10,Local Store,3.47,Shopping
2024-01-10,Spotify,9.82,Subscription
2024-01-10,Costco,9.97,Groceries
2024-01-10,Netflix,2.33,Subscription
2024-01-10,Starbucks,6.02,Dining
2024-01-10,Bus Ticket,7.44,Transport
2024-01-10,Uber,8.13,Transport
2024-01-10,Uber,8.88,Transport
2024-01-10,Whole Foods,5.54,Groceries
2024-01-10,Taxi,5.79,Transport
2024-01-10,eBay,8.03,Shopping
2024-01-10,Costco,6.73,Groceries
2024-01-10,eBay,9.14,Shopping
2024-01-10,Local Store,3.16,Shopping
2024-01-10,Netflix,9.4,Subscription
2024-01-10,eBay,9.38,Shopping
2024-01-11,McDonald's,8.75,Dining
2024-01-11,Taxi,6.04,Transport
2024-01-11,Starbucks,3.16,Dining
2024-01-11,Netflix,3.55,Subscription
2024-01-11,Netflix,2.67,Subscription
2024-01-11,Bus Ticket,4.13,Transport
2024-01-11,Amazon,1.76,Shopping
2024-01-11,Taxi,5.85,Transport
2024-01-11,Walmart,8.55,Groceries
2024-01-11,Costco,8.96,Groceries
2024-01-11,Amazon,6.18,Shopping
2024-01-11,Spotify,2.16,Subscription
2024-01-11,Starbucks,4.24,Dining
2024-01-11,Uber,9.7,Transport
2024-01-11,Taxi,6.72,Transport
2024-01-11,Costco,3.0,Groceries
2024-01-11,Pizza Hut,7.4,Dining
2024-01-11,Netflix,6.11,Subscription
2024-01-12,Whole Foods,7.66,Groceries
2024-01-12,Amazon Prime,4.61,Subscription
2024-01-12,Starbucks,4.89,Dining
2024-01-12,Amazon Prime,8.04,Subscription
2024-01-12,Taxi,3.36,Transport
2024-01-12,eBay,4.08,Shopping
2024-01-12,Taxi,9.61,Transport
2024-01-12,Bus Ticket,4.94,Transport
2024-01-12,Netflix,9.07,Subscription
2024-01-12,Pizza Hut,7.56,Dining
2024-01-12,Starbucks,6.06,Dining
2024-01-12,Netflix,9.51,Subscription
2024-01-12,Uber,6.85,Transport
2024-01-12,Local Store,2.84,Shopping
2024-01-12,Starbucks,4.81,Dining
2024-01-12,Spotify,1.67,Subscription
2024-01-13,McDonald's,6.67,Dining
2024-01-13,Netflix,4.33,Subscription
2024-01-13,Whole Foods,6.94,Groceries
2024-01-13,Pizza Hut,9.21,Dining
2024-01-13,Pizza Hut,1.07,Dining
2024-01-13,Starbucks,6.5,Dining
2024-01-13,Whole Foods,7.59,Groceries
2024-01-13,Uber,6.39,Transport
2024-01-13,eBay,4.24,Shopping
2024-01-13,Whole Foods,3.83,Groceries
2024-01-13,Starbucks,1.5,Dining
2024-01-13,eBay,9.8,Shopping
2024-01-13,Amazon Prime,8.47,Subscription
2024-01-13,Spotify,7.35,Subscription
2024-01-13,Uber,2.91,Transport
2024-01-14,Costco,7.71,Groceries
2024-01-14,McDonald's,2.88,Dining
2024-01-14,Taxi,3.32,Transport
2024-01-14,eBay,2.72,Shopping
2024-01-14,Bus Ticket,7.87,Transport
2024-01-14,Local Store,6.18,Shopping
2024-01-14,Walmart,1.16,Groceries
2024-01-14,eBay,7.08,Shopping
2024-01-14,Netflix,6.3,Subscription
2024-01-14,Pizza Hut,3.77,Dining
2024-01-14,Amazon,4.86,Shopping
2024-01-14,Costco,2.93,Groceries
2024-01-14,Costco,4.65,Groceries
2024-01-14,Taxi,2.52,Transport
2024-01-14,Pizza Hut,5.83,Dining
2024-01-14,Walmart,3.26,Groceries
2024-01-14,Amazon Prime,2.48,Subscription
2024-01-14,Bus Ticket,7.08,Transport
2024-01-14,Amazon Prime,6.74,Subscription
2024-01-14,Local Store,7.66,Shopping
2024-01-15,Uber,2.68,Transport
2024-01-15,Whole Foods,6.21,Groceries
2024-01-15,eBay,7.13,Shopping
2024-01-15,Taxi,9.05,Transport
2024-01-15,Bus Ticket,3.66,Transport
2024-01-15,Whole Foods,4.38,Groceries
2024-01-15,Starbucks,8.68,Dining
2024-01-15,Uber,6.15,Transport
2024-01-15,Amazon,4.23,Shopping
2024-01-15,Local Store,5.4,Shopping
2024-01-16,Netflix,4.71,Subscription
2024-01-16,eBay,3.07,Shopping
2024-01-16,Spotify,7.54,Subscription
2024-01-16,Netflix,6.42,Subscription
2024-01-16,Local Store,5.7,Shopping
2024-01-16,Amazon,6.27,Shopping
2024-01-16,Taxi,9.57,Transport
2024-01-16,Amazon,2.15,Shopping
2024-01-16,Whole Foods,9.95,Groceries
2024-01-16,Uber,4.65,Transport
2024-01-16,Uber,8.14,Transport
2024-01-16,Walmart,8.18,Groceries
2024-01-16,Starbucks,7.57,Dining
2024-01-16,eBay,6.99,Shopping
2024-01-16,Spotify,2.67,Subscription
2024-01-16,McDonald's,5.17,Dining
2024-01-16,Uber,7.81,Transport
2024-01-16,Bus Ticket,8.27,Transport
2024-01-16,Netflix,9.77,Subscription
2024-01-16,Walmart,9.79,Groceries
2024-01-17,Uber,6.02,Transport
2024-01-17,eBay,4.36,Shopping
2024-01-17,eBay,6.1,Shopping
2024-01-17,Whole Foods,7.85,Groceries
2024-01-17,Local Store,3.09,Shopping
2024-01-17,Walmart,5.11,Groceries
2024-01-17,Amazon Prime,7.42,Subscription
2024-01-17,eBay,9.21,Shopping
2024-01-17,Costco,6.06,Groceries
2024-01-17,Uber,1.4,Transport
2024-01-17,eBay,6.99,Shopping
2024-01-17,Bus Ticket,6.69,Transport
2024-01-17,Bus Ticket,2.47,Transport
2024-01-17,Bus Ticket,5.5,Transport
2024-01-17,Bus Ticket,4.14,Transport
2024-01-17,Spotify,9.64,Subscription
2024-01-17,Netflix,7.24,Subscription
2024-01-17,Taxi,6.84,Transport
2024-01-17,Pizza Hut,8.01,Dining
2024-01-17,Whole Foods,4.31,Groceries
2024-01-17,Netflix,1.85,Subscription
2024-01-17,Walmart,2.36,Groceries
2024-01-17,Netflix,5.16,Subscription
2024-01-17,Amazon Prime,5.98,Subscription
2024-01-18,Walmart,1.62,Groceries
2024-01-18,Spotify,7.07,Subscription
2024-01-18,Taxi,3.14,Transport
2024-01-18,Local Store,9.92,Shopping
2024-01-18,Local Store,7.18,Shopping
2024-01-18,Netflix,1.57,Subscription
2024-01-18,Starbucks,2.31,Dining
2024-01-18,Starbucks,4.63,Dining
2024-01-18,Taxi,9.0,Transport
2024-01-18,eBay,2.72,Shopping
2024-01-18,Pizza Hut,7.94,Dining
2024-01-18,McDonald's,3.36,Dining
2024-01-18,McDonald's,8.39,Dining
2024-01-18,Uber,8.63,Transport
2024-01-18,Spotify,3.41,Subscription
2024-01-18,Bus Ticket,6.43,Transport
2024-01-18,Netflix,6.04,Subscription
2024-01-18,Pizza Hut,9.51,Dining
2024-01-18,Costco,9.17,Groceries
2024-01-18,Whole Foods,3.45,Groceries
2024-01-18,Taxi,6.2,Transport
2024-01-18,Amazon,4.46,Shopping
2024-01-18,Local Store,9.54,Shopping
2024-01-19,Whole Foods,6.9,Groceries
2024-01-19,Costco,3.15,Groceries
2024-01-19,Amazon,3.87,Shopping
2024-01-19,Netflix,5.36,Subscription
2024-01-19,Spotify,6.44,Subscription
2024-01-19,McDonald's,9.83,Dining
2024-01-19,Amazon,7.46,Shopping
2024-01-19,Spotify,7.77,Subscription
2024-01-19,Uber,2.5,Transport
2024-01-19,Bus Ticket,3.84,Transport
2024-01-19,Whole Foods,8.91,Groceries
2024-01-19,Spotify,9.99,Subscription
2024-01-19,Walmart,1.38,Groceries
2024-01-19,Starbucks,7.5,Dining
2024-01-19,Uber,4.36,Transport
2024-01-19,Amazon,2.18,Shopping
2024-01-19,Bus Ticket,3.75,Transport
2024-01-20,Netflix,7.01,Subscription
2024-01-20,Costco,3.72,Groceries
2024-01-20,Walmart,9.09,Groceries
2024-01-20,Walmart,1.15,Groceries
2024-01-20,Pizza Hut,7.67,Dining
2024-01-20,Spotify,3.11,Subscription
2024-01-20,Starbucks,8.05,Dining
2024-01-20,Starbucks,5.74,Dining
2024-01-20,Taxi,3.96,Transport
2024-01-20,Uber,8.95,Transport
2024-01-20,Spotify,1.0,Subscription
2024-01-20,Uber,4.41,Transport
2024-01-20,Pizza Hut,8.63,Dining
2024-01-20,Bus Ticket,6.94,Transport
2024-01-20,Amazon Prime,1.82,Subscription
2024-01-20,Amazon,5.66,Shopping
2024-01-21,Local Store,3.81,Shopping
2024-01-21,McDonald's,4.24,Dining
2024-01-21,Taxi,3.6,Transport
2024-01-21,Taxi,3.91,Transport
2024-01-21,Starbucks,3.06,Dining
2024-01-21,Taxi,1.12,Transport
2024-01-21,Walmart,6.87,Groceries
2024-01-21,Bus Ticket,8.64,Transport
2024-01-21,Walmart,3.65,Groceries
2024-01-21,Starbucks,7.16,Dining
2024-01-21,Starbucks,2.9,Dining
2024-01-21,Uber,4.7,Transport
2024-01-21,Amazon Prime,9.22,Subscription
2024-01-21,Amazon Prime,8.85,Subscription
2024-01-21,Amazon Prime,7.69,Subscription
2024-01-21,Spotify,9.92,Subscription
2024-01-21,Local Store,4.26,Shopping
2024-01-21,Walmart,8.67,Groceries
2024-01-21,Walmart,5.59,Groceries
2024-01-21,McDonald's,1.38,Dining
2024-01-21,Amazon,8.58,Shopping
2024-01-21,Walmart,7.48,Groceries
2024-01-22,Starbucks,1.81,Dining
2024-01-22,Whole Foods,5.7,Groceries
2024-01-22,Walmart,3.36,Groceries
2024-01-22,Netflix,9.35,Subscription
2024-01-22,Costco,8.55,Groceries
2024-01-22,Whole Foods,3.47,Groceries
2024-01-22,Bus Ticket,8.0,Transport
2024-01-22,Walmart,2.2,Groceries
2024-01-22,Starbucks,7.04,Dining
2024-01-22,Uber,9.78,Transport
2024-01-22,Costco,4.1,Groceries
2024-01-22,Whole Foods,4.44,Groceries
2024-01-22,eBay,2.52,Shopping
2024-01-22,Local Store,2.36,Shopping
2024-01-22,Costco,4.26,Groceries
2024-01-22,Whole Foods,3.69,Groceries
2024-01-22,McDonald's,6.67,Dining
2024-01-22,Taxi,3.63,Transport
2024-01-22,McDonald's,3.53,Dining
2024-01-22,Local Store,1.16,Shopping
2024-01-23,Netflix,1.89,Subscription
2024-01-23,Amazon Prime,7.79,Subscription
2024-01-23,Starbucks,6.04,Dining
2024-01-23,Local Store,6.7,Shopping
2024-01-23,eBay,9.22,Shopping
2024-01-23,McDonald's,8.84,Dining
2024-01-23,Netflix,1.79,Subscription
2024-01-23,Amazon Prime,5.34,Subscription
2024-01-23,Taxi,4.0,Transport
2024-01-23,Taxi,5.46,Transport
2024-01-23,McDonald's,2.56,Dining
2024-01-23,eBay,2.54,Shopping
2024-01-23,Pizza Hut,9.66,Dining
2024-01-23,Starbucks,7.65,Dining
2024-01-23,Netflix,6.56,Subscription
2024-01-23,Walmart,6.21,Groceries
2024-01-23,Local Store,3.98,Shopping
2024-01-23,Amazon,3.72,Shopping
2024-01-23,Local Store,1.07,Shopping
2024-01-23,Bus Ticket,1.52,Transport
2024-01-23,Amazon,8.31,Shopping
2024-01-23,Costco,8.07,Groceries
2024-01-24,Bus Ticket,9.86,Transport
2024-01-24,Netflix,2.01,Subscription
2024-01-24,Local Store,8.8,Shopping
2024-01-24,Walmart,4.61,Groceries
2024-01-24,Pizza Hut,7.31,Dining
2024-01-24,Pizza Hut,6.0,Dining
2024-01-24,Amazon,9.04,Shopping
2024-01-24,Whole Foods,8.32,Groceries
2024-01-24,McDonald's,9.0,Dining
2024-01-24,Bus Ticket,5.68,Transport
2024-01-24,Whole Foods,6.87,Groceries
2024-01-24,Amazon,3.29,Shopping
2024-01-24,Costco,8.06,Groceries
2024-01-24,Pizza Hut,9.7,Dining
2024-01-24,Local Store,5.33,Shopping
2024-01-24,Spotify,1.54,Subscription
2024-01-24,Walmart,3.59,Groceries
2024-01-24,Whole Foods,5.31,Groceries
2024-01-24,Uber,5.57,Transport
2024-01-24,Amazon,8.94,Shopping
2024-01-24,Starbucks,1.21,Dining
2024-01-24,eBay,5.95,Shopping
2024-01-24,Taxi,7.87,Transport
2024-01-24,Walmart,8.44,Groceries
2024-01-24,Bus Ticket,5.19,Transport
2024-01-24,McDonald's,8.77,Dining
2024-01-24,Bus Ticket,7.68,Transport
2024-01-25,Local Store,6.67,Shopping
2024-01-25,Costco,2.34,Groceries
2024-01-25,Whole Foods,9.8,Groceries
2024-01-25,Amazon,2.11,Shopping
2024-01-25,Walmart,1.89,Groceries
2024-01-25,Uber,2.29,Transport
2024-01-25,Pizza Hut,6.79,Dining
2024-01-25,Netflix,9.51,Subscription
2024-01-25,eBay,8.34,Shopping
2024-01-25,Local Store,4.9,Shopping
2024-01-25,Costco,9.31,Groceries
2024-01-25,Taxi,8.96,Transport
2024-01-25,Taxi,3.32,Transport
2024-01-25,Spotify,4.3,Subscription
2024-01-25,Uber,2.75,Transport
2024-01-25,Netflix,5.8,Subscription
2024-01-25,Starbucks,4.84,Dining
2024-01-25,Whole Foods,9.45,Groceries
2024-01-25,Bus Ticket,4.76,Transport
2024-01-26,McDonald's,4.44,Dining
2024-01-26,Whole Foods,6.84,Groceries
2024-01-26,Starbucks,7.71,Dining
2024-01-26,Walmart,9.4,Groceries
2024-01-26,Walmart,5.36,Groceries
2024-01-26,Amazon Prime,9.68,Subscription
2024-01-26,Taxi,7.16,Transport
2024-01-26,Taxi,3.7,Transport
2024-01-26,Taxi,2.86,Transport
2024-01-26,Walmart,4.39,Groceries
2024-01-26,Spotify,1.17,Subscription
2024-01-26,Netflix,7.75,Subscription
2024-01-26,Uber,4.15,Transport
2024-01-26,Bus Ticket,2.92,Transport
2024-01-26,Local Store,3.98,Shopping
2024-01-26,Costco,3.64,Groceries
2024-01-26,Pizza Hut,2.53,Dining
2024-01-26,Netflix,7.09,Subscription
2024-01-26,Uber,2.09,Transport
2024-01-26,Bus Ticket,6.85,Transport
2024-01-27,Taxi,3.58,Transport
2024-01-27,Costco,8.74,Groceries
2024-01-27,Starbucks,5.97,Dining
2024-01-27,eBay,4.28,Shopping
2024-01-27,Starbucks,7.61,Dining
2024-01-27,Amazon Prime,5.94,Subscription
2024-01-27,Taxi,9.74,Transport
2024-01-27,Amazon Prime,5.69,Subscription
2024-01-27,Uber,9.45,Transport
2024-01-27,Pizza Hut,8.77,Dining
2024-01-27,Costco,8.11,Groceries
2024-01-27,Amazon,8.16,Shopping
2024-01-27,Amazon,1.63,Shopping
2024-01-27,Amazon Prime,9.85,Subscription
2024-01-27,Spotify,7.53,Subscription
2024-01-27,Netflix,5.77,Subscription
2024-01-28,Starbucks,1.12,Dining
2024-01-28,Pizza Hut,6.06,Dining
2024-01-28,Uber,5.91,Transport
2024-01-28,Walmart,3.96,Groceries
2024-01-28,McDonald's,7.53,Dining
2024-01-28,Spotify,7.89,Subscription
2024-01-28,Amazon Prime,6.88,Subscription
2024-01-28,Bus Ticket,7.72,Transport
2024-01-28,Costco,4.37,Groceries
2024-01-28,Uber,8.44,Transport
2024-01-28,Costco,5.05,Groceries
2024-01-28,Spotify,8.4,Subscription
2024-01-28,Uber,6.87,Transport
2024-01-29,Uber,7.11,Transport
2024-01-29,McDonald's,4.48,Dining
2024-01-29,Starbucks,2.0,Dining
2024-01-29,Amazon Prime,9.96,Subscription
2024-01-29,Uber,2.02,Transport
2024-01-29,Pizza Hut,4.55,Dining
2024-01-29,Amazon Prime,3.5,Subscription
2024-01-29,Walmart,6.88,Groceries
2024-01-29,Bus Ticket,5.13,Transport
2024-01-29,Uber,1.66,Transport
2024-01-29,Uber,2.27,Transport
2024-01-29,Uber,1.45,Transport
2024-01-29,Amazon Prime,5.4,Subscription
2024-01-29,eBay,8.52,Shopping
2024-01-29,Walmart,8.28,Groceries
2024-01-29,Uber,4.81,Transport
2024-01-29,McDonald's,6.36,Dining
2024-01-29,Taxi,1.59,Transport
2024-01-29,Uber,1.64,Transport
2024-01-30,McDonald's,8.28,Dining
2024-01-30,Costco,5.47,Groceries
2024-01-30,Local Store,6.48,Shopping
2024-01-30,Local Store,3.56,Shopping
2024-01-30,Costco,9.31,Groceries
2024-01-30,Whole Foods,5.77,Groceries
2024-01-30,Pizza Hut,7.76,Dining
2024-01-30,Amazon,8.67,Shopping
2024-01-30,Costco,7.75,Groceries
2024-01-30,Spotify,6.13,Subscription
2024-01-30,Taxi,7.97,Transport
2024-01-30,Local Store,8.63,Shopping
2024-01-30,Pizza Hut,9.03,Dining
2024-01-30,Uber,9.64,Transport
2024-01-30,eBay,5.69,Shopping
2024-01-30,Local Store,5.99,Shopping
2024-01-30,Netflix,7.52,Subscription
2024-01-30,Netflix,5.78,Subscription
2024-01-30,Bus Ticket,1.19,Transport
2024-01-30,Taxi,9.46,Transport
2024-01-30,Pizza Hut,8.85,Dining
2024-01-30,Pizza Hut,5.84,Dining
2024-01-30,Costco,4.87,Groceries
2024-01-30,Local Store,1.77,Shopping
2024-01-30,Costco,9.06,Groceries
2024-01-30,Whole Foods,7.33,Groceries
2024-01-30,Pizza Hut,4.99,Dining
2024-01-30,Amazon Prime,8.14,Subscription
2024-01-30,Spotify,5.7,Subscription
2024-01-31,Starbucks,4.97,Dining
2024-01-31,Whole Foods,2.89,Groceries
2024-01-31,Starbucks,4.07,Dining
2024-01-31,McDonald's,8.16,Dining
2024-01-31,Uber,6.32,Transport
2024-01-31,Amazon Prime,8.68,Subscription
2024-01-31,Walmart,3.03,Groceries
2024-01-31,Starbucks,6.72,Dining
2024-01-31,Costco,6.35,Groceries
2024-01-31,Pizza Hut,1.03,Dining
2024-01-31,Bus Ticket,4.64,Transport
2024-01-31,Amazon Prime,7.81,Subscription
2024-01-31,Local Store,9.23,Shopping
2024-01-31,Amazon,9.89,Shopping
2024-01-31,Starbucks,6.0,Dining
2024-01-31,Amazon Prime,4.56,Subscription
2024-02-01,Walmart,6.27,Groceries
2024-02-01,Amazon Prime,6.57,Subscription
2024-02-01,Local Store,2.14,Shopping
2024-02-01,Netflix,8.03,Subscription
2024-02-01,Amazon,3.39,Shopping
2024-02-01,Spotify,2.15,Subscription
2024-02-01,Spotify,7.2,Subscription
2024-02-01,Costco,5.37,Groceries
2024-02-01,Spotify,9.96,Subscription
2024-02-01,Amazon,3.55,Shopping
2024-02-01,Amazon Prime,5.25,Subscription
2024-02-01,Whole Foods,7.44,Groceries
2024-02-01,Netflix,6.39,Subscription
2024-02-01,Taxi,9.53,Transport
2024-02-01,Amazon,3.1,Shopping
2024-02-01,Netflix,1.88,Subscription
2024-02-02,Local Store,9.83,Shopping
2024-02-02,Bus Ticket,3.81,Transport
2024-02-02,Taxi,1.37,Transport
2024-02-02,Costco,4.4,Groceries
2024-02-02,Amazon,2.33,Shopping
2024-02-02,Whole Foods,4.16,Groceries
2024-02-02,eBay,4.99,Shopping
2024-02-02,Bus Ticket,4.17,Transport
2024-02-02,Taxi,9.32,Transport
2024-02-02,Amazon,6.76,Shopping
2024-02-02,Bus Ticket,4.17,Transport
2024-02-02,Amazon,9.15,Shopping
2024-02-02,Amazon,3.48,Shopping
2024-02-03,Walmart,6.22,Groceries
2024-02-03,Spotify,6.57,Subscription
2024-02-03,eBay,4.11,Shopping
2024-02-03,Walmart,7.47,Groceries
2024-02-03,eBay,6.02,Shopping
2024-02-03,Amazon,6.15,Shopping
2024-02-03,Costco,8.12,Groceries
2024-02-03,Starbucks,4.65,Dining
2024-02-03,Starbucks,9.98,Dining
2024-02-03,Starbucks,2.13,Dining
2024-02-03,Taxi,5.13,Transport
2024-02-03,Netflix,1.78,Subscription
2024-02-03,Walmart,6.38,Groceries
2024-02-03,Netflix,4.19,Subscription
2024-02-04,Amazon Prime,8.33,Subscription
2024-02-04,Spotify,5.35,Subscription
2024-02-04,Taxi,9.81,Transport
2024-02-04,Starbucks,6.28,Dining
2024-02-04,Spotify,1.64,Subscription
2024-02-04,Whole Foods,6.6,Groceries
2024-02-04,Amazon,9.92,Shopping
2024-02-04,Taxi,6.32,Transport
2024-02-04,Walmart,2.03,Groceries
2024-02-04,Starbucks,8.16,Dining
2024-02-04,Amazon,4.13,Shopping
2024-02-04,Local Store,8.51,Shopping
2024-02-04,Bus Ticket,4.06,Transport
2024-02-04,Taxi,6.8,Transport
2024-02-04,Whole Foods,5.13,Groceries
2024-02-04,Local Store,6.78,Shopping
2024-02-04,Walmart,2.35,Groceries
2024-02-04,Whole Foods,3.91,Groceries
2024-02-04,Local Store,2.27,Shopping
2024-02-04,eBay,6.74,Shopping
2024-02-04,Amazon,9.96,Shopping
2024-02-04,Spotify,5.23,Subscription
2024-02-04,Costco,7.43,Groceries
2024-02-04,Amazon Prime,5.2,Subscription
2024-02-05,Amazon,1.51,Shopping
2024-02-05,Pizza Hut,9.09,Dining
2024-02-05,Amazon,5.24,Shopping
2024-02-05,Walmart,6.3,Groceries
2024-02-05,Uber,6.53,Transport
2024-02-05,Starbucks,8.53,Dining
2024-02-05,Walmart,7.06,Groceries
2024-02-05,Spotify,4.93,Subscription
