Date,Description,Amount,Category
2025-05-07,Amazon,52.67,Shopping
2025-02-06,Amazon Prime,43.53,Subscription
2025-05-02,Amazon,22.79,Shopping
2025-04-27,Amazon Prime,43.76,Subscription
2025-01-31,Costco,66.74,Groceries
2025-05-28,Bus Ticket,46.57,Transport
2025-04-25,Uber,29.75,Transport
2025-05-02,McDonald's,28.03,Dining
2025-06-11,Taxi,38.73,Transport
2025-01-18,Costco,38.36,Groceries
2025-05-06,Uber,98.76,Transport
2025-03-28,Amazon,48.38,Shopping
2025-06-25,McDonald's,15.96,Dining
2025-02-20,Costco,57.39,Groceries
2025-05-11,Uber,86.69,Transport
2025-01-20,Local Store,98.86,Shopping
2025-05-27,Taxi,10.49,Transport
2025-03-12,Taxi,18.67,Transport
2025-06-19,Local Store,20.68,Shopping
2025-02-03,McDonald's,57.01,Dining
2025-04-23,Taxi,71.44,Transport
2025-05-03,Netflix,66.72,Subscription
2025-04-30,Bus Ticket,67.35,Transport
2025-05-22,Taxi,73.16,Transport
2025-06-19,Amazon Prime,45.52,Subscription
2025-04-05,Pizza Hut,72.62,Dining
2025-02-16,Whole Foods,92.61,Groceries
2025-05-15,McDonald's,60.58,Dining
2025-01-06,Amazon Prime,36.61,Subscription
2025-01-26,Walmart,67.93,Groceries
2025-06-09,Pizza Hut,76.69,Dining
2025-01-18,Spotify,78.23,Subscription
2025-02-04,Walmart,41.92,Groceries
2025-05-18,Whole Foods,18.05,Groceries
2025-01-31,Pizza Hut,29.27,Dining
2025-04-19,Uber,93.35,Transport
2025-05-31,Whole Foods,75.17,Groceries
2025-04-10,Local Store,67.54,Shopping
2025-01-15,Amazon Prime,10.33,Subscription
2025-03-29,Uber,92.2,Transport
2025-04-22,Taxi,84.95,Transport
2025-03-07,Starbucks,95.01,Dining
2025-04-25,Bus Ticket,84.73,Transport
2025-01-03,Starbucks,12.85,Dining
2025-03-04,Uber,16.86,Transport
2025-03-16,Costco,88.49,Groceries
2025-01-21,Amazon,65.83,Shopping
2025-02-07,eBay,56.58,Shopping
2025-04-25,Taxi,10.16,Transport
2025-04-16,Taxi,62.6,Transport
2025-01-16,Amazon Prime,79.39,Subscription
2025-02-26,Taxi,95.29,Transport
2025-03-15,Local Store,47.01,Shopping
2025-04-28,Pizza Hut,94.45,Dining
2025-02-04,Walmart,30.88,Groceries
2025-06-16,Costco,17.31,Groceries
2025-01-23,Netflix,39.95,Subscription
2025-03-02,eBay,57.91,Shopping
2025-03-25,Netflix,26.66,Subscription
2025-02-02,Pizza Hut,59.13,Dining
2025-01-14,Pizza Hut,25.69,Dining
2025-06-08,Starbucks,20.86,Dining
2025-02-27,Starbucks,60.93,Dining
2025-06-13,Taxi,84.93,Transport
2025-01-23,Uber,31.49,Transport
2025-02-01,Spotify,26.6,Subscription
2025-04-24,Costco,34.14,Groceries
2025-03-29,Netflix,26.51,Subscription
2025-05-02,Local Store,28.28,Shopping
2025-01-12,Whole Foods,72.57,Groceries
2025-04-07,Netflix,73.5,Subscription
2025-04-27,eBay,79.41,Shopping
2025-05-01,McDonald's,68.6,Dining
2025-02-13,Bus Ticket,95.05,Transport
2025-06-28,Costco,28.75,Groceries
2025-06-03,Pizza Hut,43.37,Dining
2025-06-26,Netflix,35.87,Subscription
2025-05-11,Netflix,60.99,Subscription
2025-03-15,eBay,85.15,Shopping
2025-06-15,Walmart,60.81,Groceries
2025-04-13,Whole Foods,48.16,Groceries
2025-05-05,Amazon,18.94,Shopping
2025-02-12,Taxi,73.59,Transport
2025-06-29,Taxi,92.68,Transport
2025-03-31,McDonald's,44.68,Dining
2025-05-07,Walmart,99.56,Groceries
2025-03-31,McDonald's,34.13,Dining
2025-03-09,Spotify,73.29,Subscription
2025-04-08,Bus Ticket,18.88,Transport
2025-04-03,Whole Foods,14.56,Groceries
2025-04-08,Netflix,79.53,Subscription
2025-04-27,Local Store,30.52,Shopping
2025-04-02,Taxi,14.51,Transport
2025-06-22,eBay,13.6,Shopping
2025-05-31,Walmart,76.79,Groceries
2025-05-14,Netflix,99.58,Subscription
2025-01-05,Pizza Hut,11.93,Dining
2025-05-05,Uber,97.67,Transport
2025-03-26,Local Store,15.66,Shopping
2025-02-28,Whole Foods,34.23,Groceries
2025-03-03,Spotify,85.39,Subscription
2025-02-10,Bus Ticket,37.95,Transport
2025-06-04,eBay,10.18,Shopping
2025-05-19,eBay,12.17,Shopping
2025-05-19,McDonald's,21.37,Dining
2025-04-27,Amazon,60.28,Shopping
2025-02-03,Netflix,14.73,Subscription
2025-03-14,Whole Foods,14.51,Groceries
2025-03-05,Whole Foods,76.77,Groceries
2025-01-01,Costco,59.64,Groceries
2025-06-18,Amazon,63.69,Shopping
2025-01-16,Local Store,49.79,Shopping
2025-03-26,eBay,64.45,Shopping
2025-01-12,Local Store,69.85,Shopping
2025-03-11,Starbucks,38.11,Dining
2025-05-09,Netflix,60.11,Subscription
2025-06-04,McDonald's,52.79,Dining
2025-04-06,Bus Ticket,67.89,Transport
2025-05-28,Uber,79.7,Transport
2025-01-04,Uber,93.26,Transport
2025-02-25,eBay,63.35,Shopping
2025-02-08,Whole Foods,16.69,Groceries
2025-05-25,Netflix,25.51,Subscription
2025-06-27,Spotify,59.52,Subscription
2025-02-11,Whole Foods,81.5,Groceries
2025-06-01,McDonald's,47.53,Dining
2025-06-16,Amazon,92.53,Shopping
2025-01-30,Costco,17.03,Groceries
2025-04-21,Spotify,98.6,Subscription
2025-05-01,Bus Ticket,28.29,Transport
2025-04-19,Taxi,29.67,Transport
2025-01-21,Netflix,55.79,Subscription
2025-01-27,Amazon,15.87,Shopping
2025-02-06,Walmart,96.08,Groceries
2025-03-17,Walmart,78.51,Groceries
2025-03-05,Costco,74.96,Groceries
2025-03-06,Starbucks,77.7,Dining
2025-03-07,Amazon,79.59,Shopping
2025-04-18,Starbucks,24.5,Dining
2025-04-24,Whole Foods,47.11,Groceries
2025-03-12,Amazon,60.38,Shopping
2025-03-01,eBay,56.97,Shopping
2025-04-04,Walmart,56.86,Groceries
2025-03-04,Local Store,10.84,Shopping
2025-06-12,Amazon Prime,25.8,Subscription
2025-03-30,McDonald's,79.84,Dining
2025-02-06,Whole Foods,14.74,Groceries
2025-04-16,eBay,55.82,Shopping
2025-01-09,Bus Ticket,75.61,Transport
2025-04-29,Netflix,27.35,Subscription
2025-03-27,McDonald's,38.01,Dining
2025-05-30,eBay,55.95,Shopping
2025-03-23,Bus Ticket,97.18,Transport
2025-05-14,Starbucks,87.51,Dining
2025-03-24,McDonald's,86.34,Dining
2025-02-10,Costco,55.58,Groceries
2025-04-07,Amazon Prime,36.6,Subscription
2025-04-05,Bus Ticket,87.59,Transport
2025-03-19,Taxi,76.27,Transport
2025-01-26,Costco,36.54,Groceries
2025-03-19,McDonald's,86.0,Dining
2025-01-02,Bus Ticket,75.43,Transport
2025-03-04,Whole Foods,52.0,Groceries
2025-02-06,eBay,84.8,Shopping
2025-03-25,Taxi,58.36,Transport
2025-06-04,eBay,58.29,Shopping
2025-03-13,Amazon Prime,20.64,Subscription
2025-05-10,Bus Ticket,22.45,Transport
2025-04-07,Uber,70.23,Transport
2025-01-05,Local Store,29.49,Shopping
2025-01-04,Taxi,35.99,Transport
2025-04-26,Taxi,42.5,Transport
2025-04-10,Walmart,49.62,Groceries
2025-04-27,Taxi,50.87,Transport
2025-04-18,eBay,96.41,Shopping
2025-05-18,Uber,69.99,Transport
2025-02-02,Whole Foods,24.66,Groceries
2025-06-16,Whole Foods,63.01,Groceries
2025-06-20,Netflix,88.66,Subscription
2025-06-04,Whole Foods,98.32,Groceries
2025-05-04,Taxi,99.16,Transport
2025-01-22,Local Store,49.94,Shopping
2025-03-14,Uber,67.16,Transport
2025-03-17,Amazon,31.5,Shopping
2025-03-25,Pizza Hut,97.1,Dining
2025-06-07,Starbucks,67.11,Dining
2025-05-06,Taxi,52.79,Transport
2025-06-12,Starbucks,75.25,Dining
2025-04-03,Local Store,39.32,Shopping
2025-01-11,Walmart,57.82,Groceries
2025-06-28,Whole Foods,52.58,Groceries
2025-04-04,Bus Ticket,33.02,Transport
2025-06-05,Whole Foods,76.36,Groceries
2025-06-10,McDonald's,43.9,Dining
2025-02-28,McDonald's,16.29,Dining
2025-04-08,Uber,69.85,Transport
2025-04-24,Taxi,29.6,Transport
2025-01-30,Uber,73.35,Transport
2025-02-25,Amazon,30.95,Shopping
2025-05-04,Costco,41.35,Groceries
2025-02-13,Bus Ticket,87.41,Transport
2025-06-29,Uber,67.26,Transport
2025-04-11,Netflix,26.83,Subscription
2025-01-31,Pizza Hut,46.9,Dining
2025-01-26,Costco,11.54,Groceries
2025-04-29,Amazon,57.57,Shopping
2025-05-25,Local Store,17.5,Shopping
2025-04-06,Amazon,71.71,Shopping
2025-04-12,Bus Ticket,55.78,Transport
2025-01-11,Whole Foods,58.02,Groceries
2025-01-21,Whole Foods,31.35,Groceries
2025-05-10,Starbucks,68.24,Dining
2025-01-10,Uber,74.15,Transport
2025-03-09,Starbucks,18.69,Dining
2025-06-24,Spotify,87.38,Subscription
2025-03-13,Bus Ticket,12.43,Transport
2025-01-22,Uber,46.21,Transport
2025-05-26,Taxi,58.89,Transport
2025-03-26,McDonald's,89.07,Dining
2025-02-26,Starbucks,33.06,Dining
2025-04-05,Walmart,44.97,Groceries
2025-06-16,Taxi,12.25,Transport
2025-05-12,Uber,10.63,Transport
2025-01-10,eBay,13.21,Shopping
2025-03-12,Walmart,96.82,Groceries
2025-01-27,Uber,79.55,Transport
2025-03-28,Bus Ticket,91.41,Transport
2025-04-18,Whole Foods,82.78,Groceries
2025-03-03,Costco,78.28,Groceries
2025-03-19,Whole Foods,13.3,Groceries
2025-06-15,Amazon Prime,51.55,Subscription
2025-03-28,Netflix,15.65,Subscription
2025-06-14,eBay,97.22,Shopping
2025-03-26,Pizza Hut,51.58,Dining
2025-06-12,Pizza Hut,96.41,Dining
2025-01-13,Netflix,28.28,Subscription
2025-04-30,Whole Foods,26.9,Groceries
2025-04-08,Amazon Prime,56.96,Subscription
2025-03-09,Amazon Prime,48.11,Subscription
2025-04-03,Starbucks,13.37,Dining
2025-02-22,Costco,74.43,Groceries
2025-04-07,McDonald's,54.43,Dining
2025-06-05,Costco,71.97,Groceries
2025-03-11,McDonald's,40.03,Dining
2025-02-12,Walmart,95.05,Groceries
2025-03-28,Uber,18.1,Transport
2025-06-09,eBay,22.44,Shopping
2025-02-26,Uber,32.94,Transport
2025-05-03,Uber,60.22,Transport
2025-05-31,Whole Foods,19.49,Groceries
2025-04-13,McDonald's,46.35,Dining
2025-04-27,McDonald's,50.3,Dining
2025-06-20,Taxi,89.87,Transport
2025-04-26,Starbucks,56.68,Dining
2025-03-02,Bus Ticket,60.81,Transport
2025-04-10,Costco,87.78,Groceries
2025-05-06,Starbucks,25.83,Dining
2025-02-28,Local Store,12.6,Shopping
2025-04-21,Netflix,39.88,Subscription
2025-04-10,Whole Foods,39.51,Groceries
2025-01-25,McDonald's,51.04,Dining
2025-04-29,Amazon,35.46,Shopping
2025-06-05,Spotify,85.02,Subscription
